iso_a3,SSP,variable,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AUT,ssp1,rx1dayETCCDI,39.53871,31.930819,39.12431,36.569492,37.318794,28.926737,32.350822,33.771965,33.960564,42.46174,29.780045,30.17147,38.348015,34.80431,36.875526,39.60296,28.936369,31.924406,29.907404,39.881767,33.45363,39.227745,44.74289,33.757057,32.184906,30.294207,32.925552,48.208282,36.270428,30.487438,34.382576,43.602394,40.135464,30.00477,36.99376,41.943207,37.77699,40.9313,42.656136,45.78309,31.89266,38.930305,39.595863,38.515488,36.421627,34.842155,28.794102,30.088627,39.47875,36.58255,38.097557,36.89707,33.401405,33.779427,33.283928,32.8292,32.349915,31.327242,37.622185,33.527733,33.8773,52.36751,36.87196,35.16892,42.4227,33.068485,37.505424,37.81488,36.087727,35.95396,43.27227,28.922043,33.13786,41.872562,32.708084,47.803535,36.986385,28.837013,34.0763,28.798025,40.91131,40.28112,38.1899,30.70246,32.401814,35.279022
AZE,ssp1,rx1dayETCCDI,24.875916,29.301044,30.006693,27.752808,31.37229,31.9451,31.258795,22.285267,37.3666,26.328037,24.465088,21.63232,29.178432,26.858047,26.54982,26.777832,30.236403,22.787523,26.766819,32.01677,31.250036,28.725096,29.290804,24.697178,24.356714,32.250046,31.205458,22.207783,24.238314,26.300146,29.69916,34.281467,27.957397,23.585423,22.925245,26.057903,26.280127,22.600218,25.445063,28.37641,23.690393,28.126257,25.88261,27.731325,28.41067,37.034843,24.301973,20.937792,25.779968,27.468176,29.714157,25.430338,28.211512,32.827145,29.048613,30.517315,26.002728,33.89279,33.025917,27.174511,33.645317,27.482014,26.402573,26.448854,30.12825,25.624012,29.813383,26.227385,24.657173,18.876534,21.859625,23.355726,27.985527,28.627539,24.415424,28.08462,31.332928,26.849041,22.113495,29.384686,29.615253,33.360767,32.443375,31.688477,24.10741,24.900537
BDI,ssp1,rx1dayETCCDI,25.386333,25.986767,24.264812,23.58694,26.954077,25.736332,23.843384,26.11828,24.826336,27.166748,25.214863,24.214554,23.77033,23.495674,23.366356,26.362324,24.549007,29.204464,29.858112,26.675129,26.684902,29.075048,27.991962,27.496338,25.053976,29.79946,23.842428,28.209782,23.601627,27.735138,29.429148,23.687458,24.062918,26.538467,24.210644,25.62151,25.796316,26.976583,28.542902,28.706074,25.201893,29.173183,24.623678,28.13387,23.724936,27.791403,28.552624,26.043222,30.858423,25.698376,29.510876,28.560541,26.382303,24.321651,28.163242,27.635288,24.259281,25.253773,28.763102,26.78089,25.33283,28.459833,26.680374,23.520756,29.512262,26.893234,24.483013,29.083918,30.149267,27.011774,27.583883,27.853012,26.618765,26.938818,27.807232,28.52068,28.648184,25.703716,31.411358,27.00224,27.746008,26.055908,27.788446,23.601055,30.778885,26.580906
BEL,ssp1,rx1dayETCCDI,31.501375,33.425858,28.611496,25.173393,26.778954,28.84769,24.981018,30.464518,28.793154,24.242945,32.377773,18.196583,29.497358,26.843872,24.109003,29.344269,36.719334,25.637474,24.327482,31.566977,28.317987,34.326565,30.127209,29.592781,32.0466,36.15125,26.198288,29.424316,26.789883,23.928663,22.361729,19.840572,35.332035,32.018047,34.43467,26.84622,24.108557,25.884014,34.559128,27.828892,28.589405,24.739214,23.727852,22.679325,29.749014,35.37125,31.276505,35.54894,22.69274,23.594767,52.054176,24.110334,34.521408,23.639156,32.50986,26.907328,27.980854,27.301311,23.5152,39.830246,25.046272,23.68745,28.699545,22.42427,25.948769,20.692425,33.766098,27.24006,23.358128,21.864237,27.170626,29.092674,23.434608,36.120987,19.564995,21.96375,33.629765,24.997868,28.509722,27.857605,26.657516,27.779182,30.560131,38.5113,22.960825,36.624424
BEN,ssp1,rx1dayETCCDI,23.907381,37.266563,48.07904,30.827942,49.896435,51.98658,24.605078,38.461655,31.223465,29.256315,35.20006,36.190845,29.695818,37.89613,48.056293,27.082499,38.236225,34.362823,28.324574,28.74955,32.510868,35.3269,40.4637,30.90944,25.500746,34.24156,43.71441,39.773464,35.397556,45.660408,46.162746,58.317432,43.131683,33.656094,38.716625,32.370876,45.139004,34.191326,29.786951,44.709873,27.997198,28.62361,31.607096,36.125267,31.895859,57.868843,80.25326,35.45935,30.293661,28.104752,37.036163,66.59589,29.021431,33.255886,36.204758,43.471306,34.1982,37.377552,42.376152,44.837025,37.23408,32.245243,40.90719,27.996428,38.668995,46.784878,38.96124,63.680786,28.623552,41.64118,29.547998,30.0644,31.268063,30.821098,31.812582,42.42347,40.177315,24.969324,29.928009,36.184055,32.76486,45.58914,40.34056,36.383347,30.93481,35.72674
BFA,ssp1,rx1dayETCCDI,29.215155,37.615864,41.146664,39.61463,36.997032,59.044724,28.664873,44.76067,40.457657,23.43364,41.541435,53.012585,38.73876,60.5694,40.028206,28.838652,30.832767,41.7219,33.407642,28.349545,26.04011,32.308693,48.358837,68.33796,27.970564,60.795135,51.389885,60.224087,32.088825,47.382217,43.896572,42.641266,36.310036,32.39653,42.417423,31.164474,64.32178,42.702843,25.460732,49.30632,28.734343,25.970491,28.464962,58.323357,26.181107,59.739483,80.904045,32.52847,34.459137,31.069801,33.704235,74.48013,29.665583,31.982954,45.89217,51.51995,59.245537,46.31201,39.332,76.03439,35.077797,43.20336,29.042765,25.127491,48.604362,42.250202,30.88127,69.65985,27.049246,43.793858,37.907917,39.278824,47.998302,36.165543,30.462275,55.74754,40.50542,24.438244,26.770535,52.211292,29.391357,56.0555,52.52198,57.55004,31.01822,32.263775
BGD,ssp1,rx1dayETCCDI,53.331413,73.48788,49.77429,58.264427,78.75358,64.97327,81.88359,56.549706,52.93771,74.02131,79.75992,90.43058,79.85674,122.864265,108.31889,80.72584,83.23114,86.05165,63.261765,80.8758,49.748463,67.95597,64.813934,60.52269,67.30584,80.52967,99.13739,79.03449,64.623314,106.2755,95.92533,88.19086,63.225956,70.77237,83.547035,71.42375,58.072384,62.811726,94.90787,71.653404,68.43199,75.05111,76.69887,47.847225,72.91521,79.31046,70.82791,73.89525,81.84448,65.34724,78.19477,73.53981,92.715225,86.57972,75.04066,95.0596,74.43265,71.215546,69.14254,64.74459,85.72207,79.782906,68.04469,63.6509,65.2908,58.97597,66.98529,90.883255,74.57661,55.018814,49.517117,61.354954,80.9463,93.913345,79.179695,68.52687,89.275345,71.65917,111.025375,62.99023,72.70366,82.92858,71.60989,81.794876,82.832,73.61502
BGR,ssp1,rx1dayETCCDI,43.630222,29.686476,28.8874,25.615622,46.87645,25.496157,40.61825,36.92499,36.229946,31.352613,28.39318,42.712734,34.389378,30.261444,32.169945,27.402044,28.080591,30.99884,30.667685,29.275244,31.700432,32.638615,34.130642,28.92398,29.63501,43.446453,28.403357,38.429287,28.358063,43.35693,35.740955,42.317165,35.080914,35.363853,23.49874,25.897486,36.132946,36.080036,30.474356,28.869898,36.622982,38.59333,35.65772,27.87248,37.092186,26.358393,23.142448,37.099003,30.702997,33.602345,28.702467,34.356552,32.854427,35.43641,28.16308,31.004988,34.374508,31.439188,36.57003,31.029922,33.78784,41.54167,45.679173,36.595413,24.082193,31.410774,35.00507,39.06437,45.87491,34.35335,36.767376,25.193497,39.144646,33.368,33.447598,33.155956,42.414394,28.289711,30.960783,27.013382,41.54366,38.25354,37.892113,48.063232,35.807606,45.56335
BHS,ssp1,rx1dayETCCDI,61.23413,33.271416,33.365276,52.27032,53.040695,49.473816,37.102623,42.949512,73.51578,42.087082,39.372986,76.69342,28.405941,35.014065,56.05562,60.536987,33.17289,41.796192,48.64656,34.702995,64.68155,33.45454,47.51665,42.404957,41.182777,58.384285,42.95949,38.43405,42.24469,71.98941,33.958412,41.970863,43.329746,44.34451,51.48388,86.06221,44.140675,37.545696,46.166397,49.502956,57.983856,40.81168,37.038452,57.42475,42.600967,63.903515,49.086,51.379105,72.65532,87.219955,31.165052,43.36978,63.36261,33.23896,48.28622,53.560966,47.033394,33.48526,43.355232,44.10002,48.91552,55.61293,60.503326,50.665306,41.815243,47.785103,45.762356,50.204536,66.12474,40.666645,50.765263,38.158646,47.294353,49.15323,37.327812,47.90883,42.82184,65.639015,59.63421,49.56106,48.301613,36.92204,44.687996,64.15776,83.35436,38.349
BIH,ssp1,rx1dayETCCDI,36.571712,47.031643,37.432556,32.613693,41.78523,27.594267,37.475582,40.10938,33.54218,37.280003,42.237362,41.978096,55.579773,45.175278,51.88425,40.126675,74.83806,44.8742,63.952103,34.842834,29.945637,45.434162,35.212494,36.89779,55.78529,39.794796,40.940804,45.676132,42.39129,45.402622,59.851463,41.70704,39.701168,35.35814,44.8961,45.628124,49.450035,46.949364,45.06558,59.315933,42.6719,42.891224,40.278435,36.845608,45.286285,28.791706,40.059715,45.115524,39.940266,30.771551,39.677853,55.737183,35.396786,37.664402,52.656384,37.48738,53.952164,31.622753,46.390312,41.94631,39.238224,43.10424,43.51237,43.31141,39.20493,42.954937,43.064407,51.070744,50.83212,54.11239,41.41215,49.46786,62.507797,41.532986,43.293503,37.33227,47.321045,38.75754,41.3158,39.185608,41.729477,39.692528,36.296066,51.565945,47.67244,41.328083
BLR,ssp1,rx1dayETCCDI,20.335752,25.636406,25.25654,26.77653,27.412771,29.450315,27.798584,23.445084,21.345617,26.185041,30.322811,28.837732,25.777967,27.812923,35.937637,24.974495,29.342566,27.8999,33.305466,27.463804,25.045067,36.41234,31.676859,25.739088,32.51504,27.540089,34.85161,32.00069,30.893164,21.951357,31.095175,41.341503,32.36678,26.608978,30.608498,33.627045,32.1446,24.358002,25.717117,36.178837,28.766008,30.416449,26.04099,21.958708,33.94746,28.899529,28.992706,31.49794,25.887854,19.43964,27.53141,25.628193,26.416344,30.301764,24.653639,27.151665,32.946365,35.863407,48.90042,31.011768,28.06192,21.090353,25.857813,31.815445,27.866701,25.761494,30.139225,29.326824,31.543703,32.311058,37.365955,29.851,29.055656,32.022137,29.468937,25.850069,35.3207,27.944271,25.520819,25.752386,24.143541,34.737858,38.462173,25.861237,37.401134,25.162367
BLZ,ssp1,rx1dayETCCDI,27.825356,20.176888,33.03639,31.143663,24.05866,30.283926,27.327059,30.676682,26.130198,29.149214,30.205566,26.187262,36.544323,35.60829,31.481264,50.352734,19.022942,36.04746,33.87451,29.732386,34.42828,31.956198,26.927788,28.393585,33.73496,28.687796,23.51872,37.75501,23.158392,32.422703,26.206177,21.806557,28.340975,27.218344,33.728596,29.35775,31.438034,25.780996,25.248209,48.143543,28.967062,52.377857,33.599056,20.486353,32.41094,37.066616,26.955765,20.269552,21.848837,34.90893,19.238153,53.70505,27.365366,19.435564,34.43225,35.381,41.54762,31.424997,24.796804,31.348862,24.93159,41.22861,17.808596,27.916906,41.681767,26.14975,28.274536,30.751863,29.842375,30.771255,21.810213,25.837896,29.780388,27.327538,25.307337,26.769318,33.576805,30.30014,37.199814,49.198944,33.168316,35.640717,35.824615,33.819042,29.977003,35.40198
BOL,ssp1,rx1dayETCCDI,41.88777,39.219143,40.17798,46.881546,40.890194,42.991966,41.59438,41.534683,39.743942,43.324726,42.875587,40.638542,41.93829,43.257256,46.464745,42.64846,42.467155,46.139877,42.31093,42.30236,43.13573,43.107456,42.424877,40.483334,42.193394,46.452873,42.73142,38.977688,41.233986,49.389954,43.208317,47.412457,47.606712,43.491814,44.247746,44.988525,46.97739,42.629143,43.204395,42.840862,43.139786,41.261913,45.807835,45.799877,41.238384,50.803387,39.99682,43.59658,50.950977,46.466095,46.81856,45.986298,43.301186,44.64604,45.284576,47.62306,44.03932,46.379215,41.742012,41.381207,48.15934,40.47198,41.71019,52.303226,45.35925,42.574574,48.801365,51.313404,49.001762,42.96741,44.113766,44.991405,45.792892,45.617683,47.010162,46.78819,48.699215,41.196255,46.33242,42.522152,42.92436,45.29797,47.126892,44.237484,46.2365,49.404037
BRA,ssp1,rx1dayETCCDI,42.00413,40.29783,42.500717,42.406815,42.14722,40.987934,43.18855,42.471703,43.770004,42.146584,45.650707,42.580692,40.4822,44.82578,43.63566,41.374844,41.962585,44.226166,44.815937,43.89598,42.192715,43.59399,44.225906,40.986176,43.647614,51.327564,42.109715,43.074173,42.763176,45.727757,41.20283,45.818005,42.865494,45.022488,43.30121,43.844315,42.717587,42.924282,41.35123,42.77253,42.521492,41.237446,45.251366,41.78061,42.705162,48.337368,40.07042,40.438324,45.838387,46.213573,43.604874,43.467323,48.38067,46.033787,44.1545,48.681774,43.29332,41.5607,42.84948,45.477776,45.26967,39.666904,42.017597,45.485577,47.364902,43.472897,44.581352,46.826405,48.52809,42.571865,43.447014,41.49806,44.785473,43.811535,44.05795,43.464924,47.631943,40.964153,43.953983,44.47567,44.03017,44.377995,44.43694,44.375984,45.468422,49.49182
BRN,ssp1,rx1dayETCCDI,48.621655,48.930645,46.969097,47.414623,47.66003,38.358845,51.801197,45.75618,44.086136,47.009144,43.593246,48.23494,44.90391,45.537792,44.833973,54.773487,45.476593,57.609394,60.27174,42.699493,46.124775,56.043148,49.669903,51.53068,43.089233,49.036503,46.015102,40.672935,45.2559,75.574234,40.67866,51.602997,40.908016,45.20448,49.51874,44.209484,43.877125,49.338024,65.555565,41.004337,42.45933,40.165264,44.808228,49.943287,43.94515,45.734722,46.931583,46.81873,46.000477,43.233707,45.0166,48.683483,47.88573,46.453953,51.00711,48.081875,47.928173,47.19798,48.422176,57.93222,43.684643,49.87351,47.146317,74.61118,62.52686,70.14068,49.50905,38.476147,42.534668,47.81723,54.92719,50.22494,43.344654,45.68863,50.176464,39.43984,45.407135,47.910213,42.46346,48.655193,47.780033,42.210735,48.529938,42.888958,52.413776,53.702194
BTN,ssp1,rx1dayETCCDI,66.99565,113.26096,60.6242,130.929,55.647755,84.91229,52.348198,125.362854,67.829025,73.48248,91.705215,90.14433,66.357414,54.33809,124.42694,107.26903,98.12248,105.09527,85.70044,59.08192,71.03623,104.29753,65.84906,112.58821,66.85649,70.273544,87.66391,70.90031,71.824104,129.1144,66.73033,72.3515,76.45581,117.3915,98.01646,65.5727,79.23086,50.88027,55.015266,86.59272,85.075615,63.522434,53.279686,48.62336,92.12788,75.34029,63.326336,68.10945,107.39762,57.105995,57.58825,67.589485,61.51532,65.01839,95.28795,113.14912,135.76712,70.45931,105.28079,99.48865,107.47044,65.121445,64.290634,112.4806,84.95971,53.332985,78.10008,80.28177,74.06339,65.06906,127.31849,101.229225,64.16357,79.23085,68.87598,68.171364,103.84993,85.497154,101.99007,80.60932,101.13342,127.92404,48.3392,104.76724,126.9156,119.22141
BWA,ssp1,rx1dayETCCDI,29.758049,32.0679,38.130966,31.608988,30.899918,31.250637,31.888561,29.396769,27.083061,34.275745,28.708862,36.097958,32.784206,34.190605,32.976055,28.882168,33.23957,31.292692,28.7394,37.023926,23.018486,29.451038,31.365023,31.298899,38.11514,32.226692,33.426258,29.792614,31.457973,39.34965,32.443855,29.494572,34.092304,33.22342,28.72298,30.038483,30.995226,32.8349,35.799034,24.431122,30.05166,29.854994,32.889156,29.481066,33.891094,37.4194,32.278584,30.585623,31.75214,32.904472,35.672626,29.706831,33.13175,35.094776,35.60617,35.017853,32.96423,31.06374,39.360485,35.08892,26.44839,34.868767,35.96109,30.807991,33.85318,32.09726,34.92687,33.91094,32.37274,29.498325,40.89275,27.697372,36.3606,34.52755,29.808792,34.210735,33.74749,35.268585,30.259886,34.30376,37.31046,30.321365,33.008442,30.78547,29.155924,32.7921
CAF,ssp1,rx1dayETCCDI,28.655256,29.46061,28.892908,29.300615,30.515816,29.597563,29.188286,28.294956,31.550251,30.449223,32.838448,32.16644,30.489817,29.70346,32.397076,27.560953,28.633749,29.118242,31.682917,28.94685,29.851818,30.846886,31.19727,30.831234,29.51109,37.34813,30.133799,31.215437,32.329826,31.646275,30.32853,31.022799,32.71439,31.984442,30.59793,32.652283,31.249702,29.849337,30.47766,32.17791,29.211939,29.146465,33.963,33.30512,30.64609,31.449488,33.65978,29.744848,30.049698,28.95992,31.242838,33.926453,31.51893,28.621426,29.826494,30.227823,31.528673,30.747503,31.953033,31.275625,31.895151,31.852463,27.969706,30.426687,31.688698,29.34113,30.74522,32.38618,33.348236,28.24832,32.316074,30.217285,31.211498,29.346443,30.041124,29.797754,32.31327,28.70526,29.949528,33.289505,29.485579,30.889744,31.467361,32.15503,30.66477,31.854427
CAN,ssp1,rx1dayETCCDI,28.06655,27.059006,26.923496,26.833876,26.98955,29.044048,27.254467,29.032377,27.877893,28.270061,28.495079,26.730711,28.656488,26.753227,27.389923,28.338877,26.66964,28.868889,27.240713,27.50799,29.711864,28.228214,28.870802,29.313745,29.74492,28.53366,28.1393,28.669252,29.07976,28.010302,30.652607,29.094723,29.269142,30.21485,29.207317,27.640406,28.502058,28.807266,28.290369,26.083271,30.89317,28.88178,28.985147,27.590834,30.493784,30.101732,27.531574,28.12037,28.765467,29.688587,29.033808,29.73178,29.700453,30.32324,29.926296,29.847929,28.283854,27.891857,27.618032,29.381226,30.60316,29.381828,28.392029,30.268147,29.276785,29.764898,28.683924,29.839884,28.127365,28.863302,29.352707,28.911373,28.003222,27.854036,29.616474,28.713457,28.498686,28.823008,27.707987,30.262585,29.163885,29.04152,29.18151,29.960089,29.35935,29.749596
