iso_a3,SSP,variable,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AUT,ssp2,rx1dayETCCDI,32.55053,33.282413,41.17287,26.043123,33.93678,29.791275,33.056633,35.00172,46.74651,33.581757,36.574688,38.262016,40.7357,33.731,42.766056,36.498127,39.73683,33.48201,32.204216,43.697872,34.188057,37.865803,29.888084,38.102867,50.105835,39.142845,36.79659,51.070534,28.607588,32.820732,39.68027,29.407156,27.19479,24.96804,32.609116,36.669155,35.303158,37.651543,36.56929,42.624104,34.45742,36.937054,36.242706,37.4586,36.004192,36.374725,37.972668,49.060257,33.577507,35.581856,33.708775,48.69524,38.77048,30.619608,35.591084,48.74466,42.348255,50.00888,50.35094,38.17098,43.646492,29.585533,37.648926,36.32669,41.51745,57.6447,31.559776,32.399513,41.81669,43.483063,35.683174,45.694416,39.733673,38.2894,39.060238,40.552677,38.239624,48.522053,43.224285,39.91222,35.381916,41.768856,33.641094,39.373833,35.91285,33.55546
AZE,ssp2,rx1dayETCCDI,22.342972,25.441029,24.469463,26.19445,31.075834,30.678007,24.152895,29.356852,25.70212,29.762629,29.978699,26.242378,22.57467,30.598951,28.301847,26.895067,24.456469,28.347729,25.456982,28.366985,26.102093,27.390285,33.317097,33.777664,33.605106,20.25342,25.558256,26.950808,31.27152,28.008125,27.919638,34.10374,25.033773,32.41247,24.804369,30.894272,23.823156,22.914583,35.98071,29.677856,26.826937,29.65842,26.404455,31.671673,31.889036,32.984276,30.219494,24.888063,34.391773,29.240398,33.943844,38.72871,34.902237,27.544083,23.413895,27.001913,22.537678,30.231125,29.322748,31.375875,24.755596,26.507801,30.567987,28.202282,42.48308,29.20348,29.617743,30.464106,22.310345,25.873232,35.441795,28.129614,28.820753,24.953146,27.228243,29.791815,27.433228,28.348255,35.61266,24.167635,29.617596,29.263773,31.735872,26.56923,30.098173,26.795927
BDI,ssp2,rx1dayETCCDI,26.321981,23.540545,22.930525,26.964283,29.863596,25.7267,25.0144,26.813602,28.225231,27.72789,28.390121,26.031301,27.13146,28.866863,24.711609,23.381996,27.503681,23.812199,30.714035,25.159073,24.389599,29.594707,24.426937,23.155212,24.72286,24.937439,25.600336,33.253574,25.721455,23.96965,29.555511,25.340843,28.842163,25.8564,25.328064,27.509497,29.800797,25.931644,30.85136,27.267838,23.3448,25.668812,25.6176,23.067663,26.950739,28.88527,25.51441,24.612425,29.881857,28.588678,31.41098,27.54917,26.458454,28.887653,28.606892,30.415628,24.330137,27.6247,29.35419,24.258709,31.049158,28.499603,33.14295,26.355646,27.723408,25.935078,27.489853,27.651215,32.26061,27.49233,34.04703,26.289654,25.397396,25.973988,27.86207,29.360104,25.605774,28.718567,24.386978,28.832815,31.850052,25.652027,27.799795,27.47221,26.635075,25.861547
BEL,ssp2,rx1dayETCCDI,29.640715,37.967472,23.711245,35.759125,29.941572,24.020796,31.87877,19.98047,26.973528,24.275805,22.535725,30.350138,29.080444,27.098343,28.382496,43.180264,23.777025,28.206469,35.18439,28.38755,25.675,34.827858,24.748886,35.447983,32.048836,25.173716,34.489788,30.970978,22.944849,27.924822,24.904459,22.309332,27.688192,29.217714,25.666388,26.423552,24.45245,26.770767,28.086088,30.449368,28.873154,26.816236,35.908222,32.474884,31.614147,29.747883,20.494852,34.171238,28.955433,27.692732,25.797249,39.886517,23.207952,24.324385,24.28926,36.887604,24.93284,25.226719,32.974396,30.625105,26.75319,23.104616,21.92165,25.459148,32.404182,26.14157,40.269703,23.70828,31.722462,28.305052,23.121027,31.924927,25.77748,28.048443,30.93339,31.131813,20.198675,32.5277,25.79138,27.621029,37.135975,26.976696,24.329065,24.446703,30.621603,28.499294
BEN,ssp2,rx1dayETCCDI,45.152634,43.679432,27.492073,37.539314,36.025494,30.13361,43.908257,27.791134,33.876026,38.195442,34.234493,28.502632,35.43405,31.210169,30.6061,33.603134,37.361958,35.550396,34.662163,35.605877,35.650536,33.979977,39.195816,42.891724,35.464592,52.78172,37.48487,34.02449,29.576832,32.203842,35.713814,40.029945,23.816235,35.45584,33.859615,30.620544,29.565416,36.866215,31.227617,74.75443,43.63276,35.443836,53.018707,46.264366,70.05621,33.425613,30.60251,46.225266,46.391766,32.511993,35.479378,44.477657,34.86134,47.696114,33.242054,39.144962,30.722588,39.51906,37.584473,41.6062,37.569126,37.706795,39.53384,45.07135,39.6188,34.75363,33.292545,53.42385,44.49659,36.09444,63.03352,48.67164,41.213734,58.306915,29.89306,37.143818,28.44401,33.78711,75.37968,29.509262,30.718718,40.477863,29.087795,75.272415,47.733585,57.215378
BFA,ssp2,rx1dayETCCDI,39.093937,35.19451,27.625717,42.804913,25.435514,35.97879,29.865845,33.743584,51.98716,44.12751,30.168407,21.35757,43.240944,30.780905,32.558155,35.697605,36.459717,37.613983,34.051033,37.1022,49.837883,36.330017,43.37289,45.47785,36.85555,31.144209,64.10124,36.347378,51.99306,55.621136,47.92679,48.384834,34.2417,46.257008,34.491856,51.930267,56.21045,52.320843,41.7771,65.79691,46.510727,48.556915,52.983543,58.384487,68.78439,31.365633,44.8565,60.618454,58.729725,30.372437,37.109383,60.780693,32.499348,34.556206,40.20473,46.559673,33.2613,41.155254,39.86052,63.007534,56.070442,31.40154,42.816105,51.469826,69.26769,42.794453,60.15455,48.488876,26.850496,45.390503,52.90274,43.30409,43.487717,64.565315,30.657291,61.077595,32.009087,36.60026,89.01217,32.22917,35.5937,68.53715,37.997395,74.19086,38.090977,80.46513
BGD,ssp2,rx1dayETCCDI,43.649387,46.297443,68.52445,61.55432,70.907455,66.49549,81.04702,72.67373,91.930565,70.703575,65.5025,75.16391,101.93068,85.19356,60.23881,58.585674,60.492268,101.052444,86.04859,114.5329,71.338745,70.05437,56.299007,87.93662,78.051125,85.45682,117.30751,87.04775,69.48409,76.17977,81.79774,60.728004,72.51066,115.49149,62.271263,74.26124,90.13106,71.22604,65.27694,59.81009,64.39152,67.42339,153.13786,86.415,55.02072,99.107285,75.576866,86.89476,89.23624,90.42239,76.689545,103.12208,81.443085,66.75482,138.33846,79.8796,84.43881,73.98226,101.0746,87.34325,73.623886,84.760185,74.98502,57.34856,51.60389,87.85402,78.766014,53.94522,62.444645,93.457954,62.672077,93.56951,108.34783,79.08594,63.473568,79.00468,80.07448,100.86627,103.35907,78.77652,67.41268,94.79103,95.74966,74.39836,99.945755,84.43291
BGR,ssp2,rx1dayETCCDI,23.787706,31.325249,33.045998,35.466682,36.95061,34.090267,55.299114,29.079033,36.58997,24.636658,30.11909,20.445541,30.72901,36.999523,23.873465,26.47612,36.46778,26.719475,27.845045,36.421665,39.743458,43.87589,41.58194,31.369665,31.497972,37.549343,29.315424,34.038937,27.132902,31.151484,59.632366,33.34829,23.362253,22.594286,38.046883,37.856358,28.135178,28.090096,21.522673,24.473791,31.672594,33.00467,42.07716,38.88355,38.046917,36.55618,36.274715,36.702087,42.499645,35.415436,38.27087,30.944084,35.04259,31.581484,48.775417,32.169907,31.403006,27.551535,35.13932,53.866516,33.939804,32.716812,38.254665,32.8508,23.408434,40.303852,25.91844,35.711216,26.539259,24.10301,36.704548,38.346664,27.219107,29.971182,35.487053,36.891483,36.98602,34.352657,34.19557,57.440125,27.640676,22.425089,29.188385,28.714808,26.137495,41.643997
BHS,ssp2,rx1dayETCCDI,65.386475,62.34311,31.383476,47.08101,43.480934,38.840042,38.848743,46.912666,44.40416,46.03457,69.77972,49.29052,45.086594,54.212452,40.46781,49.4776,61.098694,70.22366,50.715096,43.71599,40.690414,35.178833,31.104235,41.639206,31.378695,32.345757,42.767265,49.080948,43.196537,39.13343,48.365326,51.515038,50.212997,64.57458,39.569767,39.362137,48.159565,46.070312,44.844,41.64194,26.049078,43.631092,48.460537,34.944756,35.563118,53.6279,47.732224,51.765156,78.67291,71.82778,40.343803,43.39828,46.25797,36.72865,34.28872,44.415817,34.45968,58.471848,54.076237,59.31571,44.158916,53.79994,49.526634,41.756126,42.647675,54.470398,50.82373,53.7435,69.40997,77.74032,44.769737,54.62982,42.111248,36.610146,59.84433,69.41753,29.830757,56.871124,51.107857,26.392796,66.59331,51.387085,31.333626,37.901917,41.762253,40.01622
BIH,ssp2,rx1dayETCCDI,40.155838,26.913471,37.600986,57.742393,37.71492,39.918285,36.27839,45.73958,33.798702,50.823086,46.37152,38.71436,46.788074,38.414227,44.204563,40.016666,52.474964,55.459915,49.272667,63.543922,35.45321,62.553967,45.177677,38.019382,59.37345,48.77878,49.070755,38.91313,42.756115,50.119484,37.132618,55.30454,43.69312,35.92375,37.65392,51.95653,62.361794,37.369957,50.631344,46.41632,49.74972,38.9568,47.209694,48.086403,40.385082,68.18653,58.334396,72.682304,35.036335,51.639957,49.344215,44.268944,64.84612,38.69665,69.13744,34.247013,34.079308,61.406986,87.88102,47.6108,38.367905,44.94951,38.003937,41.393475,43.244675,51.17241,43.5656,47.548813,39.00023,41.91616,46.57084,39.10007,39.09984,45.7066,54.247158,53.476894,49.396618,46.863102,42.438442,45.45984,48.894703,61.613224,52.41345,63.96228,49.167324,42.793407
BLR,ssp2,rx1dayETCCDI,26.527376,27.282022,24.568314,23.341568,35.423904,20.78283,31.23467,30.348848,26.266756,34.14366,29.73921,29.454885,20.12295,29.74804,28.23397,21.506224,20.516937,28.440973,31.352694,25.392752,33.14177,25.973604,30.577229,26.417557,28.168772,26.724964,30.72309,26.154852,23.684025,28.72904,23.734514,27.537342,34.59279,24.38966,26.014154,26.490404,31.033339,21.56086,29.398369,25.106962,22.115551,28.405983,34.036198,32.790577,33.384583,29.630392,25.270462,29.760822,23.424387,36.07979,22.239067,28.480745,27.639584,33.29638,31.303762,23.15547,26.420477,27.524982,25.809444,34.374367,32.722782,30.656837,37.80232,24.605982,25.951513,28.270615,35.18597,25.03296,31.754599,32.884407,32.35196,25.407373,35.15242,31.748634,45.963615,25.250938,31.643072,36.24542,34.607426,32.965126,34.08952,28.979599,25.911715,34.007618,30.976522,28.707935
BLZ,ssp2,rx1dayETCCDI,32.506145,26.453972,28.951645,32.97869,23.923796,28.697968,21.925287,29.471716,30.839602,35.145123,27.36759,30.288855,25.190668,50.276276,31.705698,19.20875,27.599493,19.815126,30.410131,32.545727,37.90569,25.124868,29.047964,37.970383,32.1393,21.060785,35.325848,24.371147,18.850405,21.174429,24.864832,18.627008,32.58403,17.295202,21.842796,88.25063,27.700739,31.518457,20.077227,52.213665,32.915592,42.00427,34.958523,25.573889,23.891449,45.23293,25.03872,22.98514,36.18749,34.980137,55.74814,30.39948,22.569975,24.164835,25.338491,42.89214,25.32045,23.848534,23.83391,35.40007,30.525522,24.169762,40.812332,24.072168,24.909813,22.090591,36.133446,19.396303,21.247705,26.964823,25.283493,36.55958,34.424145,25.09085,41.278202,32.04155,21.85742,31.212488,61.19331,28.781572,39.457165,33.020657,41.70624,24.825415,20.697117,24.004301
BOL,ssp2,rx1dayETCCDI,49.269997,48.02514,40.029953,44.057938,44.500687,42.498806,39.396908,44.988247,44.037388,41.64489,43.91151,41.812393,45.40811,38.699635,43.821053,40.483665,42.67053,43.961014,43.042934,41.48138,42.814457,44.589333,43.87286,47.764214,41.946434,44.268623,40.511234,50.705788,42.105385,52.105965,42.12502,41.9228,41.508465,40.079426,43.369137,43.486645,46.853657,48.812443,45.088444,43.828125,48.30327,43.26465,45.70609,46.95758,46.3384,47.340336,51.197876,43.15483,47.278904,45.737057,47.11561,42.562134,44.9706,44.400425,41.434807,49.217274,46.04234,43.46148,49.093327,49.328358,44.077675,47.019337,50.152462,44.286682,44.920822,56.381897,51.827057,41.578163,54.108795,48.866558,49.122902,48.66434,44.03921,40.62959,47.514835,48.17835,45.913258,46.41182,46.30212,48.478622,49.396835,50.185135,48.027157,49.04106,51.536556,44.782185
BRA,ssp2,rx1dayETCCDI,42.254948,44.378624,43.286434,43.853058,46.023006,40.170082,41.05042,41.177986,41.830753,40.969616,46.40899,43.472355,42.78587,38.859562,44.121338,42.06207,43.618965,41.478622,41.208843,45.000954,42.623074,40.954426,41.417088,44.652508,41.630432,42.85745,44.661377,45.59058,40.807613,45.592484,41.79663,46.515316,45.95717,41.681633,43.06403,46.93413,41.52507,43.400875,45.110607,46.17804,45.44925,47.49016,43.339943,45.069756,47.624947,52.34736,49.969326,43.40808,47.954082,49.64412,46.050114,49.266045,43.245716,47.878017,43.13795,45.09668,45.34439,44.91025,48.17096,51.535732,46.937866,45.641975,52.086018,42.687565,46.484005,53.618553,50.024372,42.6903,46.73513,46.431408,52.831577,52.776085,42.69933,46.655895,48.435547,49.65399,45.954117,48.764717,52.661892,45.9356,48.183903,56.48287,42.165745,46.12622,49.115505,48.990353
BRN,ssp2,rx1dayETCCDI,37.839252,38.231373,54.341312,46.260357,42.079132,42.601585,51.888622,44.553272,49.271656,40.62732,43.93021,51.535603,52.61087,58.0554,50.552525,49.851734,47.540028,47.300495,48.800945,41.12911,43.40219,54.10878,43.571472,47.505695,48.577625,46.204407,45.195263,48.416615,46.48765,45.994762,46.0302,46.890575,52.570816,46.28213,61.18663,47.422726,51.24696,51.047638,50.298847,59.99994,54.316517,44.79138,63.1086,45.889694,43.330032,51.897366,55.052277,45.980297,45.739014,50.69669,62.83029,64.92376,54.253098,45.15743,48.30583,40.10566,46.555042,53.680576,38.320858,51.80772,45.453228,37.813503,50.786335,56.434948,42.932667,42.59856,53.879414,50.46463,57.383698,61.937332,33.973217,50.62834,46.31392,48.356052,45.29778,48.511185,64.87179,51.43245,59.97769,46.821117,37.946697,43.80258,62.676586,43.57481,74.93988,44.25001
BTN,ssp2,rx1dayETCCDI,66.42376,67.913124,49.78144,72.635254,139.4569,63.275623,66.852425,108.76535,78.5061,97.691605,57.566067,143.80394,58.88344,105.41239,72.46165,108.51967,87.510254,123.96485,72.2256,137.10406,118.491776,88.77759,81.037964,54.958885,82.57591,88.66995,74.20288,48.81871,105.58041,71.8189,61.781055,107.29394,85.659805,68.45967,79.88881,67.55595,100.45737,71.53856,70.25942,78.31613,102.88537,72.87407,89.81833,48.49048,127.54646,102.86317,78.696335,70.058624,101.44706,94.97266,81.09952,78.699005,93.389725,92.72968,139.29158,65.78411,116.268524,92.456924,62.023716,68.42589,79.71145,65.603386,80.22392,139.51875,60.832592,204.49536,135.26897,86.669174,77.39021,71.483185,107.05957,114.92856,110.34442,89.86612,93.41262,187.3173,70.757195,118.99465,165.9989,138.67554,101.15488,129.04602,99.409096,91.6198,95.63094,140.46231
BWA,ssp2,rx1dayETCCDI,39.115494,29.370684,26.668627,32.61615,30.924229,29.591541,34.254044,39.040016,35.79937,32.66564,38.743275,30.636227,34.878483,35.297302,30.849022,34.689327,31.516691,33.239113,33.150936,34.06798,26.567482,33.8583,34.53409,34.49414,31.774212,30.862408,32.850677,35.32844,28.693247,33.188957,30.077871,42.251415,28.158382,32.21138,27.978678,33.69535,30.414082,35.403244,32.150135,29.038181,28.86093,30.550186,35.981407,34.228703,32.567104,34.89961,30.768162,36.602882,32.386337,34.80268,35.255077,30.101315,35.239605,37.71304,31.969301,35.4415,31.95177,37.531822,34.371986,29.745665,35.310135,41.744255,40.56302,39.76045,31.443401,33.341934,37.437916,35.457302,33.152657,35.117733,39.90041,29.590473,29.117895,36.747364,35.169575,31.668758,34.445408,34.38949,34.41423,30.591368,30.45695,33.048347,32.786823,31.978872,33.67684,36.07488
CAF,ssp2,rx1dayETCCDI,30.326797,31.387177,29.074472,30.180777,31.626541,27.821924,30.41146,30.449024,30.093557,30.582537,29.906364,30.096535,29.418047,29.636698,31.412107,29.375933,31.58295,30.106699,30.122875,31.062002,32.602165,28.27301,29.884748,30.963951,32.286636,28.650976,30.043217,34.033157,32.475113,27.910719,30.659908,30.046309,30.879478,33.6358,31.443373,34.578457,31.606892,31.62545,31.315847,34.54288,30.159391,30.211416,32.965427,33.516502,34.782528,34.121914,31.791061,34.51658,32.504597,32.109024,32.81196,36.328594,34.867847,33.413895,31.978773,33.220394,32.792133,34.627785,31.175886,37.7285,32.56388,32.253708,38.476017,33.57125,34.064503,34.291714,35.701324,35.73532,31.291674,32.14033,34.842525,37.093437,42.79019,34.996067,34.496788,33.94274,28.891834,31.591702,41.35101,32.753788,35.39798,35.746006,33.65108,33.58982,34.74972,32.84195
CAN,ssp2,rx1dayETCCDI,26.29914,26.701906,28.541609,26.526424,26.195793,27.985073,28.443846,25.455128,26.262423,27.940235,27.147352,26.920889,30.061613,29.785288,28.867434,29.468657,28.103579,27.378632,26.18862,28.3868,28.703085,26.92475,31.0255,27.923233,31.35486,27.260159,29.503223,29.214556,30.206583,27.794638,28.079473,26.620138,28.91268,27.970327,29.560951,30.060633,30.766352,30.192398,30.533989,30.33152,30.598267,28.66611,29.364185,30.874088,29.318302,29.010159,31.674091,29.438818,30.747377,30.546066,30.15892,29.742035,29.548618,30.709131,30.312681,31.124104,30.877087,29.682285,30.02226,30.085522,31.835117,30.110199,31.03732,30.969059,29.463974,29.098913,30.493044,30.976263,29.329947,28.685925,29.375494,31.611776,32.21711,32.60193,32.02432,29.973892,28.822733,30.137291,31.006336,30.955294,30.53091,33.327015,32.11407,30.597769,30.218575,31.326122
