iso_a3,SSP,variable,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AUT,ssp5,tx90pETCCDI,22.139597,18.227947,12.811481,24.096542,20.900196,24.082748,12.915852,12.641879,21.578604,13.453032,19.517286,23.091976,25.205479,28.324224,21.474234,28.532291,26.066538,29.898516,28.780169,22.609262,31.585127,12.217018,32.31572,26.888454,29.406393,26.580795,40.404438,36.516632,43.887802,32.64377,24.148727,38.53881,44.81409,35.701275,44.99674,39.608612,32.60274,19.68514,37.45597,28.114807,49.288975,39.50039,31.833008,28.271362,33.13764,41.126724,62.46575,44.592304,33.085457,38.52459,45.16634,30.97195,41.98304,29.690346,46.314415,45.401176,52.615788,54.189434,41.500324,52.60274,40.913242,44.002083,66.3666,51.298107,46.418785,69.3859,63.8878,56.894978,66.49706,41.99844,52.35486,60.06523,66.09263,67.538376,70.81539,52.64188,42.204826,67.043976,61.16112,63.431183,62.283104,60.51262,72.472275,70.071754,60.63927,65.90998
AZE,ssp5,tx90pETCCDI,12.007147,20.420527,29.51757,25.932102,21.28648,25.956284,20.655151,10.994639,11.506849,25.50487,13.996427,19.594997,22.537224,20.71751,26.503872,35.330555,26.55152,18.888098,21.107803,32.960094,23.287672,24.554525,25.705778,31.268614,24.717094,36.255642,32.590828,38.260868,35.04467,31.610834,34.294224,32.686123,34.28231,37.360416,35.783207,28.40977,36.950565,44.38109,48.981537,59.189995,33.484215,26.277025,33.400833,35.68791,35.973793,45.949154,50.399048,51.983326,46.289455,54.502254,56.295414,52.281124,41.76295,53.646946,52.316856,60.42883,63.561646,63.30482,47.3377,44.76474,48.207264,59.70539,60.857655,64.93151,59.678383,64.3502,67.92138,66.96843,52.840973,67.058685,68.49316,76.795715,63.263847,78.22523,76.617035,69.946396,61.512806,67.581375,69.36272,74.139366,69.648605,67.486336,74.52055,70.422874,86.44431,83.192375
BDI,ssp5,tx90pETCCDI,22.027397,17.213116,10.684931,10.904109,19.068493,10.819673,15.123288,33.53425,15.780823,22.459017,19.616438,22.027397,14.082191,31.803278,16.273972,15.506848,31.506847,26.229507,19.726027,18.246576,29.260275,32.950817,22.575344,26.465754,54.027397,58.74317,58.08219,24.109589,28.602741,38.360657,43.506847,61.53425,59.068493,26.775955,45.589043,48.60274,58.30137,65.57377,52.82192,48.43836,52.547943,56.721313,69.42466,58.08219,63.89041,67.10383,45.479454,47.561646,60.0548,69.016396,48.38356,69.26027,86.57534,73.38798,57.150684,62.301373,87.78082,57.48634,72.054794,83.0685,86.08219,70.273224,71.12329,81.863014,78.95891,60.928963,70.136986,90.246574,85.31507,60.65574,81.479454,85.095894,88.21918,78.907104,79.45206,93.42466,90.410965,77.81421,84.65753,87.83562,93.479454,86.22951,89.095894,92.712326,94.19178,89.31507
BEL,ssp5,tx90pETCCDI,20.856165,15.027323,13.082191,16.917809,18.321918,20.01366,20.034246,14.657534,19.452055,19.535519,18.664383,25.239727,21.609589,21.413935,27.465754,21.986301,24.246574,23.019125,23.287672,20.342464,31.952055,12.978142,25.034246,17.431507,21.027397,20.01366,33.219177,33.39041,39.10959,21.209017,17.80822,29.931507,43.11644,27.288252,34.897263,34.863014,31.917809,17.588799,36.164383,21.609589,39.38356,33.77732,34.657536,14.006849,22.294521,34.187157,49.07534,33.561646,27.636986,34.221313,34.931507,29.246576,33.835617,25.717213,34.041096,33.184933,43.28767,44.501366,47.29452,44.17808,27.80822,39.924862,57.876713,44.41781,38.63014,58.845627,55.445206,50.342464,60.27397,47.438522,50.0,60.27397,56.780823,57.4112,59.828766,48.39041,48.458904,58.43579,54.21233,50.82192,60.61644,58.43579,65.10274,63.11644,59.828766,59.931507
BEN,ssp5,tx90pETCCDI,14.520548,17.50241,19.887188,21.740532,23.529411,13.146898,17.550364,36.164387,12.280418,15.943428,13.311845,15.632554,10.57212,26.615236,19.758259,5.334408,28.122482,28.270653,20.886381,12.747784,15.648671,27.242044,15.036262,17.19581,21.402096,42.156864,29.31507,9.02498,29.895247,20.122147,27.139404,41.966156,38.485092,21.938282,15.954875,27.445608,45.656727,46.80167,24.802578,17.308622,34.649475,43.233685,36.486706,26.269138,44.51249,56.493088,33.053986,29.331184,29.024979,48.087433,23.835617,26.091862,42.304596,40.244293,30.36261,43.029816,47.493958,44.63195,32.135376,38.436745,57.695404,42.46223,31.13618,38.146656,41.7083,26.711668,30.217566,60.72522,49.55681,52.619736,47.38114,55.7776,47.784042,29.92607,52.248188,66.49477,51.92587,40.71038,51.70024,63.319904,66.72039,65.49341,62.288475,70.70105,63.835613,53.02176
BFA,ssp5,tx90pETCCDI,16.973255,22.989853,20.808872,21.552511,23.36595,11.143638,21.956947,39.354206,11.728637,18.969555,15.179387,24.272669,11.989563,33.46344,21.441618,5.890411,28.330072,29.111372,22.60274,15.153295,18.232224,30.971897,19.517286,18.70189,28.225702,45.739006,26.046968,7.4233527,32.237446,25.55946,33.887802,44.54012,38.78017,26.958107,21.324202,31.258968,45.77299,47.788185,25.590347,22.511415,41.689495,49.55113,40.12394,28.036531,51.350296,55.815765,41.806915,34.21396,32.139595,48.172,22.022179,35.505547,46.340508,44.860786,39.70646,53.809525,51.976517,47.638565,38.45401,46.32746,58.89759,42.818108,32.941944,46.490543,43.450752,19.724173,30.463144,62.64188,52.517937,56.102005,48.095238,60.006523,44.390083,30.295343,55.838226,65.90998,46.764515,41.15925,49.921722,62.615788,69.18461,65.80796,60.31311,68.70189,64.11611,53.94651
BGD,ssp5,tx90pETCCDI,7.336377,9.340215,8.584475,6.5246067,9.883307,8.490184,15.139523,5.7128363,6.15931,17.911354,12.196855,11.801116,7.9655,5.0495853,5.550482,7.792999,13.637748,21.190042,14.398782,11.22273,19.807203,13.165351,15.393202,10.126839,10.65449,15.91783,32.186707,8.787417,16.67174,21.018013,24.434298,30.187721,31.943176,13.509411,14.530695,24.880772,31.790968,21.696012,15.017757,20.314562,28.006088,33.636917,27.265347,17.260275,23.795029,34.517303,30.908169,32.633183,38.15322,34.476826,33.40436,45.611362,48.76712,39.37462,28.868593,46.94064,40.517506,45.07185,51.486553,47.874176,57.858955,44.292652,50.887875,65.73313,58.924404,41.600887,56.418064,57.828514,59.340435,51.679825,52.00406,58.772198,50.43125,53.32929,53.729073,64.332825,69.81228,41.56041,50.86758,65.651955,66.108574,62.922485,58.985287,67.51903,75.322174,67.89447
BGR,ssp5,tx90pETCCDI,22.168951,21.90346,19.577625,25.239725,14.851598,27.015028,18.481735,24.977167,16.484018,14.378415,13.675799,24.052511,33.8242,17.56603,18.664383,30.605024,30.091324,25.011385,28.390411,19.109589,18.515982,8.1398,24.246574,37.077625,27.203196,29.690346,37.180367,30.079908,48.207764,42.087887,26.369864,33.184933,32.52283,44.364758,39.531963,26.666666,32.67123,21.630236,21.598173,33.641552,43.378994,34.69945,30.37671,46.792236,35.719177,38.274136,62.63699,50.433792,38.6758,33.70902,44.452057,34.09817,47.62557,28.312841,46.301373,51.28995,62.728313,57.206284,42.328766,56.1758,64.56621,48.463116,74.0411,62.591324,40.94749,55.17987,66.46119,56.586758,60.662098,52.390713,50.93607,60.228313,60.27397,69.4786,82.79681,59.303654,44.143833,69.72906,69.71461,75.34246,60.901825,58.75455,72.12328,65.74201,69.76028,73.059364
BHS,ssp5,tx90pETCCDI,39.863014,30.601093,30.68493,37.80822,45.61644,53.688526,33.150684,46.9863,40.0,52.73224,47.945206,61.780823,58.90411,43.1694,59.72603,57.80822,63.15069,63.387978,55.20548,38.90411,59.041096,64.89071,65.89041,76.84932,74.38356,59.562843,73.9726,86.712326,77.945206,71.857925,78.63014,81.91781,79.31506,81.28415,81.095894,81.91781,78.76712,65.43716,75.20548,71.23288,87.671234,77.59563,82.73973,84.65753,82.46575,73.224045,89.45206,82.328766,88.35616,74.726776,88.08219,88.76712,86.0274,84.28962,85.205475,83.15068,85.47945,93.306015,92.60274,96.84932,85.34247,89.20765,94.79452,90.27397,85.0685,94.53552,90.54794,94.24658,92.87671,96.44809,94.38356,88.35616,96.0274,98.63388,97.26027,93.69862,97.12329,96.72131,96.438354,96.16438,97.39726,99.31694,98.90411,96.0274,96.30137,96.9863
BIH,ssp5,tx90pETCCDI,26.326277,25.807253,14.146949,25.653797,17.658781,27.521112,16.288918,17.957659,17.235367,13.760556,19.526775,26.948942,27.646326,26.850471,21.569117,29.339973,34.86924,31.296572,29.389788,20.896637,25.504358,9.115747,32.4533,34.022415,28.567871,34.42623,34.29639,26.251556,56.93649,41.05812,27.297636,38.729763,40.298878,43.29359,41.145702,35.96513,38.206726,25.782415,28.64259,33.49938,48.268993,43.39295,36.288914,41.519302,39.42715,45.330353,64.981316,47.646328,41.96762,45.976154,47.89539,32.30386,47.646324,31.743666,49.58904,51.93026,60.024906,62.54347,44.806973,57.70859,58.206726,53.154495,72.97634,62.71482,45.70361,61.450573,66.10212,58.057285,65.18057,49.056137,52.37858,59.20299,67.24782,70.64084,78.929016,57.93275,44.234123,73.12469,71.73101,69.09091,64.33375,62.096375,77.70859,76.41345,59.05355,72.50311
BLR,ssp5,tx90pETCCDI,12.58832,18.099894,12.22783,19.399183,13.376593,21.536764,9.291036,13.261234,13.713049,21.253956,29.223743,29.670753,30.627253,26.828684,16.721943,44.45566,20.87479,19.20717,29.262196,30.02163,30.194666,9.232097,25.311224,31.997116,30.483057,16.580385,45.9553,31.1031,25.157415,33.448376,26.089882,29.142035,38.005287,25.198925,44.22014,27.685652,27.762556,20.92321,40.90363,26.017784,33.943764,34.445404,21.465994,27.108868,33.583275,32.206882,51.88176,37.068012,30.651285,30.361422,37.476566,34.33309,49.334293,19.801552,34.914684,40.192265,44.840183,40.17352,40.711365,53.741886,35.11175,41.80328,66.87815,45.229515,33.66018,55.761673,67.18097,62.2062,57.788994,39.281948,44.16246,63.47513,50.982937,54.946793,83.94617,51.679886,51.574142,56.6868,51.367462,62.095654,54.38116,59.864826,68.25282,65.75823,59.721222,66.45518
BLZ,ssp5,tx90pETCCDI,23.013697,24.043716,17.716894,12.328767,11.232877,11.748634,19.726027,25.296804,12.785388,19.85428,19.81735,21.004566,16.347033,12.568306,31.415525,29.954338,16.164383,30.783243,28.85845,32.78539,29.406393,31.329689,21.27854,18.447489,38.995434,14.845173,31.506851,23.835617,28.584475,27.6867,32.60274,57.44292,47.123287,35.610203,30.502283,34.611874,44.931507,37.15847,24.109589,33.51598,43.561646,44.080143,61.278534,46.118725,59.36073,46.90346,48.219177,55.342464,38.08219,41.07468,30.136986,45.844746,63.013702,58.92532,54.24657,60.913242,59.908676,67.12204,62.922375,73.15069,70.77625,60.38251,59.086758,66.11872,63.835613,49.908924,64.566216,74.15525,62.37443,57.285976,68.21918,72.51141,72.51142,56.73953,74.79452,78.08219,70.04566,53.278687,67.76255,80.82192,83.47032,91.16575,77.62557,80.91324,79.17808,80.45662
BOL,ssp5,tx90pETCCDI,28.604769,31.371613,24.28934,23.290571,31.675001,17.938822,26.240488,39.64775,14.081322,22.294504,29.510763,22.915127,21.577154,38.030186,32.401245,18.36341,37.863304,37.793102,23.431181,23.799376,28.620714,50.047707,28.171343,21.400305,46.76959,54.78937,48.37863,21.108936,36.476048,34.134212,34.57853,48.182938,50.26165,26.624165,30.764658,47.417557,48.794662,58.27334,36.53113,36.434006,45.402622,62.26328,55.419292,35.903458,55.103283,71.23341,56.821045,58.11698,63.96753,60.567554,46.489815,65.32725,69.85142,74.004684,57.956074,68.891785,71.699646,64.968056,64.05885,69.08313,73.68993,67.44008,55.481625,72.17221,80.70306,61.29326,71.5054,79.85069,77.373344,69.04472,82.90208,87.82344,80.398636,78.20857,73.85084,87.37987,82.81656,79.21618,79.41727,80.507355,83.664566,78.01053,82.981804,78.827286,80.59868,79.31
BRA,ssp5,tx90pETCCDI,30.194454,39.15653,20.51377,29.695957,33.78951,26.686277,30.920528,37.235836,21.853086,25.745321,41.77252,31.428381,29.99914,44.23659,26.090212,24.006493,38.58546,37.209118,30.826214,26.89151,29.511719,58.341236,29.37521,30.605507,52.53401,58.140934,60.188442,29.735668,44.013557,38.902725,41.955612,62.153214,63.883347,35.67278,43.147343,58.6288,63.20481,67.76147,49.511333,42.667175,49.537304,71.099174,63.318027,50.194454,59.01694,77.46025,50.43406,55.52289,67.72736,72.85429,57.50389,63.20157,80.79901,78.90102,66.5173,73.74407,77.07203,64.53323,71.72259,77.20414,75.512764,67.241104,68.80607,77.415306,80.34805,66.33118,75.40394,84.712135,83.220276,71.97254,81.42886,90.84531,84.13613,76.4776,77.5816,87.41253,84.4901,81.44952,81.87943,85.293686,84.12104,84.32513,84.61935,83.26018,83.48891,84.30872
BRN,ssp5,tx90pETCCDI,25.022833,31.14754,24.292236,20.273972,41.735157,28.59745,25.022833,42.37443,27.214613,19.398909,29.771688,33.88128,27.305937,38.160294,37.716896,31.872147,46.575344,58.92532,49.680363,36.164383,51.780823,64.663025,56.34703,55.159817,63.0137,80.32787,88.49316,69.31507,64.10959,63.843353,61.735157,75.61644,93.15069,78.961754,66.666664,65.11416,73.333336,92.71402,73.9726,73.333336,73.88128,87.61384,79.81735,76.34704,88.03653,90.6193,83.47032,81.55251,86.0274,94.80875,85.6621,88.94977,97.26028,89.79963,92.328766,91.324196,96.438354,91.53005,93.242004,96.438354,97.53424,96.44809,91.05023,95.98174,98.08219,97.63206,95.98173,96.438354,98.99543,97.90528,96.34702,98.72146,98.630135,98.99818,96.529686,99.45206,99.726036,99.36248,98.53882,99.086754,98.99543,98.907104,98.08219,98.44749,99.726036,100.0
BTN,ssp5,tx90pETCCDI,23.287672,23.770493,21.575342,11.952055,18.356165,18.784153,20.479452,15.479452,18.69863,31.8306,16.061644,16.609589,12.397261,20.218578,24.69178,24.828768,32.089043,36.099728,37.84247,20.239727,26.061644,29.952187,35.719177,35.719177,30.582191,29.644808,42.671234,42.97945,40.99315,45.389343,39.4863,41.30137,42.842464,43.784153,40.0,43.49315,48.69863,50.0,38.047943,51.438354,56.267124,45.867485,61.30137,40.410957,47.568493,60.89481,59.041096,60.99315,57.123287,68.78415,57.568493,72.46575,62.53425,64.58333,65.10274,75.54794,66.09589,74.45355,66.712326,64.554794,76.678085,78.03961,69.72603,77.054794,74.07534,74.077866,80.03425,69.38356,75.10274,81.38661,80.85616,78.287674,82.39726,83.12842,83.42466,81.78082,86.54109,77.15164,82.19178,88.18493,89.93151,87.67076,84.554794,92.26028,91.0274,90.65069
BWA,ssp5,tx90pETCCDI,6.017059,28.252914,12.889636,15.334712,20.65133,27.734818,20.886534,18.635305,7.5523386,12.454893,35.497543,17.983974,9.757043,29.095783,19.759628,18.206255,21.473248,20.22889,6.0971828,6.011889,31.297493,22.721415,11.845438,14.494701,27.53683,51.39963,55.409668,31.222538,24.003618,41.89865,20.160248,38.736107,54.00879,13.890608,18.839493,31.354357,35.96278,52.747707,31.302664,19.245283,42.81468,54.68605,37.037994,17.477385,47.901264,51.84555,24.851383,37.888344,44.634274,67.00691,30.705608,41.411217,51.558544,34.124653,45.92401,37.562675,43.184284,33.013714,45.72758,61.139828,59.514088,70.42736,56.743343,75.18997,75.45102,54.000416,46.120445,79.88369,79.44947,57.10125,59.42621,62.40372,66.58568,57.405403,47.41794,78.286385,84.947014,74.28085,75.96278,68.68183,79.58388,78.763275,67.136215,67.78496,77.06384,85.14862
CAF,ssp5,tx90pETCCDI,10.176126,11.509238,8.8323555,12.101761,22.692759,8.300807,16.688845,22.204826,15.264188,8.300807,10.729289,13.388127,9.94651,11.644548,9.795173,2.5075016,19.32681,16.73172,11.439008,8.245271,10.497065,17.918293,7.5512066,14.744944,21.696022,32.57351,29.231573,9.398564,14.823222,13.198023,17.568167,37.19504,32.013046,10.5672655,9.166341,21.515982,25.476845,32.979443,15.759948,11.569472,19.245922,29.760603,25.174168,24.649708,35.50163,44.9987,21.954338,23.61122,34.142204,36.74473,25.803001,25.041098,46.074364,37.64767,27.157207,38.820614,48.31311,35.65704,24.114807,39.274624,54.62753,32.266457,29.283756,42.345726,46.55708,31.688786,45.05936,55.801697,50.964123,42.224823,46.340508,57.73255,60.694065,44.046318,44.50359,67.39726,56.70972,46.494926,54.147423,66.348335,64.07045,54.626595,67.85127,65.83692,62.0274,67.076324
CAN,ssp5,tx90pETCCDI,15.723858,16.890392,11.096722,18.14726,17.569077,19.057632,13.750085,17.263758,19.63531,16.277159,18.21795,17.089605,14.411069,22.209538,21.770096,24.687141,21.333845,25.673744,19.841045,20.150087,20.386856,23.228859,19.804634,21.628874,28.496078,30.161377,32.794147,26.564655,29.60321,28.790522,26.834274,33.65248,42.120617,32.806465,30.038591,26.449003,37.665493,32.385536,36.000443,36.12488,27.565239,33.71984,41.075466,33.87484,34.95395,34.996914,32.065243,38.32616,37.676178,42.45725,41.685238,30.553288,44.934277,42.99675,46.87259,46.74158,42.467255,38.490566,44.159775,36.731327,52.53213,48.57428,52.019566,43.436493,52.711113,51.643055,54.470047,62.518158,57.96741,51.28662,61.790836,68.66707,59.331966,57.01991,55.708027,61.84419,64.50777,66.05983,61.98098,68.65654,72.51044,69.557106,72.9736,71.82294,76.88292,76.73608
