iso_a3,SSP,variable,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
CIV,historical,tx90pETCCDI,7.041577,3.393415,3.2595148,2.6820476,2.0571978,6.335016,7.4537435,6.8781548,7.7481375,9.704398,7.6358933,4.9122806,1.6582552,3.3453498,5.028281,7.219418,5.210286,8.483538,3.9257982,8.127853,7.060803,10.410959,7.151759,7.339582,8.594088,6.1043015,9.788132,13.645759,8.046143,6.3398223,8.623334,4.3835616,5.489065,5.633261,8.143993,6.2869506,4.4172072,4.4989185,4.92762,4.835376,3.58087,11.088681,11.710286,5.243932,2.0475848,6.6955056,7.2380404,7.1329007,7.6231675,9.199711,13.333333,5.8399425,7.810622,3.4847393,4.5153866,8.978611,6.767604,8.358567,6.936056,7.7192984,9.017063,12.112473,10.564663,13.126652,10.425379,5.441,3.341003,9.348714,11.910599,4.0567174,9.0116,7.387647,4.3354964,6.974285,18.732624,6.733958,7.5751023,6.517664,8.77193,20.523912,6.921413,6.4071136,8.570607,6.142754,4.753665,13.583273,16.762535,11.679885,8.248017,12.722903,6.8689485,4.4556594,5.412161,5.138188,9.088294,5.710166,8.622927,8.829608,4.424312,9.454458,7.916366,6.517664,5.613076,12.545061,23.854843,3.0569575,13.100374,10.72819,14.578227,13.001682,4.136708,6.133141,3.5712569,1.9947128,3.293069,8.829608,7.839462,6.8637347,4.817371,3.547224,8.320115,3.4174476,3.2067873,8.656573,20.221102,6.2340784,3.1492665,19.4857,7.8202353,5.4025474,4.314064,9.420481,6.388716,4.988522,6.353905,9.276615,5.84276,13.558578,14.255915,13.847632,13.862384,15.431801,1.678022,5.3042617,4.956534,7.9226646,6.869114,4.5388627,8.033877,7.3331175,10.152761,10.755538,15.171917,11.797728,10.883673,16.86564,20.300491,17.29044,26.879261,10.000747,6.6177726,13.443884,15.597737,18.577265,26.74357
CMR,historical,tx90pETCCDI,8.309346,4.099185,7.8093657,4.5361543,4.50841,8.267731,6.7026353,6.086354,7.2897515,7.2203918,6.2357335,6.5233226,1.8380439,2.0253165,5.0978765,4.407838,5.2332234,7.320964,4.101819,9.772845,10.910352,11.909138,6.7890987,5.066759,8.330154,4.706086,9.410666,8.018034,9.283856,6.1418414,6.8824787,8.5625105,4.459858,5.4343677,5.962509,4.040229,3.65528,5.420496,4.4476724,4.924571,6.689787,9.724294,11.305942,4.234437,7.2065196,7.657361,7.466971,4.4806657,6.5996184,7.9105253,7.2030516,7.466621,7.768337,3.7627883,3.2579372,5.1534595,6.478238,7.8342295,8.182887,7.5186405,6.6342983,12.921796,7.591478,12.092942,9.90463,5.1014395,6.5988793,9.540488,9.200624,3.8009362,6.9758596,8.905844,5.0875673,8.576383,9.798021,5.2054796,6.3048377,6.058609,8.26935,12.519507,4.293393,6.9533553,5.0459986,7.400728,5.056355,15.221085,13.5124855,8.642275,7.123288,9.90463,9.964031,5.9511013,6.26669,6.398474,5.8137927,6.4539623,6.1557136,4.057569,5.4160614,7.886249,6.7972946,4.7234263,7.287127,13.833882,13.254725,3.9257848,7.5845613,9.495404,16.636032,12.918328,7.909663,7.657361,5.1950755,3.8564246,3.762883,9.713889,7.6504245,8.045778,7.079615,5.954569,6.6273627,4.6818104,4.983745,6.47477,13.927518,5.7083406,2.9501278,15.43957,7.237732,5.156927,6.830601,8.945905,7.348947,4.248668,5.427272,9.063339,6.3796988,13.820489,5.87068,6.078341,14.751947,16.079,1.4618858,10.512727,6.4799123,8.069695,5.6635256,6.740252,10.516554,6.406606,11.484951,10.90246,16.876999,11.568556,10.485435,21.320951,21.714272,15.38779,20.000692,12.585638,10.194268,13.643142,12.941828,18.2764,24.647131
COD,historical,tx90pETCCDI,13.015505,12.128529,11.874072,11.506126,8.261828,11.760581,11.797656,8.687606,12.038891,12.619366,11.450178,10.916254,2.6421368,6.004265,8.834003,4.9835544,9.346875,7.4579825,10.801361,11.395526,17.326778,14.828496,10.616809,7.7088227,10.297466,9.033144,12.240293,4.627173,8.95435,6.4322114,8.18807,9.2442255,4.9828315,10.74204,9.803624,4.8903027,5.5192103,4.0618787,7.477256,8.443272,6.856544,13.441284,15.342359,4.9271693,13.246105,12.579608,11.166141,7.674847,11.621788,13.22225,8.3876095,8.014602,13.515741,6.2608886,10.655738,10.8577,9.0107355,19.87711,11.135141,11.294321,9.325189,15.836918,11.747913,12.0851555,10.736256,6.8550982,10.20445,14.250912,14.699823,10.747099,16.432371,11.256009,16.345104,9.214588,11.959139,16.045107,5.3355985,10.7434845,7.9811697,6.1206493,6.8334117,11.128781,6.4499617,7.4681025,10.619872,16.149925,14.143489,10.307587,13.918386,15.698847,18.101273,16.96823,12.774062,11.203961,11.947604,12.347562,11.430223,7.822315,10.933287,8.640618,8.171468,6.418477,11.929582,20.98312,14.33043,15.657642,13.858731,10.070481,17.7381,20.239998,16.218983,10.633607,8.741822,9.995301,4.687342,6.1141434,11.197455,5.771497,11.780354,4.6163297,4.70163,14.109951,8.069841,6.036795,11.204684,7.843279,4.1863117,11.27119,6.533415,6.291972,14.870885,8.129142,4.75961,3.4848936,9.240148,10.943424,10.3051195,12.054845,3.7124016,5.0633206,15.743491,14.4858,6.298223,11.528087,12.037222,8.03422,5.7912507,8.324869,11.417362,9.252128,9.9913845,18.348488,16.162365,14.851204,11.670876,15.68925,17.146706,12.714289,11.340526,7.841085,11.336025,15.552825,9.952131,18.637365,13.778148
COG,historical,tx90pETCCDI,12.754403,10.459883,14.149102,12.739726,8.997065,12.216243,12.065768,8.9677105,14.075342,15.112525,17.017954,15.802348,5.386497,6.7367907,8.450429,5.3375735,8.830724,11.937378,12.93911,12.323874,14.496086,17.504892,10.075136,9.623288,11.306262,9.4863,15.154177,5.210372,8.605676,9.104696,8.874903,11.095891,4.0557733,11.63405,9.060305,3.5371819,5.28865,3.2142856,9.71409,9.393347,5.714286,17.852251,13.651444,8.351272,14.422701,8.938356,10.724044,10.821918,15.450098,12.8864975,10.415851,9.686889,9.716242,5.787671,8.806597,12.133072,13.69863,20.523483,11.992584,12.367906,8.493151,10.772994,11.436378,12.744618,12.338552,7.7348337,9.709211,13.121331,13.918786,10.029355,15.544497,14.765166,14.980431,10.890411,13.856362,11.908023,6.795499,13.693738,11.260734,6.139922,5.82681,7.177104,4.49356,4.4129157,6.4530334,11.648728,13.251366,8.7182,12.690803,12.504892,20.61378,12.558708,9.25636,13.5322895,9.3774395,14.197652,9.37867,7.935421,12.621976,8.502935,6.501957,5.7681017,10.660616,15.55773,12.455969,8.32681,14.285714,10.362036,23.899218,17.31409,12.431694,11.022505,8.723092,6.1594915,3.9080796,5.74364,11.286693,4.7700586,8.996878,4.5939336,5.6555777,12.563601,5.381538,3.3317027,12.206458,5.293542,3.2542934,9.099805,6.785714,4.8874755,9.743364,5.7716446,3.6572978,4.7606115,9.827485,5.2353396,9.427931,9.844963,4.143113,3.9597814,19.57352,12.070991,3.0988386,13.445745,13.958432,5.318004,8.176869,6.122208,12.75086,12.241548,11.879862,13.085734,17.292328,10.668567,10.666337,19.54079,20.272116,11.235238,14.85908,10.170728,14.051724,14.833659,14.45648,13.845401,12.759295
COL,historical,tx90pETCCDI,4.1759195,4.0129776,9.939603,2.7094448,1.0093727,3.47801,5.700316,3.5573177,5.9336696,8.853641,4.2867417,1.8673396,2.3460705,7.1795244,5.5752087,3.7173758,6.410959,4.295602,1.3920046,2.8017304,8.494593,12.085075,3.6985908,5.968277,1.8442682,3.228551,7.474835,2.4974766,5.5342464,4.7527037,5.6471095,7.5948086,1.4924297,2.0043259,1.2093759,3.7519827,1.9754866,1.3684211,4.0882945,4.222062,1.8817592,4.4744053,8.058672,2.3576062,5.76496,5.942322,2.5395455,7.6380677,4.9545784,8.157174,8.145638,2.8017304,2.3662581,3.0857968,4.3413863,2.3979812,7.9163666,8.216294,3.1118782,5.645278,3.5111752,1.7087239,3.64107,2.5724585,2.8738284,0.9459265,1.8579235,4.3532805,7.381398,6.7570295,12.085131,3.300649,3.5875993,4.297044,10.140926,4.961788,5.6524878,6.501802,6.7572618,10.13987,3.0209084,2.7844267,2.2533793,2.2148523,3.6409516,6.1586156,4.9022145,9.917809,7.9091563,8.116798,3.041415,3.377073,3.5803895,7.31651,5.6284156,13.107426,6.9776497,2.9848595,4.746908,2.817592,5.3842826,2.88248,2.9565718,11.53713,11.538573,2.6243691,4.2939315,10.268205,8.269647,4.592646,3.4153006,8.798846,1.0569575,0.47584715,3.8366406,3.7505407,3.3049748,4.778659,1.8564855,0.9661139,3.7534246,3.3554435,5.4788613,4.219178,19.149242,5.179524,9.84038,17.225666,7.055516,4.2393656,8.408111,9.236059,6.571663,4.030082,4.549552,5.05472,7.966039,11.952714,3.2819612,3.987271,25.866146,11.303334,1.1016234,8.471472,2.7701564,3.5690029,5.282645,8.322154,13.99274,6.3419933,8.138904,10.129578,15.58213,12.474902,11.262931,12.163538,20.475002,13.027174,24.201948,27.102652,19.253065,17.965393,26.574633,23.254505,24.291275
CRI,historical,tx90pETCCDI,4.9066005,3.73599,12.071534,1.1706103,0.9713574,4.109589,8.792847,2.7646325,1.867995,7.6712327,1.6145058,1.867995,1.4196763,3.3374846,6.15996,2.9140723,5.1556664,2.6650062,0.3974168,1.6687423,6.7745953,6.475716,2.6825633,3.9850562,0.5230386,2.3910334,5.911575,3.8854296,2.7148192,3.3872976,8.519622,5.8281446,2.1917808,2.789539,1.5896672,0.8468244,1.7683686,0.44831878,0.86934924,4.3088417,2.7148194,3.7858033,12.568305,1.6438355,3.038605,3.5118308,2.1112766,7.6712327,3.3125777,6.475716,5.105853,2.739726,0.5479452,1.867995,1.8877298,1.7185555,3.5367372,9.290162,3.030303,3.0386055,1.6438355,1.1457037,1.8380527,4.4084682,4.8318806,0.8966377,2.5335321,2.6650062,2.789539,6.07721,8.991555,0.7970112,2.5902865,4.607721,12.34476,1.9676213,4.358655,3.3125777,4.570293,7.098381,3.237858,1.6438355,0.49677098,1.1706102,1.3947695,6.2266498,6.110283,2.7646327,1.9427148,3.437111,2.210631,1.4943961,2.6650064,3.5865507,2.9557874,4.259029,2.3163137,1.867995,2.5583706,1.24533,1.1457036,0.24906601,1.4903129,16.961395,16.288918,0.6973848,5.0919027,8.368618,6.9987545,2.5902865,2.5086935,1.9427148,1.4694893,0.2988792,3.3780427,4.9564137,0.6973848,0.5728518,0.64580226,0.22415942,0.5728518,1.1457036,0.5712866,2.4408467,6.6251554,2.5404732,4.0486836,24.209215,2.9389787,2.241594,7.8738203,8.527505,4.932366,3.900889,1.3361427,4.0065274,8.507751,16.549147,1.526286,5.3532014,22.20724,13.946837,0.77085155,13.818009,1.4600421,2.7835271,2.3562362,9.870744,14.736978,9.543522,5.297463,12.6431055,13.781079,13.072529,11.850556,13.15498,15.208485,20.212135,28.106958,27.394684,12.53575,23.262764,39.816196,16.014944,18.804483
CUB,historical,tx90pETCCDI,6.1145706,4.3337483,4.2349725,2.440847,5.6662517,2.3412206,2.446597,3.1257782,3.5367372,2.5155666,3.1917536,5.3922787,2.951432,5.404732,4.061103,5.3922787,7.47198,3.150685,2.2478888,4.1718554,9.838107,8.132005,5.191257,4.109589,5.479452,5.354919,4.259811,6.998755,4.0099626,4.657534,5.774963,3.4744706,4.495641,1.9676213,2.9682066,4.1718554,2.2665007,3.0759652,6.917536,9.153175,8.829391,2.8891656,1.8380527,2.4533002,2.5155666,2.739726,4.3094883,2.4657533,3.5990038,6.288917,4.570361,8.75467,2.826899,0.83437115,4.6323895,3.77335,12.353674,5.915318,6.2468953,8.107099,0.73474467,2.3536737,6.818182,4.122042,2.5778332,1.0460773,2.6577249,3.5990038,6.027397,3.5491905,3.887233,3.7858033,9.800747,9.589042,7.439145,1.9178082,4.0722294,4.3337483,1.9001491,8.480698,5.2428393,0.70983815,6.1351213,5.890411,0.49813202,4.4707346,2.806756,5.902864,3.2503114,6.052304,1.403378,2.4159403,3.4744706,6.6625156,7.0293093,7.310087,5.05604,2.6276464,2.0988574,4.582814,0.7222914,3.0884185,3.1048188,11.120797,5.118306,7.098381,6.917536,4.7073474,4.483188,4.732254,5.2657723,8.518058,0.8841843,1.3449564,3.1544955,3.3872976,7.110834,5.915318,3.291108,1.7061023,2.2665007,5.927771,4.9428716,1.1332504,5.6164384,4.184309,3.6636858,2.6151931,4.358655,5.6787047,14.008942,10.649289,3.9270837,3.9210718,2.0012162,4.3504963,9.464937,9.624683,2.9806259,6.437068,17.3088,13.68446,2.9776282,8.047837,8.576888,6.1463475,14.245765,8.62799,11.756345,11.780393,9.311459,6.9094343,6.7587066,14.1825905,10.646317,8.766694,17.309227,28.535234,33.19672,17.819384,12.465323,7.3225403,33.76801,17.708593,32.963882
CYP,historical,tx90pETCCDI,6.3013697,7.1232877,4.644809,7.39726,8.219178,4.3835616,9.562841,2.739726,7.1232877,6.027397,7.103825,4.109589,7.1232877,4.109589,9.562841,16.986301,21.917809,11.780822,8.196721,15.890411,19.726027,13.972603,14.20765,3.2876713,7.1232877,7.39726,4.371585,1.9178082,6.849315,9.863013,4.9180326,4.109589,4.657534,3.8356164,14.480874,10.684932,2.4657533,5.7534246,5.464481,4.109589,3.2876713,2.4657533,10.655738,6.3013697,6.5753427,9.589041,3.8251367,8.767123,7.39726,5.479452,5.479452,5.2054796,6.849315,0.2739726,3.8251367,4.657534,6.5753427,1.6438357,8.469945,3.0136986,3.5616438,2.4657533,9.016394,7.1232877,8.493151,8.767123,8.74317,7.6712327,7.9452057,6.5753427,7.103825,9.315068,7.9452057,16.438356,12.295082,5.2054796,16.164383,16.438356,1.0928962,12.328767,5.7534246,6.027397,2.7322404,3.2876713,1.6438357,6.027397,3.2786884,1.6438357,3.8356164,5.479452,5.7377048,10.958904,3.5616438,4.109589,12.84153,3.0136986,6.3013697,1.369863,7.923497,1.6438357,7.9452057,5.2054796,3.8251367,4.657534,5.479452,7.9452057,9.289618,10.136987,6.5753427,14.246575,7.6502733,6.5753427,9.863013,3.0136986,6.830601,4.3835616,8.493151,3.2876713,1.3661202,7.1232877,6.027397,2.739726,6.010929,13.424658,1.9178082,4.3835616,2.7322404,3.0136986,4.3835616,8.219178,5.191257,4.846481,1.8705716,3.164856,4.65423,11.998111,5.0354276,7.2649975,9.157716,10.354275,10.741615,11.771375,1.0269456,1.6816249,14.936231,9.541804,9.223667,9.116674,17.572037,16.551723,14.217072,10.363722,19.14974,16.731224,17.109478,11.941426,9.863013,11.04393,19.267006,12.517714,15.21965,21.917809,11.4754095,15.890411,23.287672
CZE,historical,tx90pETCCDI,24.592302,28.701893,10.317461,6.8623614,12.863667,8.962818,17.083008,15.564253,12.707109,14.964123,22.235233,11.950424,14.337899,16.986301,19.568045,13.268102,14.977168,13.3072405,19.724173,3.3398564,17.129812,12.433138,12.542284,19.073711,15.18591,9.445531,9.237575,15.251141,10.515329,4.279191,15.495706,18.891064,13.59426,11.337248,11.709602,9.641227,9.093282,14.4031315,11.150143,23.548597,13.59426,5.388128,8.014572,4.31833,8.336596,11.389433,10.824877,17.495108,8.610567,14.677104,8.467058,6.2491846,7.64514,5.1793866,6.661463,7.0841484,9.041096,18.786692,8.248764,11.350294,11.702544,9.810828,16.14624,14.885845,19.50424,6.523157,12.138954,12.002609,11.741683,24.774952,14.923237,14.664057,13.894325,7.64514,9.445745,7.6190476,16.803654,12.106979,7.858444,7.5146766,8.336595,7.110241,12.25605,9.184606,5.6621003,7.814742,11.540463,9.719504,12.10698,6.1317677,9.575852,16.399216,4.892368,2.909328,8.821233,13.372473,3.979126,7.8408346,8.118657,4.3705153,5.518591,8.049576,7.650273,17.142857,6.8101764,8.936726,1.3400989,8.741031,3.9660797,11.519896,10.512621,9.197652,4.9967384,5.1272016,3.4478273,1.6438357,9.354207,4.096543,5.776737,8.440966,8.049576,8.323549,2.2508457,11.128506,8.271363,5.857795,9.3286495,6.640574,4.6314416,7.384214,6.8175907,7.5101786,6.793981,4.3025846,2.736278,7.466991,11.029084,4.984592,4.2347484,6.397193,6.225341,18.322424,3.2697158,9.140968,12.49702,7.484086,5.9952264,17.374542,5.1802864,17.791574,16.298779,11.0727215,12.615787,19.68059,9.478497,14.649212,9.128371,10.694379,14.210791,27.693726,15.021707,18.669275,19.594067,15.655577,8.5322895
DEU,historical,tx90pETCCDI,17.631464,20.306377,9.554028,9.789365,18.827515,15.76079,12.112932,14.567683,9.55369,14.417439,21.51419,7.479747,14.370305,19.478569,16.293554,11.633525,13.247901,10.331418,18.855396,5.844749,14.128738,12.605685,11.413714,12.873766,12.909118,8.687583,12.497796,13.719252,8.608042,3.8326705,13.244021,25.732803,11.742525,14.270143,11.73982,11.498012,10.911769,10.935337,10.776192,20.374134,14.231846,7.0673146,6.09319,5.9891005,6.7314773,8.534393,13.840413,18.93946,8.310502,13.109442,11.023714,7.3206654,8.610989,7.5533953,3.6606147,8.42834,11.209309,16.523788,8.252542,9.571365,12.744144,9.482987,12.027734,13.162469,14.24363,4.030049,10.115166,9.409339,10.24304,19.952866,10.391327,15.265872,11.371337,7.5121517,12.356777,5.5177493,15.000736,9.671527,10.482402,8.077772,7.6358814,7.827368,12.724015,11.123877,4.8018856,8.392989,7.2007756,13.091766,13.733981,6.3249373,8.734356,14.977169,5.962587,4.519075,7.988131,10.902931,4.798939,8.870232,5.2911453,7.261747,3.5586977,7.300044,6.0344324,15.015466,5.2909117,7.547503,3.2728126,9.362204,5.8329654,8.186773,10.065221,7.7537193,4.881426,5.099426,5.1589403,2.138754,8.973339,2.1741052,5.8052764,4.6280746,8.001178,8.935042,1.6129032,6.383856,10.637796,4.6280746,8.425877,6.2129917,6.08337,6.9200177,6.0549974,7.1663594,10.581823,2.904597,4.3992414,7.1658516,8.357434,6.5588856,3.939917,5.6938963,5.0738263,13.369091,4.618672,10.058157,9.55369,6.2080135,10.704061,20.552923,5.403467,13.930039,11.71348,8.560704,12.084152,23.86142,7.8917885,16.282932,12.2630415,11.591977,12.756837,29.92691,15.131374,14.782737,17.495153,16.10841,8.369421
DJI,historical,tx90pETCCDI,3.4246573,2.1232877,1.6393443,3.3561645,1.5068493,1.369863,1.9808743,4.109589,1.849315,3.3561645,5.259563,2.328767,4.3835616,3.8356164,1.3661202,3.4246576,1.7808219,3.3561645,2.8005464,3.4246573,1.849315,6.4383564,1.1612022,5.2739725,1.3013699,1.9178082,2.1174865,1.9178082,1.5068493,2.1917808,4.439891,5.890411,2.1232877,1.0273973,0.75136614,0.9589041,1.2328768,2.1232877,4.644809,2.671233,3.0821917,3.9726026,4.7131147,1.9178082,3.5616436,2.9452055,3.8934426,2.1917808,4.3150682,1.5068493,5.890411,2.328767,3.082192,0.20547944,2.5956283,3.69863,1.2328768,3.4246573,3.4836066,1.369863,0.5479452,3.7671232,1.0245901,3.5616438,1.7123288,1.6438357,2.9371586,2.3972602,5.890411,1.6438355,3.2786884,0.89041096,2.8082192,3.4931507,5.1229506,4.5890408,2.328767,5.342466,5.532787,8.767123,3.3561645,4.109589,1.0245901,3.4931507,2.6712327,1.7123288,3.8934426,3.4246576,3.8356164,1.3013699,2.3224044,1.6438355,3.7671232,4.7260275,1.0245901,2.8767123,2.260274,1.6438355,2.2540984,3.0136986,4.7260275,2.5342467,2.4590163,1.7123288,7.465753,4.520548,5.1229506,7.8767123,4.3835616,6.4383564,2.4590163,6.9863014,1.7123288,2.8767123,1.3661202,3.3561645,4.5890408,2.6712327,1.9808743,5.342466,0.89041096,5.068493,4.7814207,1.4383562,5.547945,1.849315,2.0491803,7.60274,6.5068493,3.287671,3.4153006,6.2942843,5.3306565,6.1643834,2.2446768,4.1001415,3.6679263,9.589041,3.66026,5.8998585,7.881436,1.6178554,0.793763,6.0061407,8.401039,4.4426074,10.994912,6.483231,6.4501653,20.481813,11.213963,12.068966,23.530941,29.740198,15.385341,14.678791,20.113369,13.9088335,18.906633,20.304676,18.667927,18.150684,20.150272,23.219177,19.246576
DNK,historical,tx90pETCCDI,9.902153,10.215264,6.869633,6.183953,11.722114,12.602739,9.094458,12.798434,3.268102,10.9197645,14.617486,6.634051,9.921722,22.857143,12.177986,9.354208,8.806262,7.4168296,25.507416,6.4579253,8.747554,10.35225,11.202186,6.9863014,12.504892,4.7553816,5.327869,8.943248,3.9726028,0.8806262,8.216237,31.95695,7.2798433,16.144815,9.3676815,6.536204,11.996086,7.084149,9.4262295,16.536203,8.727984,6.9863014,3.3567526,3.1506848,3.9921722,3.855186,9.875097,19.726027,6.3405085,6.594912,6.9863014,4.461839,4.677104,2.9354208,0.81967217,4.6183953,11.819961,12.485323,6.889149,5.8121333,9.510763,4.716243,7.220921,5.225049,5.362035,1.9373777,3.2786884,3.855186,6.223092,9.902153,4.313037,6.771037,5.6164384,5.1663404,7.8259172,4.970646,7.5733857,8.317025,8.704138,4.344423,1.8982388,2.7984345,6.284153,11.174169,1.5655577,1.8199608,1.3856362,11.291585,5.9491196,3.5225048,3.5519125,9.001957,3.8943248,0.8806262,1.1904762,3.7964776,0.86105675,3.6790605,0.6830601,8.473581,0.7632094,4.6379647,3.3177207,9.843445,3.5225048,4.3444223,4.839969,5.9491196,2.0547945,3.7181995,2.7712724,4.44227,1.0567515,4.1291585,3.7080405,0.6262231,4.9315066,0.05870841,2.2443404,0.9393347,3.072407,2.7201564,1.3075722,1.0763209,3.8943248,2.8375735,2.6932085,1.8199608,2.8962817,3.5225048,3.3762686,2.018355,11.081719,0.79829943,2.354034,7.807544,5.4706798,7.5025306,3.230908,2.9145017,4.5961266,8.9945345,3.1831272,7.681355,8.88454,4.5293202,7.949743,17.38039,3.567717,7.3156085,8.66847,6.272353,7.648289,22.838247,13.90347,24.187193,21.765303,22.581146,15.746722,39.75572,18.931776,12.58317,30.308352,29.765167,15.420744
DOM,historical,tx90pETCCDI,2.7054794,1.0273973,4.0300546,2.6027398,0.44520545,3.7328768,1.1612022,1.3356165,1.1986301,2.2945204,0.27322406,2.9452055,6.8493147,3.8356164,1.7076503,4.109589,4.6232877,1.7123288,0.10245902,1.9178083,7.2260275,5.1369863,4.303279,5.068493,0.47945204,1.5410959,2.9713116,1.4726027,3.5958905,4.280822,1.2636611,5.650685,0.58219177,1.3013699,1.1953552,5.4109592,1.0616438,2.260274,2.8346996,4.178082,6.678082,2.2945206,4.2008195,2.9452055,1.6780822,7.020548,1.7418033,5.8561645,3.8356164,0.6164384,2.9452055,3.7671232,1.9520547,0.7876712,3.3469946,0.6849315,4.0068493,1.9178082,3.5860655,4.7260275,0.6164383,0.37671232,2.8005464,1.4041096,0.34246576,2.4657533,2.5273223,4.589041,4.3150682,1.2328767,7.991803,4.589041,2.5684931,6.0616436,17.38388,2.2945204,4.7945204,1.3356165,7.923497,13.972603,8.287671,6.3356166,3.1762295,10.239726,1.1986301,8.047945,2.0833333,2.8424659,2.3630137,2.9452055,0.20491803,5.9589043,2.3972602,4.6232877,1.8784153,6.7465754,5.7534246,0.8219178,7.991803,5.650685,1.2328768,1.2671233,1.9125683,12.29452,10.547945,2.3972602,5.1229506,8.69863,2.1575344,1.4726027,4.508197,5.650685,0.06849315,0.23972602,4.644809,7.6369863,3.9383562,4.452055,0.64890707,1.4726027,3.69863,4.657534,2.5956285,2.6027398,8.561644,1.5753424,1.1953552,5.1712327,3.0821917,3.287671,11.748633,9.702409,7.585026,6.015588,2.2434993,7.366556,5.113368,8.31129,2.243499,3.9194615,15.374351,5.774681,1.522753,7.812943,9.811053,12.195324,17.48516,3.6939065,7.355928,10.581011,10.247079,14.683515,11.319084,11.498583,8.054221,9.324515,14.300898,19.39419,33.996372,29.12376,17.523619,13.082191,26.127048,22.465754,32.02055
DZA,historical,tx90pETCCDI,4.2609444,3.412204,6.0879917,4.211131,5.255931,4.9774885,5.8784566,4.013156,7.1220107,9.626081,5.401429,5.692755,4.123639,4.3873935,8.124116,8.778619,7.074113,7.731264,2.420803,5.8351693,6.7171183,8.751796,4.3346453,6.7081776,6.6590033,8.271545,4.5620136,3.910336,7.037072,7.8200336,3.86335,6.22218,2.9696333,5.4571,3.62197,6.598972,6.1327715,3.969729,3.8174942,2.993901,5.4270844,5.887537,10.600328,5.7796087,4.2954307,6.297538,6.0013757,6.373535,4.653064,6.2809334,6.911901,4.9864287,3.7110834,2.2237124,4.1359367,6.7158413,2.9485583,6.561292,2.7551682,4.3216147,3.833062,2.174538,2.6233327,2.9236517,3.7608967,6.2898746,2.4481893,5.9648113,5.514577,6.903599,4.701492,4.123639,5.5720534,5.469873,10.157056,2.5679343,5.0515695,4.9302297,4.7448,5.2853084,5.604624,7.729348,4.0989976,2.6803334,3.393684,3.8247597,4.9498773,2.338666,4.0533895,5.948207,4.1384845,4.439761,4.780151,3.753233,5.2555823,3.0756457,5.752147,4.2104926,4.498962,3.2423284,3.884791,3.0207236,2.4711173,5.6250596,4.5323625,4.2277355,3.7518947,9.063448,5.2323017,9.488776,6.023667,7.166076,4.30948,2.8840566,4.514884,4.484465,7.120733,0.7835999,5.195715,3.5622823,3.3706932,4.8989367,1.9565134,7.1079607,3.3317368,6.3160586,4.5327168,8.566593,7.3934283,5.225277,5.6294346,5.08436,7.6050134,3.0305014,3.9068558,3.574989,6.068181,11.794608,7.298822,4.8397427,7.490038,10.499729,2.2815669,6.266179,7.2566514,10.553219,9.460501,6.875609,16.516115,10.547383,10.644142,15.781469,23.545921,19.70524,14.055325,13.950625,23.286371,11.74116,12.842738,22.166609,11.767168,23.093527,16.5412,18.902832,22.914072
