iso_a3,SSP,variable,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AUT,ssp3,tx90pETCCDI,23.118069,17.798594,20.156555,19.869537,23.339857,23.835545,17.795174,17.377691,18.069145,18.748373,16.42531,13.763863,19.908676,28.03799,34.742336,31.754728,32.35486,35.115795,26.588388,21.500326,27.175472,27.296383,32.159164,27.123287,16.503588,43.897995,28.675798,25.375082,28.310503,33.21624,26.040443,33.763863,22.987606,23.887589,14.181344,21.682974,37.038486,37.314598,26.26223,46.653618,33.607307,31.173561,43.731243,36.20352,48.127853,47.215717,37.990868,41.513374,42.02218,39.7606,32.459232,26.83627,29.575994,34.11397,46.05349,41.55251,49.30202,44.665627,31.859098,47.175472,43.261578,45.511322,38.682323,50.671886,49.380302,49.271404,44.13568,37.84736,34.885845,41.985428,58.447487,42.987606,44.4227,46.552174,45.38813,49.341164,57.5212,44.860786,48.545334,66.24918,55.825176,79.56024,68.74103,51.415527,63.731247,53.816048
AZE,ssp3,tx90pETCCDI,19.583084,12.580186,13.579512,19.047052,15.151876,23.758612,26.730196,32.245384,14.413341,35.07959,30.23228,33.82966,24.800476,25.065336,43.251938,31.411554,39.22573,20.218578,32.376415,28.36212,27.301966,30.767403,25.312685,15.092317,17.153067,19.505821,28.87433,33.37701,24.514593,33.784748,26.87314,27.14711,25.812983,28.664766,33.65098,33.543774,38.85646,46.76883,25.348421,38.499107,33.924957,34.877644,35.354378,39.04705,42.966053,28.617249,46.992256,34.675404,33.591423,21.608458,36.354973,47.170937,33.31745,40.342125,39.142345,37.986897,42.44193,46.471844,49.505657,48.588448,52.364502,57.73343,46.28946,45.896366,51.48303,58.957,53.210243,55.15188,49.07683,61.416016,60.65515,56.319237,37.272186,49.215965,49.517574,72.030975,58.60631,61.166546,57.641453,71.14949,72.626564,64.49275,54.34187,53.591427,55.36629,73.88922
BDI,ssp3,tx90pETCCDI,17.534246,27.431696,9.917809,18.849316,22.30137,14.207651,18.465754,26.520548,19.342464,15.245901,21.972603,34.958904,38.849316,21.420765,16.0,38.027397,9.698629,25.792349,44.60274,36.10959,17.808218,13.387978,25.479452,43.61644,28.767124,23.27869,20.109589,31.780823,50.30137,42.84153,19.232876,46.027397,34.904106,31.803278,40.657536,37.369865,31.780823,60.0,63.616436,41.643837,40.383564,46.994537,68.054794,54.08219,33.863014,51.748634,57.095894,50.520546,57.972603,66.88524,58.57534,70.08219,53.58904,59.398907,68.65753,66.19178,57.205482,52.568306,64.438354,72.76713,66.35616,44.42623,67.561646,85.04109,78.35616,56.284157,65.91781,76.76713,77.80822,69.39891,72.9315,82.246574,70.520546,79.78142,90.08219,68.10959,71.561646,74.754105,89.64384,84.27397,64.9315,74.53552,81.04109,91.61644,78.136986,87.89041
BEL,ssp3,tx90pETCCDI,16.643835,20.252731,15.376713,17.157534,18.90411,16.495901,15.513699,12.945206,16.746574,17.04235,22.020548,16.50685,20.719177,18.920765,26.438356,21.815067,21.472603,27.937159,24.931507,16.678082,23.869864,21.004099,25.99315,28.80137,16.267122,28.85929,20.0,24.794521,19.863014,19.364754,20.582191,21.678082,17.705479,18.784153,13.90411,23.013699,30.513699,35.724045,23.59589,27.5,22.226027,22.1653,37.60274,28.150684,33.972603,41.427597,27.91096,39.38356,26.952055,31.318306,21.986301,24.452055,22.328768,36.612022,41.164383,34.4863,40.82192,35.65574,22.739725,33.39041,45.92466,37.329235,37.5,39.041096,40.171234,35.21175,30.136988,27.294521,31.267124,41.632515,49.520546,40.61644,42.46575,40.846996,45.136986,48.356163,48.938354,37.84153,45.5137,61.815067,53.28767,67.827866,58.356163,43.184933,56.67808,49.452053
BEN,ssp3,tx90pETCCDI,14.069299,15.959497,14.343271,11.248993,28.799356,12.407585,23.545527,24.238516,18.114424,26.743813,17.582596,30.024174,35.100727,11.089682,9.605157,17.792103,18.42063,20.684668,28.058018,31.10395,7.671233,9.112825,14.198228,17.19581,27.703466,25.200901,16.196615,20.241741,35.471394,21.52041,35.068493,29.170025,37.24416,21.761492,42.546333,21.982273,22.675262,35.358406,30.910555,23.190975,12.7316675,34.76374,44.818695,41.273163,21.772764,24.750883,38.11442,32.89283,31.555197,38.68531,40.709106,40.419018,30.185335,49.148182,37.71152,57.904915,40.08058,34.876247,51.796936,50.991135,42.514103,33.606556,46.027397,66.91377,59.580982,32.529736,48.46092,55.64867,54.29492,46.785603,56.37389,54.63336,46.41418,52.73224,65.398865,47.84851,46.124096,58.486015,65.23772,61.38598,45.592262,46.624878,70.08864,63.932316,54.133762,62.465755
BFA,ssp3,tx90pETCCDI,14.011742,20.80406,13.972603,11.4677105,27.462492,10.746813,27.723417,32.511417,21.017612,32.20791,21.030659,34.13568,29.75212,12.0739,12.622309,21.493803,23.26158,23.965652,31.956947,34.142204,7.488584,9.738485,17.351597,14.279191,38.069145,26.593807,19.973907,18.075668,39.608612,29.12438,39.11285,38.610565,39.11285,27.315897,47.071102,27.586432,26.17743,40.52173,42.687542,26.23614,14.807567,36.79417,48.03653,45.616436,28.714937,33.79521,44.81409,39.23679,36.784084,46.285454,43.555122,44.81409,35.59687,52.40697,41.44814,62.974556,44.357468,39.03851,53.34638,49.680367,46.09915,34.335155,51.9439,71.37638,63.68558,33.216236,56.823223,56.666668,59.60861,45.765026,57.971294,54.25962,46.914547,53.259174,66.9276,44.64449,41.996086,55.575073,68.12785,61.21983,39.660797,43.13687,71.38291,62.37443,52.974556,60.293545
BGD,ssp3,tx90pETCCDI,6.991375,3.562032,4.3328257,8.919331,13.170979,12.649261,6.1288686,18.203957,6.210046,5.7377048,13.211568,13.170979,13.282598,7.5187206,9.863013,10.928462,7.4074073,7.5187206,11.060375,13.008625,6.4231353,6.0210485,10.887874,14.743785,8.219178,6.4865413,13.911719,12.673769,22.98326,7.3871684,11.922882,10.309487,17.676308,10.928962,20.131912,13.262303,11.111111,25.905687,13.962456,22.820902,8.432268,17.324429,16.823948,14.713344,14.205987,27.666464,26.01725,26.991377,22.760021,16.79822,30.025368,33.079655,26.078135,24.205627,29.964485,42.962963,38.183662,45.41591,31.456114,24.39371,26.920345,30.00405,26.494165,32.825977,32.998478,24.994942,43.642822,34.662605,32.98833,28.556973,52.897007,39.17808,53.617455,55.626392,56.448505,36.60071,37.798073,47.39931,60.476913,49.467278,37.98072,72.58652,71.3445,53.079655,61.491627,72.501274
BGR,ssp3,tx90pETCCDI,18.127853,13.296903,19.942923,22.853882,20.319635,19.307833,21.084475,23.002283,17.70548,23.656649,17.945206,24.429224,16.461187,27.777779,42.009132,37.32877,37.922375,22.461294,27.134703,21.232878,33.687214,37.408924,32.876713,25.20548,15.33105,46.0041,26.232878,24.931505,21.289955,22.540983,28.219177,26.952055,18.333334,25.728598,26.678083,25.342466,30.53653,37.73907,22.682648,46.655254,50.20548,29.553734,47.545666,29.89726,44.885845,32.71858,39.44064,32.305935,44.52055,39.515026,31.164383,34.817352,36.06164,30.669397,38.57306,32.762558,46.038815,51.49135,41.05023,30.776255,46.3242,50.75137,43.504566,48.002285,56.358448,63.331055,54.075344,41.358448,44.40639,41.30237,52.922375,41.529682,43.49315,57.80965,43.59589,64.70319,52.591324,55.965393,52.819637,68.91552,57.95662,73.38342,63.698627,60.068493,65.6621,64.57763
BHS,ssp3,tx90pETCCDI,37.123287,47.404373,44.657536,43.835617,52.739723,26.912569,39.17808,57.260273,50.68493,19.67213,31.506851,39.041096,43.0137,52.86885,67.12329,59.72603,59.589043,64.48087,57.397263,73.42465,78.49315,69.672134,56.57534,65.205475,61.780823,65.84699,52.602737,59.72603,77.12329,80.60109,70.0,78.76712,78.49315,80.327866,67.12329,72.87671,73.287674,65.437164,64.38356,72.73973,86.9863,71.857925,75.61644,79.04109,90.0,81.42076,72.054794,87.12329,89.04109,91.803276,89.58904,84.794525,87.945206,92.21311,84.520546,85.34247,92.19179,90.300545,85.0685,92.328766,86.30137,95.21858,74.9315,79.72603,83.42465,93.169395,87.53425,90.27397,84.9315,92.89618,90.136986,97.26028,89.31506,89.7541,83.42465,89.72603,99.58904,95.62842,91.50685,91.78082,96.712326,97.26776,89.72603,87.80822,97.945206,91.50685
BIH,ssp3,tx90pETCCDI,23.58655,16.716343,20.622665,17.235367,28.617683,24.888226,22.341219,15.716064,18.82939,25.459515,14.196762,21.195517,14.022416,29.75658,35.442093,37.135742,42.93898,31.917536,24.881695,22.739727,25.778332,29.58271,34.321293,26.226652,14.171856,46.795826,30.535492,21.793276,32.602737,28.58917,32.627647,32.752182,22.291407,26.179832,20.273973,29.265257,36.48817,39.890713,21.021172,51.158157,48.16937,32.836563,52.52802,37.80822,51.880447,43.790363,41.39477,40.27397,47.795765,43.8152,34.86924,29.414696,37.633873,38.30104,47.496887,43.0137,53.349937,54.446102,39.00374,39.42715,46.376087,51.664185,41.992527,59.476963,57.957657,62.49379,52.627647,47.322544,41.36986,45.106808,63.163136,53.67372,47.322544,57.228016,53.648815,66.7746,62.017433,54.545456,54.595272,69.68867,56.139477,79.58271,70.51059,59.178085,66.15193,65.62889
