iso_a3,SSP,variable,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AUT,ssp2,tx90pETCCDI,23.835617,12.64637,26.431833,18.369211,26.810175,23.74447,18.434443,19.530333,27.384212,22.72964,22.152641,24.331375,24.461838,37.15847,17.142857,24.448795,11.702543,26.710903,26.118723,25.140247,22.700588,30.249805,17.260275,19.269405,33.685585,26.65886,28.727983,33.411613,27.123287,20.556858,11.689497,16.725376,27.097195,43.72886,38.721462,40.391388,40.587082,52.927402,28.480106,48.010437,47.240704,24.68124,28.440964,37.038486,24.81409,24.017694,22.465754,21.030659,27.488583,28.311214,42.113503,19.086758,29.23679,31.069475,34.71624,31.532942,28.127853,35.870415,20.913242,29.849966,28.962818,51.275047,29.262884,42.961514,39.843445,20.41374,24.409653,32.88976,26.353556,25.956284,33.137638,55.420742,55.5773,32.734844,26.30137,28.180038,23.809525,27.803799,32.159164,45.28376,26.83627,43.95004,31.18069,33.385517,40.939335,41.187214
AZE,ssp2,tx90pETCCDI,32.23347,16.999287,16.46218,30.613459,18.951757,30.363506,19.499702,20.273972,28.350208,29.98337,18.010721,25.884455,40.166767,30.743645,24.335913,24.014294,23.490173,29.436922,35.092316,28.540798,23.728409,33.998573,31.649792,23.299585,30.291842,37.69304,21.09589,13.05539,17.224539,24.186268,41.953545,21.012506,20.166767,18.246614,28.40977,19.594997,27.861822,36.730812,24.83621,31.685526,43.263847,36.231884,33.591423,26.88505,26.682549,30.624851,40.166767,42.977962,31.947586,26.051317,34.03216,29.982132,25.5271,35.162746,38.66587,32.876713,42.57296,43.1694,31.292435,26.206076,38.927933,37.407936,41.048244,39.797497,35.973793,23.509148,34.127457,26.158428,42.33472,37.039677,41.47707,29.469923,43.978558,42.729862,34.65158,29.743895,43.764145,43.977192,45.169743,61.107803,47.373436,32.109764,50.077423,56.974392,34.38952,31.066113
BDI,ssp2,tx90pETCCDI,33.150684,29.781422,30.630136,35.835613,24.931507,17.868853,10.684932,14.301371,21.917807,23.224043,26.520548,28.0,21.479452,25.35519,33.31507,23.945206,17.917809,34.42623,32.43836,38.958904,32.49315,35.46448,41.69863,25.753424,27.835617,29.398907,24.438356,50.356163,13.3698635,22.73224,18.136988,42.136986,33.91781,28.688526,39.068493,42.30137,41.150684,20.983606,54.57534,59.28767,26.356165,47.9235,48.054794,50.57534,48.054794,58.469948,52.547943,54.246574,61.863014,58.907104,40.27397,63.671234,67.23287,51.530052,46.08219,51.780823,63.17808,42.568306,69.589035,67.61644,43.835617,55.464478,80.49315,43.342464,69.15068,74.80874,62.904114,63.39726,57.150684,63.934425,73.97261,67.671234,53.150684,51.69399,70.904106,71.945206,78.46575,82.89617,73.9726,52.0,55.34247,71.63934,63.068493,58.246574,67.61644,64.16438
BEL,ssp2,tx90pETCCDI,17.260273,17.178963,16.335617,14.520548,20.787672,16.188524,13.69863,21.232876,26.815067,19.637978,21.849316,18.390411,17.260273,22.60929,15.719178,12.808219,15.513699,25.409836,21.130136,19.657534,14.760274,25.068306,11.19863,17.568493,24.417809,22.233606,22.39726,33.219177,22.157534,16.188524,16.609589,13.390411,15.958904,33.230873,30.136986,34.828766,26.883562,36.13388,18.59589,31.438356,29.246574,15.710382,28.321918,25.171232,21.746574,20.047813,23.219177,20.273973,23.527397,17.964481,28.356165,17.5,27.842466,18.715847,22.328766,22.431507,22.294521,20.969946,25.582191,32.19178,21.541096,43.579235,27.636986,41.643837,27.945206,11.372951,13.869863,24.79452,23.390411,22.643442,27.431507,43.767124,45.684933,27.459017,24.965754,21.643835,26.780823,18.613388,29.349316,37.328766,21.746574,37.39754,33.424656,23.356165,32.77397,31.883562
BEN,ssp2,tx90pETCCDI,23.352135,16.988108,24.109589,18.275585,28.41257,14.04693,15.052377,14.439967,16.244963,14.111218,26.575342,29.572924,15.052377,10.205722,26.99436,22.997581,26.752619,25.44198,19.887188,23.867847,33.02176,13.130826,22.788073,48.912167,28.444803,26.534876,31.039486,38.30782,16.728443,19.623917,31.265108,32.280422,49.282837,8.694954,20.467363,31.377922,30.12087,17.598843,27.896858,53.311848,24.738113,33.815495,31.684126,34.68171,36.82514,45.59627,46.269135,34.82675,42.256245,46.367725,48.28364,39.46817,43.65834,51.719704,48.38034,45.31829,58.468975,44.648026,45.914585,36.921837,40.93473,47.380264,42.80419,28.477036,41.240936,74.172295,64.415794,34.617245,47.655117,51.01254,65.33441,46.22079,29.814665,50.257153,58.646255,58.178886,56.92184,66.5863,53.344078,36.64786,57.502014,54.532307,59.242546,45.72119,46.204674,46.430298
BFA,ssp2,tx90pETCCDI,25.583822,19.86729,25.531637,22.27006,27.925636,14.747594,19.71298,19.680365,14.67058,17.148062,25.87084,23.920418,18.499674,13.31642,27.18852,24.474886,33.90737,24.492582,21.930855,26.438358,36.26223,12.965132,24.911938,39.739075,26.47097,26.314077,35.47945,35.733856,19.947815,24.264896,40.430527,32.041748,43.542072,11.065574,23.07893,30.3653,29.641226,15.25501,28.277887,52.58317,23.281149,31.759043,31.669928,38.199608,38.701893,45.59589,45.14677,34.311806,42.49837,48.724957,48.94977,35.916504,43.431183,49.23237,44.951077,47.586433,50.31311,42.928703,47.41031,34.56621,36.94064,42.863647,40.300068,26.288324,42.511417,74.64871,60.89367,48.382256,46.34703,49.29742,63.392044,42.19178,27.403782,52.055687,63.67254,57.2668,49.876057,66.06167,53.085457,37.208088,56.78408,52.530575,54.474888,49.028046,48.297455,41.872147
BGD,ssp2,tx90pETCCDI,14.682902,12.912366,5.814307,9.223744,19.837646,8.480064,7.4277015,7.6103497,3.267377,10.11941,7.650939,10.644342,11.344495,5.1811376,16.854387,11.425673,8.888889,6.3651085,6.626078,12.024353,10.918316,6.941914,6.697108,11.374937,9.264333,4.10848,5.8954844,7.7219687,12.217149,9.724751,11.0908165,13.526129,10.58346,6.193078,10.116693,22.699137,21.268393,19.156042,18.427195,31.516996,25.03298,32.21008,34.378487,30.279045,41.20751,24.772314,19.766615,29.406393,17.645864,32.85772,29.081686,21.532217,15.119228,40.841938,22.191782,16.052765,27.062405,35.509007,44.911213,26.149162,27.813293,22.404371,29.101978,38.24455,40.050735,44.14086,48.76712,43.328262,37.858955,43.533695,37.990868,30.553019,26.565195,33.647038,30.58346,27.914762,36.95586,43.15928,23.906645,19.411467,45.611362,29.98381,27.813293,27.640793,34.855404,39.72603
BGR,ssp2,tx90pETCCDI,30.639269,13.672587,25.388128,25.696348,26.141554,21.653006,15.616439,15.490868,29.132421,31.534607,20.365297,25.331049,32.739727,41.29098,33.070774,31.917809,14.46347,25.512297,26.700912,24.954338,29.474886,37.591076,20.43379,24.212328,35.55936,20.207195,21.19863,22.62557,28.26484,24.191711,16.75799,24.166666,28.26484,35.67851,28.253426,29.063927,31.598173,41.33652,36.792236,42.671234,47.796803,23.679419,21.609589,42.659817,23.961187,22.472677,36.461185,29.520548,19.56621,23.007742,51.335617,21.52968,30.84475,41.38206,30.719177,29.634703,21.42694,42.987247,19.28082,16.175798,35.605022,41.256832,23.55023,28.24201,45.67352,27.174408,30.148401,32.55708,32.682648,30.544172,33.253426,40.719177,55.650684,37.295082,32.02055,32.52283,24.429224,35.598816,38.732876,50.068493,33.34475,50.853825,44.17808,42.671234,32.819637,37.237442
BHS,ssp2,tx90pETCCDI,37.80822,34.836067,34.10959,40.136986,38.90411,40.300545,54.38356,56.438354,48.49315,53.688526,47.80822,40.68493,43.972603,58.60656,51.09589,49.72603,57.53425,68.03279,66.0274,72.46576,51.780823,51.50273,52.19178,56.9863,70.136986,71.44809,60.82192,59.589043,61.23288,53.142075,67.12329,60.958904,67.53424,69.12569,76.84932,66.438354,82.054794,55.874317,82.60274,68.76712,73.561646,82.377045,76.9863,75.0685,71.64384,65.84699,68.08219,60.27397,69.178085,75.54645,74.520546,71.23288,76.438354,76.63934,76.84932,75.47945,80.0,83.19672,79.72603,76.30138,84.246574,85.2459,76.84932,87.80822,76.30137,79.09836,81.64384,73.42465,73.15068,72.81421,83.561646,82.328766,89.72603,88.6612,76.438354,77.945206,81.36986,71.857925,81.369865,89.04109,79.45206,79.37158,80.821915,88.49315,89.178085,85.20548
BIH,ssp2,tx90pETCCDI,20.846825,14.629905,30.510584,21.519302,26.102118,26.22951,15.865503,20.07472,22.341219,24.615002,16.83686,30.161894,28.816936,40.337803,21.419676,29.838106,13.723537,27.71982,25.006226,26.500622,27.84558,38.84749,21.96762,27.073475,33.026154,20.491804,32.95143,33.25031,27.820673,20.740189,15.840598,22.316313,37.534245,44.287136,32.702366,33.748444,33.897884,52.831593,27.77086,51.332504,50.38605,29.95529,26.52553,43.53674,29.738482,21.982117,29.041096,28.667498,32.22914,29.28465,48.19427,25.330011,29.937733,45.851963,36.71233,31.980074,30.062267,47.46647,19.252802,28.04483,38.67995,49.403873,25.305107,41.220425,44.607723,23.050173,32.478207,37.409714,27.84558,32.116245,36.6127,54.346203,58.55542,44.33681,32.278954,34.570362,22.141968,34.45107,38.90411,49.51432,31.20797,52.73224,37.932755,37.235367,38.40598,41.768368
BLR,ssp2,tx90pETCCDI,26.782022,13.977567,16.899784,24.397982,29.935112,17.529478,17.668829,9.685172,39.327084,19.096922,24.657536,12.21341,17.7938,30.438116,15.678923,23.090605,7.483778,21.690155,24.258593,28.026918,16.284548,34.531685,9.267003,13.261234,30.497477,21.901066,23.898102,19.490507,29.377552,24.043716,18.399422,20.216293,16.83249,23.449335,30.002403,21.768805,25.81591,52.276867,22.489786,31.699112,36.18361,17.323362,16.024994,27.796202,14.083154,16.767328,29.680367,13.583273,24.522951,13.819385,39.379955,18.130257,30.218699,20.463043,33.32853,23.004086,20.269165,32.489697,15.621244,16.976688,26.02259,27.140255,26.88296,30.64648,34.688778,19.077747,20.466234,40.259552,12.32396,14.298725,17.442923,50.175438,45.45061,25.016777,16.202835,23.085796,20.600817,35.14524,22.835855,50.49748,18.303293,35.336975,45.87839,40.93247,34.18409,37.510216
BLZ,ssp2,tx90pETCCDI,23.65297,8.105647,17.260275,17.716894,31.05023,20.21858,27.39726,14.611873,17.716896,19.125683,30.41096,20.091324,12.60274,14.480874,23.744293,26.392694,23.196348,31.238615,29.132421,34.79452,26.027397,14.298725,20.913242,34.15525,41.461185,30.145721,14.611873,35.25114,28.858446,25.318762,26.849314,42.648403,30.41096,21.5847,40.091324,22.648401,10.684932,14.116576,39.269405,40.45662,45.75342,35.6102,36.894978,30.68493,49.771687,32.695812,29.132421,49.041096,44.840183,46.08379,26.210045,43.378998,40.730595,38.524593,30.228312,38.721462,41.187214,37.887066,40.730595,48.493153,35.342464,54.55373,36.71233,27.671234,49.041096,57.650272,43.47032,38.356163,41.55251,51.457195,47.031963,37.80822,30.045662,55.555557,32.237446,45.662098,40.182648,40.98361,43.28767,49.954334,33.424656,52.641163,25.479452,46.301373,60.547943,48.584473
BOL,ssp2,tx90pETCCDI,31.666306,22.942144,18.395304,31.635864,42.670147,17.742214,26.334711,21.461187,27.982895,30.095121,45.572224,30.887873,19.281004,24.040825,40.723347,25.3084,34.60752,37.970917,25.76502,33.80445,48.397476,19.43505,20.039139,32.7506,36.77321,27.57828,35.316372,42.491848,24.80974,20.725996,29.55715,41.152424,49.893456,21.659872,36.88338,60.411686,33.070957,31.951311,34.25962,44.84598,35.336666,34.481163,35.97159,46.881207,39.19113,56.855175,32.757847,42.918026,44.619843,45.5171,47.64514,61.6047,54.024788,56.69616,40.8857,50.422558,50.889324,54.54072,48.894688,59.73907,39.17808,47.06248,56.293396,46.33326,44.022617,68.825,56.665943,45.973763,38.69537,46.611443,52.549107,68.739586,30.929913,61.022926,61.63224,63.52975,47.846634,57.661835,66.12162,43.705154,57.84591,62.17654,40.753788,53.73197,61.9323,51.315502
BRA,ssp2,tx90pETCCDI,26.962723,23.681192,16.965872,29.286621,53.206436,25.229336,22.200945,31.258652,34.02415,35.07835,44.059948,40.006493,20.597776,21.993107,42.69715,23.895565,28.944681,44.393673,27.890793,41.75877,54.131832,22.931019,26.75309,39.185337,48.964916,27.662268,35.348766,54.060234,26.220037,27.684734,32.0273,41.501793,42.745834,19.69917,32.428238,62.701923,38.712616,29.873001,44.05174,58.455635,38.296215,38.816093,45.737194,43.934704,51.109734,63.552483,34.574005,41.454823,53.391247,54.004112,53.16023,67.149635,56.21899,51.79661,45.04759,54.894947,60.471577,53.62198,58.50604,68.84158,41.588085,54.156246,57.477543,48.583073,58.607414,70.86289,60.006298,48.790607,43.65863,48.784676,63.016182,69.08138,48.816574,55.928104,62.518833,71.564125,57.205864,60.21782,75.033554,50.32409,64.58918,75.49438,56.06262,61.050262,68.836235,58.223286
BRN,ssp2,tx90pETCCDI,28.85845,34.153004,26.118721,31.05023,66.39269,32.05829,20.456621,25.296804,32.054794,31.329689,55.799088,69.406395,38.63014,26.229507,41.004566,33.972603,38.995434,47.358837,34.703197,44.931507,67.5799,34.153004,33.424656,57.44292,51.23288,54.189434,39.817352,80.54794,45.844746,37.704918,39.086758,59.54338,76.25571,51.912567,42.83105,78.173515,67.5799,56.102,63.470318,80.45662,60.73059,56.8306,63.28767,60.82192,71.68949,82.78689,69.0411,69.49772,76.89498,69.67213,74.15525,80.913246,70.593605,77.23133,75.70776,75.06849,74.3379,68.03278,77.07763,93.88128,77.62557,76.59381,85.11416,70.136986,83.470314,90.6193,81.826485,76.621,68.675804,79.5082,83.561646,91.23287,84.65753,77.95993,84.74886,89.406395,86.11872,86.065575,90.04566,84.566216,88.675804,92.71403,83.10502,79.81735,85.29681,86.57534
BTN,ssp2,tx90pETCCDI,16.609589,20.01366,14.863013,17.020548,26.19863,18.613388,21.198631,15.20548,16.30137,25.273224,17.294521,27.431507,28.253426,23.497267,28.527397,25.890411,19.246576,21.379782,23.013699,24.349316,22.19178,22.370218,19.58904,24.178082,20.958904,23.907104,22.157534,30.068493,27.294521,28.722677,31.164383,25.890411,32.842464,27.595629,29.109589,28.527397,42.97945,39.173496,35.03425,43.49315,40.445206,38.558743,47.328766,41.267124,48.86986,44.09153,41.780823,50.78767,39.89726,44.56967,52.876713,47.636986,44.760273,63.217213,49.520546,39.21233,49.657536,42.418034,58.90411,50.239727,57.5,50.10246,51.130135,47.60274,49.07534,49.043716,69.89726,61.780823,54.79452,56.48907,59.589043,60.068493,53.047947,49.624317,53.28767,50.479454,64.10959,64.44672,44.17808,49.554794,57.671234,55.054646,67.08904,59.38356,49.17808,71.369865
BWA,ssp2,tx90pETCCDI,15.295942,13.717909,28.53192,5.6319466,24.430086,15.736158,14.843629,8.663737,22.372705,16.68471,16.911346,33.693462,5.4768677,7.709558,25.90075,12.801758,20.341173,21.739355,14.841043,12.478677,39.834583,25.231981,21.61282,19.291807,16.645128,18.852459,21.227707,41.94624,34.184544,15.138158,28.201086,24.797106,45.16154,21.96876,27.15172,39.25821,21.731714,18.816372,23.344534,62.199535,26.689066,31.436232,29.15482,25.629362,36.714912,61.160942,32.871544,28.294132,45.23391,42.499226,21.91264,64.15094,32.147842,21.412,21.129492,24.719564,26.844147,46.19291,45.575085,69.60972,27.198242,44.71853,38.08219,13.285088,50.519512,56.114033,23.600412,27.237013,39.2091,46.698112,49.201344,59.596794,56.402172,36.369728,43.248905,39.552853,40.780563,50.64182,50.248127,29.408115,54.440426,61.28982,22.949083,33.37555,51.770485,43.81235
CAF,ssp2,tx90pETCCDI,17.359426,13.999479,23.79126,15.136333,27.303328,14.881603,8.704501,13.450749,14.562297,15.066354,22.635357,31.673841,13.121984,11.150143,14.854534,9.0802355,16.74625,15.781941,13.69602,15.801696,18.439661,9.495186,19.624266,25.437704,19.172863,25.37861,29.046314,38.86497,12.159164,11.478012,12.774951,37.975212,36.367905,8.040593,20.187868,31.82257,19.376387,16.128025,24.310503,37.55512,19.071102,32.78949,28.803654,27.772993,37.998695,51.386936,43.097195,33.148075,34.90672,45.175648,32.5636,39.345074,45.184605,41.033047,45.34377,41.925636,52.53751,39.685143,38.677105,47.50685,37.06719,48.55061,40.881927,29.941292,43.50946,54.7515,52.29224,26.126549,47.72603,50.962788,59.206783,55.869537,26.557077,33.127766,45.891716,48.35486,57.47684,57.8038,59.72603,36.229614,42.635357,47.049183,40.746246,37.06197,41.24462,47.350292
CAN,ssp2,tx90pETCCDI,15.508544,15.655004,16.896692,18.912025,21.080849,13.362401,15.683565,16.018017,20.644522,22.800274,21.844744,25.043598,25.4166,20.108768,23.265745,24.472696,18.702568,18.301748,18.80223,17.538443,26.977001,18.88538,18.90957,18.381971,26.681654,16.228373,21.4305,22.824823,20.363028,27.30188,23.386541,27.249151,26.405544,23.28191,25.738543,35.600212,30.135878,28.039293,26.552546,29.847101,25.175873,28.333595,33.035587,25.325724,35.545513,34.101063,27.438818,38.851074,34.538834,28.419405,26.904884,34.176838,32.188732,33.629215,26.550488,30.447374,25.869947,29.192738,32.656174,37.936222,29.902277,36.137333,44.51742,27.387207,36.82529,37.523582,28.012966,33.97909,27.263163,26.889633,28.078669,34.58807,37.396828,35.418316,32.31729,30.289211,34.585697,38.220184,38.33123,40.097923,36.618683,45.748013,36.40392,34.242935,35.318954,41.79614
