iso3,year,control_of_corruption,gdp_per_capita_log,government_effectiveness,life_expectancy,median_age,urban_share,locc,government_effectiveness_lag1,control_of_corruption_lag1,gdp_per_capita_log_lag1,urban_share_lag1,median_age_lag1,life_expectancy_lag1
DNK,2018,0.915379901,10.954896822302976,0.886832634,81.0,40.861,88.1059762310689,1.4,0.8683395819999999,0.921388762,10.920014449787988,88.0161943799509,40.724,81.15
DNK,2019,0.915002821,11.01196710590439,0.891490916,81.5,40.993,88.2096490810669,1.4,0.886832634,0.915379901,10.954896822302976,88.1059762310689,40.861,81.0
DNK,2020,0.93693418,11.04583422974388,0.90227523,82.05,42.1,88.1,1.3,0.891490916,0.915002821,11.01196710590439,88.2096490810669,40.993,81.5
DNK,2021,0.943057345,11.152173377452948,0.939328863,81.44999999999999,41.243,88.2616449318149,1.3,0.90227523,0.93693418,11.04583422974388,88.1,42.1,82.05
DNK,2022,0.944556494,11.276109539915003,0.921406221,81.35,41.216,88.3880239837703,1.3,0.939328863,0.943057345,11.152173377452948,88.2616449318149,41.243,81.44999999999999
DNK,2023,0.947577543,11.263082295783702,0.8937227,81.9,41.249,88.552638542867,1.3,0.921406221,0.944556494,11.276109539915003,88.3880239837703,41.216,81.35
DNK,2024,0.941568337,11.31298848342318,0.885349172,82.09045,41.974500000000006,88.6960552688405,1.2,0.8937227,0.947577543,11.263082295783702,88.552638542867,41.249,81.9
DNK,2025,0.941568337,11.0045764696863,0.885349172,83.0,42.7,91.074,0.8,0.885349172,0.941568337,11.31298848342318,88.6960552688405,41.974500000000006,82.09045
DOM,2016,0.317819762,9.6978271460354,0.466104504,72.9655,25.448,74.0506780735522,4.8,0.431536283,0.242073321,9.602659273257837,78.6,26.2,73.4
DOM,2017,0.316402349,9.73188082035683,0.452306502,73.4245,25.762,73.926806252977,4.6,0.466104504,0.317819762,9.6978271460354,74.0506780735522,25.448,72.9655
DOM,2018,0.307634121,9.797840233213703,0.444024905,73.614,26.076,73.7589255716938,4.7,0.452306502,0.316402349,9.73188082035683,73.926806252977,25.762,73.4245
DOM,2019,0.316185157,9.891757162681824,0.455172726,73.173,26.388,73.5403464672933,4.6,0.444024905,0.307634121,9.797840233213703,73.7589255716938,26.076,73.614
DOM,2020,0.33553066,9.85210514716418,0.443335692,74.15,27.7,82.5,4.4,0.455172726,0.316185157,9.891757162681824,73.5403464672933,26.388,73.173
DOM,2021,0.3681796879999999,10.001224738730684,0.484209842,71.8785,26.998,72.9243347395035,4.5,0.443335692,0.33553066,9.85210514716418,82.5,27.7,74.15
DOM,2022,0.393094062,10.111550312461398,0.489863657,74.2855,27.317,72.4203155643711,4.5,0.484209842,0.3681796879999999,10.001224738730684,72.9243347395035,26.998,71.8785
DOM,2023,0.391539431,10.159676468294396,0.5223085909999999,73.7535,27.653,72.3577991823338,4.4,0.489863657,0.393094062,10.111550312461398,72.4203155643711,27.317,74.2855
DOM,2024,0.424808681,10.223455138228864,0.527919493,73.88374999999999,28.426499999999997,72.4121874752151,4.2,0.5223085909999999,0.391539431,10.159676468294396,72.3577991823338,27.653,73.7535
DOM,2025,0.424808681,9.98366157804029,0.527919493,75.65,29.2,84.942,4.3,0.527919493,0.424808681,10.223455138228864,72.4121874752151,28.426499999999997,73.88374999999999
DZA,2016,0.3487432,9.50583033510346,0.430877306,75.338,26.811,70.7353778263851,4.9,0.402426076,0.277925033,9.53295645278748,70.8,27.4,76.05000000000001
DZA,2017,0.369149217,9.509967869114943,0.411681878,75.46350000000001,27.024,71.3227912436551,4.8,0.430877306,0.3487432,9.50583033510346,70.7353778263851,26.811,75.338
DZA,2018,0.369544858,9.527129200515866,0.45716986,75.5915,27.23,71.905249845153,4.6,0.411681878,0.369149217,9.509967869114943,71.3227912436551,27.024,75.46350000000001
DZA,2019,0.352940242,9.53910680533982,0.451981709,75.72049999999999,27.431,72.4824561380175,4.6,0.45716986,0.369544858,9.527129200515866,71.905249845153,27.23,75.5915
DZA,2020,0.349886078,9.447506194623276,0.4610374309999999,76.5,28.5,73.7,4.4,0.451981709,0.352940242,9.53910680533982,72.4824561380175,27.431,75.72049999999999
DZA,2021,0.346776856,9.581687730538205,0.423162152,75.2475,27.783,73.6199218261573,4.4,0.4610374309999999,0.349886078,9.447506194623276,73.7,28.5,76.5
DZA,2022,0.348379642,9.670047071648003,0.461462983,76.166,27.983,74.1795862354514,4.4,0.423162152,0.346776856,9.581687730538205,73.6199218261573,27.783,75.2475
DZA,2023,0.349054029,9.730590717405605,0.444269433,76.2955,28.189,74.732808364138,4.4,0.461462983,0.348379642,9.670047071648003,74.1795862354514,27.983,76.166
DZA,2024,0.35843598,9.776832032292276,0.464563079,76.50425,28.7945,75.2792907190618,4.4,0.444269433,0.349054029,9.730590717405605,74.732808364138,28.189,76.2955
DZA,2025,0.35843598,9.321992243118784,0.464563079,77.9,29.4,76.149,4.4,0.464563079,0.35843598,9.776832032292276,75.2792907190618,28.7945,76.50425
ECU,2016,0.323476786,9.29481837415838,0.483617013,76.0935,25.721,62.9913367571804,4.5,0.414238336,0.275998363,9.29447476614609,63.4,26.3,77.05
ECU,2017,0.3215300759999999,9.375302093555469,0.485679071,76.2255,26.093,63.0194591842425,4.3,0.483617013,0.323476786,9.29481837415838,62.9913367571804,25.721,76.0935
ECU,2018,0.353369706,9.408115620364692,0.471982412,77.2475,26.468,63.0433276812321,4.3,0.485679071,0.3215300759999999,9.375302093555469,63.0194591842425,26.093,76.2255
ECU,2019,0.3718019719999999,9.436919201909689,0.4754313339999999,77.29249999999999,26.856,63.0627139714638,4.2,0.471982412,0.353369706,9.408115620364692,63.0433276812321,26.468,77.2475
ECU,2020,0.373619014,9.35243015074339,0.446613118,76.19999999999999,28.1,64.2,4.0,0.4754313339999999,0.3718019719999999,9.436919201909689,63.0627139714638,26.856,77.29249999999999
ECU,2021,0.350480794,9.510996261607444,0.491871136,72.8495,27.578,63.0871268249117,4.0,0.446613118,0.373619014,9.35243015074339,64.2,28.1,76.19999999999999
ECU,2022,0.345894771,9.628923893231182,0.5137207309999999,76.6065,27.975,63.0901835932266,4.0,0.491871136,0.350480794,9.510996261607444,63.0871268249117,27.578,72.8495
ECU,2023,0.332810036,9.675238257497252,0.481801661,77.4015,28.406,63.1307729554263,4.0,0.5137207309999999,0.345894771,9.628923893231182,63.0901835932266,27.975,76.6065
ECU,2024,0.321538699,9.670310512242995,0.470703248,77.59045,29.153,63.2376932397602,3.9,0.481801661,0.332810036,9.675238257497252,63.1307729554263,28.406,77.4015
ECU,2025,0.321538699,9.361032672481334,0.470703248,79.25,29.9,67.9,5.0,0.470703248,0.321538699,9.670310512242995,63.2376932397602,29.153,77.59045
EGY,2016,0.388014874,9.27478523091213,0.427666301,71.18,22.959,42.5210717266225,4.7,0.351179217,0.282592302,9.296824151930164,42.8,24.1,71.15
EGY,2017,0.396374668,9.316926296397256,0.434288001,71.21000000000001,23.048,42.4486008687179,4.5,0.427666301,0.388014874,9.27478523091213,42.5210717266225,22.959,71.18
EGY,2018,0.382405904,9.419729335412857,0.434484327,71.24000000000001,23.166,42.4577177449969,4.5,0.434288001,0.396374668,9.316926296397256,42.4486008687179,23.048,71.21000000000001
EGY,2019,0.346551366,9.500299801504909,0.4903360689999999,71.27000000000001,23.328,42.4812027332648,4.5,0.434484327,0.382405904,9.419729335412857,42.4577177449969,23.166,71.24000000000001
EGY,2020,0.318344504,9.63114492149868,0.467836577,71.30000000000001,24.7,42.8,4.6,0.4903360689999999,0.346551366,9.500299801504909,42.4812027332648,23.328,71.27000000000001
EGY,2021,0.319182645,9.653680165065662,0.469635849,71.43268750000001,23.636,42.5686062621468,4.6,0.467836577,0.318344504,9.63114492149868,42.8,24.7,71.30000000000001
EGY,2022,0.321137471,9.771486514208556,0.485516052,71.565375,23.813,42.6325129008032,4.6,0.469635849,0.319182645,9.653680165065662,42.5686062621468,23.636,71.43268750000001
EGY,2023,0.313194268,9.826867775351692,0.505676507,71.69806249999999,24.028,42.7098115041919,4.5,0.485516052,0.321137471,9.771486514208556,42.6325129008032,23.813,71.565375
EGY,2024,0.311152849,9.857137019626428,0.494532828,71.83075,24.664,42.8004363938404,4.6,0.505676507,0.313194268,9.826867775351692,42.7098115041919,24.028,71.69806249999999
EGY,2025,0.311152849,9.52913866718673,0.494532828,73.5,25.3,49.871,4.0,0.494532828,0.311152849,9.857137019626428,42.8004363938404,24.664,71.83075
ERI,2024,0.147976467,7.5782331234545985,0.230265068,68.85185,19.4755,34.5365524291992,7.7,0.245029613,0.19250677,7.5782331234545985,34.696403503418,18.651,68.58250000000001
ERI,2025,0.147976467,7.5782331234545985,0.230265068,68.45,20.3,48.279,8.1,0.230265068,0.147976467,7.5782331234545985,34.5365524291992,19.4755,68.85185
ESP,2016,0.60498362,10.535097539947868,0.7183509979999999,83.4,42.047,79.3615955277997,1.9,0.743110152,0.565286373,10.46961447704383,79.6,42.4,83.1
ESP,2017,0.598781067,10.592256407492515,0.711731923,83.35,42.439,79.4663233085683,1.9,0.7183509979999999,0.60498362,10.535097539947868,79.3615955277997,42.047,83.4
ESP,2018,0.6294506759999999,10.621696949948,0.721501162,83.5,42.799,79.5580057813361,1.8,0.711731923,0.598781067,10.592256407492515,79.4663233085683,42.439,83.35
ESP,2019,0.644581709,10.692916204165552,0.730905204,83.9,43.138,79.6349761108307,1.9,0.721501162,0.6294506759999999,10.621696949948,79.5580057813361,42.799,83.5
ESP,2020,0.64673557,10.579688145570245,0.7171388189999999,83.8,44.3,80.8,1.8,0.730905204,0.644581709,10.692916204165552,79.6349761108307,43.138,83.9
ESP,2021,0.642927469,10.697648295428332,0.731230736,83.25,43.916,79.7846242983598,1.8,0.7171388189999999,0.64673557,10.579688145570245,80.8,44.3,83.8
ESP,2022,0.636771189,10.847372654346469,0.735436342,83.2,44.392,79.9548794567814,1.7,0.731230736,0.642927469,10.697648295428332,79.7846242983598,43.916,83.25
ESP,2023,0.628238936,10.927416528759064,0.723009649,83.95,44.903,80.128491001856,1.8,0.735436342,0.636771189,10.847372654346469,79.9548794567814,44.392,83.2
ESP,2024,0.623193026,10.967599745158742,0.729391098,83.76915,45.701499999999996,80.315199821207,1.8,0.723009649,0.628238936,10.927416528759064,80.128491001856,44.903,83.95
ESP,2025,0.623193026,10.612833571025638,0.729391098,85.2,46.5,82.1,2.4,0.729391098,0.623193026,10.967599745158742,80.315199821207,45.701499999999996,83.76915
EST,2016,0.736894057,10.37185787712645,0.7202272289999999,77.75,40.691,68.724038178078,2.2,0.721531243,0.728869232,10.299327485150608,68.4,41.5,77.85
EST,2017,0.7377899069999999,10.448907300227532,0.721112768,78.19999999999999,40.88,68.9931941915158,2.1,0.7202272289999999,0.736894057,10.37185787712645,68.724038178078,40.691,77.75
EST,2018,0.781694888,10.521937802283222,0.759403274,78.35,41.046,69.2803532930133,2.0,0.721112768,0.7377899069999999,10.448907300227532,68.9931941915158,40.88,78.19999999999999
EST,2019,0.786944247,10.611187782838998,0.7458316979999999,78.75,41.213,69.5787397662154,2.0,0.759403274,0.781694888,10.521937802283222,69.2803532930133,41.046,78.35
EST,2020,0.800377096,10.61329846962235,0.7701039009999999,78.45,42.3,69.2,1.9,0.7458316979999999,0.786944247,10.611187782838998,69.5787397662154,41.213,78.75
EST,2021,0.7896222829999999,10.69764539555778,0.7799279729999999,77.05000000000001,41.484,70.1777274135822,1.8,0.7701039009999999,0.800377096,10.61329846962235,69.2,42.3,78.45
EST,2022,0.801544972,10.78347838957169,0.777596927,77.94999999999999,41.625,70.4892333736738,1.7,0.7799279729999999,0.7896222829999999,10.69764539555778,70.1777274135822,41.484,77.05000000000001
EST,2023,0.8171457289999999,10.792143542527006,0.759934621,78.6,41.89,70.6770085523126,1.6,0.777596927,0.801544972,10.78347838957169,70.4892333736738,41.625,77.94999999999999
EST,2024,0.8164444619999999,10.819152305082843,0.765591936,79.14685,42.495000000000005,70.6981161541961,1.5,0.759934621,0.8171457289999999,10.792143542527006,70.6770085523126,41.89,78.6
EST,2025,0.8164444619999999,10.576141410595758,0.765591936,79.6,43.1,73.224,1.5,0.765591936,0.8164444619999999,10.819152305082843,70.6981161541961,42.495000000000005,79.14685
ETH,2016,0.390317349,7.527013406198175,0.420637249,64.2335,17.254,19.8763618469238,7.3,0.372654629,0.326952251,7.397940250609039,19.4,18.2,65.0
ETH,2017,0.36419411,7.603273424747021,0.410715491,64.84049999999999,17.493,20.3084850311279,6.9,0.420637249,0.390317349,7.527013406198175,19.8763618469238,17.254,64.2335
ETH,2018,0.386140022,7.647460409554183,0.4097912189999999,65.3335,17.717,20.7838096618652,6.8,0.410715491,0.36419411,7.603273424747021,20.3084850311279,17.493,64.84049999999999
ETH,2019,0.3921469,7.715322015305211,0.411258037,65.8205,17.926,21.2486705780029,6.6,0.4097912189999999,0.386140022,7.647460409554183,20.7838096618652,17.717,65.3335
ETH,2020,0.403946318,7.7860489328273665,0.406134168,65.4,19.2,21.7,6.8,0.411258037,0.3921469,7.715322015305211,21.2486705780029,17.926,65.8205
ETH,2021,0.397519469,7.858800265045913,0.386928804,65.4295,18.329,22.1067085266113,6.8,0.406134168,0.403946318,7.7860489328273665,21.7,19.2,65.4
ETH,2022,0.396253199,7.953291191660116,0.377281615,66.9875,18.528,22.7367687225342,6.8,0.386928804,0.397519469,7.858800265045913,22.1067085266113,18.329,65.4295
ETH,2023,0.384840333,8.026465912667827,0.379556857,67.402,18.733,23.0586471557617,6.7,0.377281615,0.396253199,7.953291191660116,22.7367687225342,18.528,66.9875
ETH,2024,0.389918024,8.097893298966158,0.3877981659999999,67.68805,19.5165,23.6222839355469,6.7,0.379556857,0.384840333,8.026465912667827,23.0586471557617,18.733,67.402
ETH,2025,0.389918024,7.896823016144173,0.3877981659999999,66.8,20.3,26.093,7.1,0.3877981659999999,0.389918024,8.097893298966158,23.6222839355469,19.5165,67.68805
FIN,2016,0.921856119,10.704645757961073,0.8902487149999999,81.5,41.497,71.6158383428171,1.3,0.873118612,0.955126068,10.6515456362934,85.2,42.4,81.55
FIN,2017,0.919731709,10.762887307137389,0.923694646,81.7,41.592,71.9563038312956,1.3,0.8902487149999999,0.921856119,10.704645757961073,71.6158383428171,41.497,81.5
FIN,2018,0.920516149,10.804637794251624,0.933360502,81.8,41.765,72.3423467740343,1.4,0.923694646,0.919731709,10.762887307137389,71.9563038312956,41.592,81.7
FIN,2019,0.920742328,10.86429478800953,0.931277483,82.05,41.974,72.7431214358314,1.4,0.933360502,0.920516149,10.804637794251624,72.3423467740343,41.765,81.8
FIN,2020,0.931034035,10.883627429480612,0.928616841,82.55,43.1,85.5,1.4,0.931277483,0.920742328,10.86429478800953,72.7431214358314,41.974,82.05
FIN,2021,0.929219625,10.94712216461158,0.932627909,81.94999999999999,42.339,73.3710215780329,1.3,0.928616841,0.931034035,10.883627429480612,85.5,43.1,82.55
FIN,2022,0.921730581,11.037034741090451,0.8822979579999999,81.25,42.526,73.6967597835949,1.3,0.932627909,0.929219625,10.94712216461158,73.3710215780329,42.339,81.94999999999999
FIN,2023,0.922638636,11.05745560596384,0.861002615,81.75,42.789,74.0062548602828,1.3,0.8822979579999999,0.921730581,11.037034741090451,73.6967597835949,42.526,81.25
FIN,2024,0.92226018,11.08794696577843,0.866733953,82.0864,43.5445,74.2637190463636,1.3,0.861002615,0.922638636,11.05745560596384,74.0062548602828,42.789,81.75
FIN,2025,0.92226018,10.820050686253284,0.866733953,83.65,44.3,89.161,1.7,0.866733953,0.92226018,11.08794696577843,74.2637190463636,43.5445,82.0864
FJI,2016,0.542324877,9.372930028056777,0.493829596,66.707,25.883,55.1734720973874,4.2,0.444970121,0.469871946,9.35177927431396,54.7,26.2,67.65
FJI,2017,0.548343717,9.440282974987118,0.493877739,67.13550000000001,26.166,55.7408343449609,3.7,0.493829596,0.542324877,9.372930028056777,55.1734720973874,25.883,66.707
FJI,2018,0.547471307,9.471489072567191,0.597482167,67.0175,26.468,56.2328347385698,3.4,0.493877739,0.548343717,9.440282974987118,55.7408343449609,26.166,67.13550000000001
FJI,2019,0.61667764,9.471018526163745,0.7300320119999999,67.054,26.776,56.70989552257,3.4,0.597482167,0.547471307,9.471489072567191,56.2328347385698,26.468,67.0175
FJI,2020,0.588219156,9.279520426708116,0.6408307619999999,68.7,27.4,57.2,3.1,0.7300320119999999,0.61667764,9.471018526163745,56.70989552257,26.776,67.054
FJI,2021,0.5765112699999999,9.242074279182775,0.6555242,64.974,27.283,57.6618364761928,2.9,0.6408307619999999,0.588219156,9.279520426708116,57.2,27.4,68.7
FJI,2022,0.5713096609999999,9.471341511810664,0.611111102,67.19300000000001,27.475,58.1352701465266,2.9,0.6555242,0.5765112699999999,9.242074279182775,57.6618364761928,27.283,64.974
FJI,2023,0.586299691,9.591798086665824,0.611284251,67.35149999999999,27.666,58.6069049738768,2.7,0.611111102,0.5713096609999999,9.471341511810664,58.1352701465266,27.475,67.19300000000001
FJI,2024,0.592444859,9.645383656024226,0.631811265,67.50739999999999,28.083,59.0766602292457,2.7,0.611284251,0.586299691,9.591798086665824,58.6069049738768,27.666,67.35149999999999
FJI,2025,0.592444859,9.53492745103113,0.631811265,70.15,28.5,62.875,3.4,0.631811265,0.592444859,9.645383656024226,59.0766602292457,28.083,67.50739999999999
FRA,2016,0.75026776,10.666166279301082,0.789518133,82.65,40.52,78.5999114705779,2.0,0.796572475,0.73163901,10.619011905539717,79.7,41.3,82.5
FRA,2017,0.7531231319999999,10.70255087679186,0.785973333,82.65,40.71,78.6467804026368,2.0,0.789518133,0.75026776,10.666166279301082,78.5999114705779,40.52,82.65
FRA,2018,0.764426936,10.744646445023715,0.8086974809999999,82.75,40.885,78.6714432536599,2.0,0.785973333,0.7531231319999999,10.70255087679186,78.6467804026368,40.71,82.65
FRA,2019,0.754248136,10.842135925544731,0.801591081,82.9,41.08,78.6890784549356,2.0,0.8086974809999999,0.764426936,10.744646445023715,78.6714432536599,40.885,82.75
FRA,2020,0.740468813,10.809360293726805,0.8032481969999999,83.3,42.3,81.0,1.9,0.801591081,0.754248136,10.842135925544731,78.6890784549356,41.08,82.9
FRA,2021,0.766545435,10.868898593896429,0.8121284559999999,82.4,41.39,78.7364603392338,1.9,0.8032481969999999,0.740468813,10.809360293726805,81.0,42.3,83.3
FRA,2022,0.7590239649999999,10.951559682461234,0.798021859,82.19999999999999,41.567,78.7591921123356,1.9,0.8121284559999999,0.766545435,10.868898593896429,78.7364603392338,41.39,82.4
FRA,2023,0.735063433,11.01598535094978,0.7762430789999999,83.0,41.817,78.7804323126547,1.9,0.798021859,0.7590239649999999,10.951559682461234,78.7591921123356,41.567,82.19999999999999
FRA,2024,0.7251354859999999,11.043832110970882,0.7468693089999999,83.3946,42.5085,78.7999750964116,1.9,0.7762430789999999,0.735063433,11.01598535094978,78.7804323126547,41.817,83.0
FRA,2025,0.7251354859999999,10.766912915153991,0.7468693089999999,84.65,43.2,82.047,2.1,0.7468693089999999,0.7251354859999999,11.043832110970882,78.7999750964116,42.5085,83.3946
GAB,2016,0.339008743,9.546650830097036,0.384397523,66.6895,21.331,88.5445883406178,6.3,0.354974817,0.266108168,9.56846465049972,88.1,22.1,66.25
GAB,2017,0.302424355,9.60215463903392,0.352562918,66.9285,21.406,89.0009733256896,6.0,0.384397523,0.339008743,9.546650830097036,88.5445883406178,21.331,66.6895
GAB,2018,0.312543604,9.644201344468614,0.3618325629999999,67.158,21.443,89.4539949981866,6.0,0.352562918,0.302424355,9.60215463903392,89.0009733256896,21.406,66.9285
GAB,2019,0.31267904,9.67719137277976,0.360168291,67.4565,21.459,89.9031850170394,6.2,0.3618325629999999,0.312543604,9.644201344468614,89.4539949981866,21.443,67.158
GAB,2020,0.315726423,9.580325499149504,0.355236452,66.6,22.5,90.1,6.1,0.360168291,0.31267904,9.67719137277976,89.9031850170394,21.459,67.4565
GAB,2021,0.303392427,9.82679978343164,0.398944703,67.206,21.465,90.7881967286967,6.0,0.355236452,0.315726423,9.580325499149504,90.1,22.5,66.6
GAB,2022,0.275416399,9.903115336489671,0.39783793,67.85149999999999,21.475,91.2243355459988,6.1,0.398944703,0.303392427,9.82679978343164,90.7881967286967,21.465,67.206
GAB,2023,0.281225153,9.94057451883937,0.39983277,68.4785,21.503,91.6375962797313,6.1,0.39783793,0.275416399,9.903115336489671,91.2243355459988,21.475,67.85149999999999
GAB,2024,0.288930255,9.97628124318425,0.403127112,68.65355,22.3015,91.8632094677575,5.9,0.39983277,0.281225153,9.94057451883937,91.6375962797313,21.503,68.4785
GAB,2025,0.288930255,9.548788452206956,0.403127112,68.1,23.1,92.344,6.1,0.403127112,0.288930255,9.97628124318425,91.8632094677575,22.3015,68.65355
GBR,2016,0.8347823,10.693879462240687,0.834783092,81.33,40.08,82.0229991698295,1.6,0.859025407,0.863175305,10.657618793032158,82.6,40.0,81.2
GBR,2017,0.846158123,10.73885064393339,0.817911302,81.46,40.16,82.23065673273,1.5,0.834783092,0.8347823,10.693879462240687,82.0229991698295,40.08,81.33
GBR,2018,0.843780735,10.762407708469006,0.8098912269999999,81.59,40.24,82.4465657551295,1.4,0.817911302,0.846158123,10.73885064393339,82.23065673273,40.16,81.46
GBR,2019,0.8363029249999999,10.821076652330122,0.7849738909999999,81.72,40.32,82.6699420738913,1.5,0.8098912269999999,0.843780735,10.762407708469006,82.4465657551295,40.24,81.59
GBR,2020,0.8269103059999999,10.783737502130457,0.780332564,81.85,40.4,83.9,1.5,0.7849738909999999,0.8363029249999999,10.821076652330122,82.6699420738913,40.32,81.72
GBR,2021,0.815403055,10.839667715221749,0.7718098809999999,81.74584999999999,40.62,82.9886431523641,1.6,0.780332564,0.8269103059999999,10.783737502130457,83.9,40.4,81.85
GBR,2022,0.809553454,10.985658286240946,0.764866596,81.6417,40.839999999999996,83.0753982997505,1.6,0.7718098809999999,0.815403055,10.839667715221749,82.9886431523641,40.62,81.74584999999999
GBR,2023,0.777024943,11.000621194650387,0.734657181,81.53755000000001,41.06,83.1601932891335,1.6,0.764866596,0.809553454,10.985658286240946,83.0753982997505,40.839999999999996,81.6417
GBR,2024,0.784145814,11.035042729353046,0.743798903,81.4334,41.28,83.2429544416085,1.6,0.734657181,0.777024943,11.000621194650387,83.1601932891335,41.06,81.53755000000001
GBR,2025,0.784145814,10.742171783791244,0.743798903,83.35,41.5,84.995,1.6,0.743798903,0.784145814,11.035042729353046,83.2429544416085,41.28,81.4334
GEO,2016,0.640355256,9.477714692624176,0.6296279539999999,73.076,36.089,57.6984032005062,3.5,0.586543656,0.587346564,9.414884248248317,57.4,37.0,73.44999999999999
GEO,2017,0.6529669869999999,9.526532483339771,0.6365790939999999,73.36500000000001,36.134,57.9996827205757,3.4,0.6296279539999999,0.640355256,9.477714692624176,57.6984032005062,36.089,73.076
GEO,2018,0.648914753,9.617264798610467,0.6110180239999999,73.8865,36.213,58.3038181862576,3.4,0.6365790939999999,0.6529669869999999,9.526532483339771,57.9996827205757,36.134,73.36500000000001
GEO,2019,0.6493109609999999,9.727354808103868,0.612834309,74.05600000000001,36.329,58.6304091780343,3.3,0.6110180239999999,0.648914753,9.617264798610467,58.3038181862576,36.213,73.8865
GEO,2020,0.6445943799999999,9.728613783912015,0.573322836,73.0,37.3,59.5,3.2,0.612834309,0.6493109609999999,9.727354808103868,58.6304091780343,36.329,74.05600000000001
GEO,2021,0.624829695,9.84774508051101,0.601202955,71.551,36.557,59.4293560618005,3.2,0.573322836,0.6445943799999999,9.728613783912015,59.5,37.3,73.0
GEO,2022,0.610377725,10.01955056052399,0.59943003,74.0365,36.634,60.0101622679115,3.1,0.601202955,0.624829695,9.84774508051101,59.4293560618005,36.557,71.551
GEO,2023,0.6118212709999999,10.129505677358642,0.6276586439999999,74.338,36.796,60.7523077799724,3.2,0.59943003,0.610377725,10.01955056052399,60.0101622679115,36.634,74.0365
GEO,2024,0.555685949,10.25008949855694,0.6021214709999999,74.4899,37.498000000000005,61.0789605093733,3.2,0.6276586439999999,0.6118212709999999,10.129505677358642,60.7523077799724,36.796,74.338
GEO,2025,0.555685949,9.889026075866122,0.6021214709999999,75.80000000000001,38.2,65.541,2.4,0.6021214709999999,0.555685949,10.25008949855694,61.0789605093733,37.498000000000005,74.4899
GHA,2016,0.428641638,8.519406603157956,0.516859949,63.538,19.879,54.167052758274,5.4,0.453101319,0.38511044,8.554753013340783,54.1,20.7,64.05
GHA,2017,0.4227013549999999,8.550813820361205,0.520523183,63.8475,19.996,54.6991419779128,5.3,0.516859949,0.428641638,8.519406603157956,54.167052758274,19.879,63.538
GHA,2018,0.450164623,8.61911744159094,0.5107072579999999,64.15950000000001,20.12,55.218477566593,5.2,0.520523183,0.4227013549999999,8.550813820361205,54.6991419779128,19.996,63.8475
GHA,2019,0.458418959,8.699939732355611,0.502772134,64.4805,20.25,55.7246279109161,5.2,0.5107072579999999,0.450164623,8.61911744159094,55.218477566593,20.12,64.15950000000001
GHA,2020,0.4598748109999999,8.707367355086935,0.511389276,65.8,21.2,57.3,5.1,0.502772134,0.458418959,8.699939732355611,55.7246279109161,20.25,64.4805
GHA,2021,0.4470850559999999,8.795961096540122,0.504750116,64.32,20.557,56.6952556826536,5.1,0.511389276,0.4598748109999999,8.707367355086935,57.3,21.2,65.8
GHA,2022,0.458969954,8.882968717725436,0.50051445,65.2825,20.736,57.250609602871,5.1,0.504750116,0.4470850559999999,8.795961096540122,56.6952556826536,20.557,64.32
GHA,2023,0.452166936,8.930152289907557,0.509948047,65.5385,20.931,57.8074737774654,4.9,0.50051445,0.458969954,8.882968717725436,57.250609602871,20.736,65.2825
GHA,2024,0.439385075,8.989693329775218,0.5249894549999999,65.7367,21.4655,58.3654868038581,4.8,0.509948047,0.452166936,8.930152289907557,57.8074737774654,20.931,65.5385
GHA,2025,0.439385075,8.658983456171338,0.5249894549999999,66.9,22.0,61.236,5.0,0.5249894549999999,0.439385075,8.989693329775218,58.3654868038581,21.4655,65.7367
GIN,2016,0.274345885,7.721049888893713,0.342602136,58.4555,17.022,35.3100280761719,7.6,0.271795046,0.203338686,7.565109938345397,35.1,17.9,59.0
GIN,2017,0.257653825,7.896215981369737,0.340741304,58.68,17.154,35.5827331542969,7.5,0.342602136,0.274345885,7.721049888893713,35.3100280761719,17.022,58.4555
GIN,2018,0.25233852,7.953130025386401,0.350462731,59.0085,17.292,35.8554382324219,7.4,0.340741304,0.257653825,7.896215981369737,35.5827331542969,17.154,58.68
GIN,2019,0.291689419,8.041035590117446,0.381864104,59.344,17.435,36.1281547546387,7.3,0.350462731,0.25233852,7.953130025386401,35.8554382324219,17.292,59.0085
GIN,2020,0.303177684,8.111284974161116,0.355546292,59.45,18.6,36.9,7.4,0.381864104,0.291689419,8.041035590117446,36.1281547546387,17.435,59.344
GIN,2021,0.27383343,8.22652135420545,0.356181606,59.34,17.701,36.8502178436256,7.2,0.355546292,0.303177684,8.111284974161116,36.9,18.6,59.45
GIN,2022,0.281404776,8.30951970036443,0.333576455,60.398,17.836,37.2384967469106,7.2,0.356181606,0.27383343,8.22652135420545,36.8502178436256,17.701,59.34
GIN,2023,0.274543341,8.374187613959043,0.343558976,60.707,17.984,37.6454083954705,7.0,0.333576455,0.281404776,8.30951970036443,37.2384967469106,17.836,60.398
GIN,2024,0.240821006,8.426239681076497,0.340710252,60.87225,18.642000000000003,38.0713036688655,6.9,0.343558976,0.274543341,8.374187613959043,37.6454083954705,17.984,60.707
GIN,2025,0.240821006,7.979458303712182,0.340710252,61.25,19.3,43.586,7.3,0.340710252,0.240821006,8.426239681076497,38.0713036688655,18.642000000000003,60.87225
GMB,2016,0.293594208,7.607220698269051,0.394588134,63.1,17.001,59.8652472486563,5.4,0.320410259,0.253187369,7.596048828463278,59.2,17.1,63.1
