iso_a3,SSP,variable,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AUT,ssp1,tn90pETCCDI,18.40835,13.309915,31.141552,19.960861,25.688192,31.811085,14.416177,26.13177,35.00326,16.848816,16.568819,27.084146,36.634052,23.900599,14.546641,28.206133,29.02805,21.97502,24.931507,21.108936,28.780169,24.355972,27.697327,39.25636,35.08154,34.66042,24.50098,29.054142,38.12133,41.673172,44.64449,24.031311,20.534899,33.736664,34.742336,37.860405,35.655575,32.890972,29.080235,30.567514,20.339205,27.972939,19.569471,21.813437,23.418135,31.394743,37.312458,29.602089,29.823875,35.75332,37.612526,29.249838,43.587738,29.417124,29.797781,37.782127,33.033268,41.178764,20.35225,49.10633,41.435093,29.456154,25.84475,35.25114,27.279842,30.275827,33.750813,19.439009,25.714285,22.781681,16.020874,30.86758,25.753424,22.053083,22.648401,33.56817,24.448795,32.045277,19.79126,26.040443,24.670582,21.96201,24.827137,37.12981,15.968689,19.465101
AZE,ssp1,tn90pETCCDI,28.969625,17.438822,26.36093,18.701609,21.905897,27.975767,18.475283,35.842762,29.255508,23.96056,40.595592,49.326977,39.499702,37.027798,41.238834,42.811195,34.067898,34.86576,23.90709,20.405003,24.943419,31.741505,41.548542,46.68255,50.29184,46.22238,22.418106,52.42406,49.398453,44.975056,31.459202,42.942226,36.09291,34.40247,32.67421,36.855274,38.356163,43.193157,36.47409,40.416916,47.659325,29.056784,35.664085,37.141155,48.17153,26.193869,32.10244,49.589043,35.55688,27.21549,35.4735,61.2031,37.581894,38.904728,46.098866,34.91364,44.68136,48.016155,46.075047,37.010124,30.970818,36.48135,41.22692,35.75938,39.61882,32.074127,40.57177,41.08398,49.577126,50.071278,59.368675,34.627754,38.20131,40.211452,29.053007,22.453842,39.690292,28.93799,43.645027,33.007744,30.256104,48.016155,34.13937,35.354378,32.042885,38.52293
BDI,ssp1,tn90pETCCDI,24.273972,40.0,23.561644,25.150684,38.19178,36.994537,20.876713,21.479452,28.821918,40.491802,36.71233,45.369865,20.71233,56.284157,34.68493,32.164383,20.547947,50.437157,53.753426,27.013699,52.65753,53.114754,47.671234,33.095894,50.246574,75.62842,34.19178,31.123287,62.958904,78.306015,57.205482,64.65753,49.150684,45.956284,37.479454,76.16438,63.123283,50.65574,41.53425,64.054794,29.260275,44.31694,53.91781,48.767124,54.027397,65.901634,31.013699,50.356163,64.054794,66.88525,41.69863,68.38356,63.34247,35.191257,51.726025,66.08219,43.561646,33.879784,70.63014,64.38356,56.76712,52.73224,45.369865,58.57534,61.69863,49.726776,46.84931,74.79452,52.10959,22.51366,31.506847,40.10959,73.42466,54.754097,41.31507,64.32877,62.027397,61.912567,50.630135,64.10959,63.83562,48.579235,39.28767,53.53425,66.95891,66.35616
BEL,ssp1,tn90pETCCDI,19.041096,17.14481,30.376713,23.869864,17.465754,26.536884,15.102739,25.99315,27.60274,16.495901,13.732877,24.383562,30.547945,21.5847,13.732877,32.80822,24.109589,18.647541,24.486301,20.273972,25.136986,25.102459,25.616438,29.726028,23.424658,29.67896,21.746574,22.568493,30.171232,36.3388,30.273973,22.226027,21.369864,39.78825,25.787672,29.931507,33.93836,23.019125,30.273972,27.226027,21.472603,15.6079235,25.0,18.116438,19.657534,26.36612,26.30137,23.356165,22.260275,33.77732,29.520548,27.465754,41.60959,28.551912,26.164383,30.171232,32.363014,28.893442,25.376713,26.19863,36.88356,28.483606,36.164383,27.91096,29.00685,26.058743,30.753426,14.383562,33.184933,19.603825,18.49315,28.18493,22.08904,15.539618,13.8698635,23.49315,21.917809,22.643442,19.623287,24.041096,18.219177,20.01366,32.46575,29.931507,24.109589,16.09589
BEN,ssp1,tn90pETCCDI,14.8106365,17.855995,12.747784,37.72764,33.940372,16.634523,30.701046,16.567284,36.067688,45.37126,18.340048,31.4585,23.352135,49.919643,35.213535,17.792103,21.853344,42.349728,56.309425,31.587431,40.950844,65.47734,58.80741,20.805801,43.33602,56.58952,24.093473,33.21515,39.70991,56.34844,43.029816,47.34891,49.846897,43.82835,49.879128,62.06285,50.120872,32.690456,45.028202,50.23368,44.415794,53.43941,47.526188,42.997585,61.804996,57.45741,21.240934,35.6809,55.64867,58.518158,43.142628,47.39726,57.80822,39.81035,64.27075,52.183723,34.004833,27.563484,45.543915,57.356968,61.16036,44.85696,26.398066,70.926674,61.804996,22.06686,56.14827,70.265915,52.006447,25.891996,50.572117,46.124092,55.503628,44.889103,42.56245,51.265106,54.649475,49.453552,65.64061,51.668007,58.53344,36.210224,41.901695,37.53425,69.12167,66.20467
BFA,ssp1,tn90pETCCDI,15.94912,18.227947,8.988911,38.806263,25.94912,16.92688,18.173515,15.003261,25.29028,34.47827,11.917809,23.45075,17.91259,39.773613,20.74364,11.98304,16.686235,37.262554,41.83953,22.191782,32.661446,47.97684,41.996086,12.048271,36.360077,40.09888,15.518591,21.324202,31.500326,48.126465,32.08741,37.482063,38.134377,29.345564,39.79126,57.403786,34.25962,20.576372,37.651665,39.40639,33.470318,43.670307,32.58317,34.044357,53.41161,41.673172,12.335291,24.787998,37.364643,38.277386,25.45336,38.46706,42.831047,31.706999,47.64514,40.006523,17.66471,14.500391,38.193085,37.449444,49.191128,31.589905,19.262882,62.198307,43.300716,13.082228,41.141552,67.253746,34.89889,14.005984,34.024788,26.855839,48.57795,30.822275,26.399216,33.000652,47.364643,37.76997,45.77952,35.192432,41.31768,18.481655,26.418785,27.984346,57.501633,52.31572
BGD,ssp1,tn90pETCCDI,11.273466,15.513055,16.986301,30.563168,14.865551,12.932605,14.05378,13.881279,21.887367,16.241652,13.313039,14.967022,16.1035,31.096945,23.622526,13.211568,17.818367,19.550697,36.13394,14.79452,21.268393,29.052822,47.793,23.581938,20.892948,42.046143,18.214104,23.307966,48.70624,33.404167,28.787416,34.784374,36.14409,30.014168,30.431253,53.526127,52.27803,40.072857,34.530693,43.439877,30.41096,25.753895,47.99594,36.74277,39.51294,49.919044,27.46829,31.89244,37.41248,32.88808,34.66261,45.712837,49.112125,33.38393,50.86758,39.086758,41.035007,31.4916,43.338406,50.65449,38.386604,41.22647,34.003044,49.0208,45.763573,35.488766,36.184677,41.23795,51.557587,24.053835,41.938103,30.725521,47.843735,36.915604,33.262302,40.99442,37.584984,45.901638,29.203451,47.37697,40.324707,36.976322,32.409943,39.918823,43.125317,56.073063
BGR,ssp1,tn90pETCCDI,11.175799,8.765938,32.077625,15.20548,24.851599,29.599272,21.541098,33.413242,35.799088,20.309654,31.164383,38.55023,33.778538,24.15756,32.1347,35.034245,36.952053,21.755465,20.913242,12.340182,17.545662,21.095173,29.052511,45.342464,37.876713,43.533695,20.981735,30.182648,38.641552,33.82286,49.828766,29.417809,27.682648,24.795082,40.02283,44.566208,38.253426,44.25091,23.607306,33.3105,21.015982,28.483606,20.057077,33.892696,20.821917,28.631601,38.710045,35.719177,34.075344,26.377504,44.74886,45.0,29.303652,31.204462,33.207764,40.41096,27.020548,40.607925,25.285387,39.029682,36.86073,29.064207,21.42694,31.084475,34.817352,35.758198,31.81507,30.53653,30.022833,25.78552,30.981735,29.440638,36.34703,20.582878,29.657534,36.723743,25.833334,32.581966,23.630136,27.751143,38.26484,29.269127,20.878996,37.283104,20.707762,27.111872
BHS,ssp1,tn90pETCCDI,27.123287,24.31694,24.931507,29.863014,34.931507,43.032787,32.46575,33.561646,35.205482,32.24044,41.643837,33.28767,25.753426,29.234972,37.123287,26.30137,44.794518,33.879784,34.931507,61.369865,56.164383,42.349724,47.80822,39.041096,58.630135,46.03825,50.68493,49.041096,47.80822,42.21311,42.87671,50.410957,50.82192,52.322403,53.972603,47.260277,56.849316,55.874313,62.19178,43.835617,31.780823,42.896175,45.068493,54.52055,61.369865,48.087433,59.589043,56.9863,40.410957,48.770493,54.246574,50.958904,39.452057,47.404373,39.589043,51.50685,53.561646,49.31694,56.164383,41.232876,48.49315,45.90164,69.45206,39.72603,53.150684,60.79235,41.23288,49.31507,43.69863,35.245903,30.821918,51.09589,47.397263,45.08197,48.08219,37.945206,50.82192,54.23497,45.753426,35.205482,37.12329,49.863388,52.328766,47.945206,40.0,27.945206
BIH,ssp1,tn90pETCCDI,15.417185,8.246398,31.481945,13.823163,26.176836,26.40338,16.189291,28.194273,35.89041,17.858917,22.366127,31.108343,35.168118,27.694983,15.890411,26.52553,31.382317,22.180824,23.88543,11.232877,18.854296,19.15052,25.429638,41.768368,36.41345,37.704918,24.358656,30.709839,33.99751,39.195232,46.027397,24.259027,25.778332,28.763039,36.139477,43.312576,27.77086,38.30104,22.938978,30.33624,18.978828,29.384005,13.648818,27.148193,20.199253,31.122704,37.310085,29.66376,33.599003,29.334326,41.245327,24.68244,34.79452,25.583708,30.1868,32.254047,24.75716,33.40785,14.396015,46.30137,34.22167,27.123695,18.007473,29.265257,31.133251,33.38301,27.721046,18.555418,25.828144,20.144064,22.092155,30.161894,27.84558,18.902136,28.667498,38.132004,23.16314,31.371088,16.363636,24.458282,28.418428,25.782415,12.503113,40.498135,13.200498,29.041096
BLR,ssp1,tn90pETCCDI,15.231915,8.09606,27.454939,17.15453,19.66835,23.200077,29.872627,21.9851,21.110312,18.210142,18.25042,20.30281,31.107906,32.029526,17.769768,37.913963,29.661139,11.096731,18.577265,16.774813,23.532804,23.089828,32.256668,30.24273,41.610188,34.790527,23.302092,39.57222,31.401106,33.37168,36.97188,18.461908,22.172554,20.707506,26.44076,27.517424,32.953617,27.590836,22.542658,34.66955,19.057919,27.494967,24.104784,19.605865,20.788273,22.682388,38.865658,26.81567,20.341263,32.686222,38.716656,41.648643,36.351837,30.366215,21.475607,26.36866,26.81567,33.51069,20.475847,29.661139,29.218939,35.360943,20.62485,33.41985,21.45638,16.316748,26.238886,21.97068,24.104782,22.955614,18.236,18.942562,22.326365,22.682388,15.015621,31.189617,16.90459,20.908829,26.695505,21.494833,37.577503,29.7958,27.868301,32.468155,21.783224,21.547707
BLZ,ssp1,tn90pETCCDI,18.995434,22.586523,17.077627,37.899544,21.187214,23.770493,28.401825,20.091324,38.63014,31.967215,25.114157,38.08219,30.045662,35.154827,42.283108,19.452055,27.39726,47.085613,54.337902,30.776255,38.538815,48.542805,51.415527,34.611874,37.534245,62.477234,38.356167,37.990868,61.278538,60.47359,58.63014,52.78539,51.415527,49.271404,39.086758,56.52968,61.278538,44.53552,44.10959,48.584473,33.24201,34.06193,47.85388,38.538815,60.27397,51.639343,33.88128,42.37443,48.949768,59.198544,51.598175,51.415527,62.283108,48.99818,50.684933,61.643833,40.456623,37.613842,54.52055,49.497715,61.917805,43.80692,58.63014,60.73059,46.75799,45.173046,45.296803,50.59361,44.200912,18.579235,40.913242,39.452053,53.150684,61.38434,44.018265,48.03653,62.009136,52.276867,48.127853,35.616436,50.319637,46.26594,39.54338,44.10959,56.164383,51.141552
BOL,ssp1,tn90pETCCDI,26.13032,21.304247,18.240196,35.419292,30.096397,17.496458,26.714502,17.611074,38.247444,34.835342,33.02457,33.562366,33.291294,49.687744,27.901718,22.33674,24.477785,43.809814,54.32775,22.702038,29.315067,38.485558,49.973183,23.850113,42.51939,66.86038,31.26187,34.594475,51.944626,62.2387,50.34283,60.31601,44.179173,44.729233,43.844315,62.512142,50.05291,38.546276,41.62354,51.735886,31.89534,43.70139,60.21889,35.701965,46.05349,53.6401,31.718489,32.78394,51.279266,59.1465,41.16547,49.681816,56.8138,36.17255,38.93745,62.687542,50.27905,29.46338,47.742264,64.84309,49.117928,48.19441,38.740307,47.18272,56.158585,30.39437,38.12278,58.235847,51.456112,25.535606,34.075523,32.76509,52.202656,50.478504,38.176414,50.167427,59.93332,44.18134,46.025948,52.120026,53.971153,41.853874,39.918823,47.623398,59.17808,52.29833
BRA,ssp1,tn90pETCCDI,26.469572,22.51252,19.922104,38.64598,42.963104,24.755049,36.14644,20.089542,43.02401,43.51269,34.143288,34.505848,34.45449,61.330894,38.672523,24.49086,27.475729,50.20297,66.249626,29.502554,36.123333,51.85012,63.714188,32.381844,46.132977,74.08675,29.400982,36.15923,56.57353,76.403915,59.537014,69.46475,62.053745,55.328533,52.24075,78.05126,66.58756,46.0749,49.42027,64.41755,38.45277,48.76221,68.34136,40.931698,63.499786,70.60585,35.120995,33.53272,60.33869,73.7644,45.59916,58.63453,69.32805,47.055275,53.77118,74.36399,52.820198,40.673256,59.808502,74.63128,68.788315,59.221455,48.428047,66.162384,71.21245,40.525696,55.23402,75.36786,67.21608,32.48986,43.12577,43.193165,61.610424,64.33198,39.27068,62.924156,71.67238,56.67733,59.954372,60.238464,64.99622,59.23992,53.373875,64.257935,76.164955,69.32251
BRN,ssp1,tn90pETCCDI,37.260273,27.140253,34.337902,39.086758,45.388126,30.054644,54.063923,29.041098,36.164383,61.020035,54.429226,51.780823,42.83105,68.67031,62.922375,42.739727,44.200912,50.728596,76.52968,57.077625,63.378998,68.76138,82.557076,59.17808,54.885845,93.351555,62.100452,58.082195,70.50228,89.617485,58.17351,83.013695,74.61187,80.96539,73.15069,84.93151,94.15525,76.32058,70.86758,87.30594,62.10046,59.38069,87.30593,72.328766,72.96804,89.617485,67.48859,62.648403,77.80822,89.16211,78.173515,79.81735,91.05023,67.75956,78.630135,93.15069,80.91324,76.32058,82.6484,94.06393,92.51141,79.690346,74.15525,80.639275,89.22375,74.590164,73.05936,87.5799,92.87671,58.469944,73.60731,66.39269,73.51598,86.52094,69.863014,79.81735,89.95434,68.57923,80.09132,77.89954,77.53425,61.384335,76.34703,81.55251,85.84475,93.05936
BTN,ssp1,tn90pETCCDI,21.301369,11.031421,11.815068,17.636986,22.80822,16.905737,19.657534,21.472603,19.486301,20.11612,26.712328,22.705479,24.31507,30.157104,27.568493,26.027397,28.835617,27.937159,32.53425,24.657534,25.10274,24.521858,28.59589,30.171232,27.020548,32.479507,27.19178,31.50685,32.53425,35.724045,34.41781,35.78767,39.69178,39.241802,30.41096,39.041096,46.30137,42.998634,32.80822,34.452057,39.589043,35.758198,32.123287,30.30822,33.42466,43.613388,28.047945,36.50685,28.561644,28.51776,38.80137,37.328766,31.50685,39.856556,33.08219,27.08904,33.835617,35.860657,30.821918,41.30137,29.863014,31.215847,31.883562,32.80822,37.328766,40.300545,32.602737,36.40411,41.472603,34.938522,32.77397,28.630136,32.53425,36.748634,21.335617,27.29452,28.561644,37.773224,34.4863,37.157536,25.136986,30.191257,22.671232,31.643835,20.890411,35.171234
BWA,ssp1,tn90pETCCDI,10.056862,16.341892,16.15146,16.257431,22.137505,14.875245,12.78108,14.87723,23.995863,28.40499,17.100027,21.088137,10.904626,25.056707,19.795813,20.821918,17.79788,16.272297,32.37012,12.641509,37.21375,32.049698,26.926855,24.667871,27.00181,40.97845,23.915741,22.850866,26.31688,29.97216,44.122513,50.08271,22.24606,29.330343,27.808218,32.88705,41.041615,33.77668,15.326958,45.303696,17.076763,38.380245,33.150684,30.935644,34.07082,31.044437,17.29646,16.34014,32.88705,34.253532,17.26286,32.551044,36.270355,23.347767,23.385887,22.370121,24.50504,17.231157,18.286379,39.736366,44.33187,28.196207,24.68855,29.601965,31.287155,25.201052,29.116049,42.739727,44.931507,16.050623,16.84156,23.634014,22.11941,23.051346,26.172138,35.334713,50.47816,25.046396,32.27449,27.084518,35.347637,20.82431,25.820625,36.31946,47.59886,44.07082
CAF,ssp1,tn90pETCCDI,14.379648,15.737704,12.133073,37.521202,29.45336,19.737185,23.240704,18.557077,33.40378,36.031746,19.911283,32.03914,24.1409,48.05621,36.592304,19.068493,18.700586,49.15691,52.78017,25.753426,42.867577,65.92506,52.1696,29.354208,42.961514,61.902157,28.219177,30.891064,49.688194,64.35337,49.782124,53.06197,53.688194,41.738224,54.12394,67.23027,55.240704,37.634663,44.080887,59.799088,39.642532,44.225864,52.2818,37.155903,61.90998,65.193855,26.828442,32.931507,57.262882,63.934425,43.381603,57.789955,63.264187,40.70518,70.23353,62.170906,48.305283,36.20609,55.439007,70.74755,56.27397,53.830338,40.17482,65.21069,64.639275,30.309654,58.533592,74.557076,61.956947,25.93807,46.841484,47.86693,58.588387,51.056465,45.534245,59.08154,65.6621,51.930786,64.34442,60.148727,65.87606,44.97268,44.323547,46.241356,70.97978,65.56817
CAN,ssp1,tn90pETCCDI,14.733963,18.386375,18.463663,18.86817,22.708933,18.631416,19.265236,16.4116,19.760145,22.704437,22.945463,24.011194,27.998323,26.864925,26.144394,27.878632,21.899126,24.990013,26.980879,18.235603,18.648502,24.435434,32.88067,33.373203,26.55967,34.912918,20.964325,30.484657,33.29602,28.164337,31.687176,31.48429,28.341955,24.079477,24.602518,23.352661,27.518137,23.020212,21.433191,25.098217,20.415352,23.589554,25.814379,22.358809,25.104551,32.353485,20.809649,23.849312,22.760307,27.868458,20.037127,27.808416,35.06398,27.955534,32.752827,36.588444,33.901123,30.13422,26.218885,33.549335,35.046093,34.782265,26.12326,29.191263,31.661291,31.811615,30.88687,33.471756,32.307945,22.63394,37.137417,26.316885,31.35399,31.06528,20.490871,25.672523,27.619385,20.874443,29.658781,27.853458,25.273083,30.505966,23.091908,28.256542,32.380615,33.002735
