iso_a3,SSP,variable,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
CHN,historical,tn90pETCCDI,8.325496,8.483844,8.030369,7.1255436,11.074245,9.879512,6.9255195,7.4549313,8.600314,10.467079,12.790484,11.8301735,9.157566,11.948477,10.015496,10.450299,9.41081,9.975818,11.096018,11.425631,13.597247,10.479205,9.730882,7.617087,9.445075,7.6337256,8.435353,11.206227,8.673778,8.849471,12.854748,9.500772,8.280797,8.609339,7.6019,6.5156975,8.3112545,9.498375,8.487945,11.028843,8.595802,7.1772923,7.8408127,8.952685,8.144869,9.390647,12.955009,8.761201,10.511496,10.168854,10.766009,9.145721,10.030527,3.9303718,4.085564,7.36074,7.734967,7.530087,7.7451916,7.5709786,6.4697294,8.054061,8.416369,7.8318377,8.8741455,9.607512,7.3348637,8.500201,9.832134,11.577493,7.4519997,8.068162,7.764437,8.860045,12.601352,7.542777,8.166442,9.476801,7.6260867,6.621169,6.649229,8.518813,10.189021,7.1379523,6.1720686,7.0484138,6.871943,8.0068245,6.9332128,8.146278,8.136395,7.9129157,6.55673,8.751331,7.217446,7.87569,6.419391,6.334929,5.5117292,6.869197,6.7164884,7.2456803,7.0851226,8.176595,7.6626315,6.9346232,7.494467,10.431123,6.4371576,8.676316,10.738281,10.23583,6.8809,8.230317,5.3134556,5.6854606,7.6289315,5.768512,7.0215626,4.9910107,6.736511,7.579721,6.4724426,5.841694,7.528536,7.96128,4.956,8.454515,6.881746,7.0032926,7.3095517,5.978031,9.475382,4.844147,5.921975,8.880706,8.136972,7.29614,7.784434,7.2230463,8.667219,8.042713,5.700974,6.5464025,8.387864,10.917055,11.837336,11.127978,11.719768,13.78461,13.995659,12.382845,14.509219,14.552046,13.439105,12.982689,11.908572,15.466972,13.752824,14.829509,16.384628,15.4053545,21.899548,18.686821,17.706554
CIV,historical,tn90pETCCDI,1.3554435,1.8985821,0.92992043,0.74981976,0.716174,1.9322278,3.652574,2.0427783,1.2545061,1.6294161,0.6710766,1.1968277,0.24993992,0.9565009,1.0257885,2.0523913,1.951454,1.2496996,1.3181862,2.0571978,2.6435955,3.8163903,1.5386828,1.1968277,1.0045662,1.9274213,4.0935674,4.0663304,3.9894257,2.4128814,4.601668,1.5765442,2.0523913,0.653689,1.2223182,1.9754866,1.9995193,0.7978852,1.0209951,1.4756068,2.7589521,2.0908434,5.464481,1.2400864,1.2496996,2.0043259,2.962324,2.1965873,1.7880317,3.0761836,3.2828648,1.6822879,1.11031,1.9995193,1.0018215,2.1389089,1.0526316,2.0235522,1.874221,1.1583754,2.648402,4.061524,1.8886013,2.4609468,3.7394857,1.4708003,0.35950533,2.0475848,3.4943523,1.1343427,4.7167096,1.1055034,0.6248498,2.1917808,5.7472916,1.8889691,3.6866136,1.2112472,2.6459591,7.77217,1.8985821,4.2393656,2.4829836,1.9466475,0.63446283,5.032444,5.296712,1.172795,1.5861572,1.754386,0.8436392,0.3268445,2.8502765,0.7786589,0.8388458,0.81230474,4.0134583,1.1247296,0.5704151,2.6916606,3.9653928,0.41336218,0.5656217,3.70584,10.24273,1.5573179,4.4674525,4.4268203,4.08075,4.311464,1.9077749,1.5428983,1.4275415,1.5909637,1.0928962,3.2732518,1.691901,1.422735,1.3085994,1.5140591,2.9656332,1.3938957,0.3067779,5.3496757,10.170631,2.3792357,1.8981881,12.362412,4.042298,1.3938957,2.0707505,6.7266655,2.314099,1.8453786,2.4762065,4.2655525,3.4575574,11.44884,4.1729064,9.210154,11.372763,15.9711275,1.1747146,6.2713704,1.7757667,5.1657014,3.8467894,6.0499387,13.703437,5.413818,8.879038,11.1138735,17.735956,15.0404825,14.059716,19.361559,27.933273,24.650904,37.434837,16.952822,9.155458,18.211967,27.034801,20.5143,32.59313
CMR,historical,tn90pETCCDI,2.271545,3.4888155,3.6798782,1.7097278,2.1640368,4.078377,4.3508334,3.7073002,2.4172013,2.5593896,1.760393,2.2680771,1.5397954,1.2138027,1.1897352,2.9720826,2.708514,2.3200972,3.2129765,4.452922,4.667938,6.2285414,3.6245418,2.4414773,2.0738685,2.701578,5.250052,4.092249,4.498006,2.687706,5.685827,6.1626496,2.3963933,1.5987515,3.0296743,3.599792,1.0404023,2.1397607,1.9125683,2.229929,3.7107682,2.4588175,7.055406,1.6923877,2.6183457,4.574302,3.7767172,2.5975378,3.214843,4.161609,4.123461,4.574302,2.677302,1.6785157,0.91996956,2.264609,1.834576,2.6738338,1.8814415,1.6334316,2.805618,5.0945034,3.704088,3.2946074,3.4818795,1.6542397,2.2722557,3.9119127,2.7674701,1.1271025,4.0326486,3.1142707,1.3837351,4.3488817,5.5716953,1.6230276,4.466794,2.0149124,4.52376,8.673488,1.8553841,3.287671,1.7119733,2.5801976,1.4600312,5.406624,5.239676,1.4843073,2.677302,2.4865615,3.4619908,1.2103347,3.9327207,2.205653,3.0711768,2.0391884,1.84498,1.3351829,1.2969495,2.0253165,4.2899256,2.226461,2.2272947,6.339518,10.254898,0.9294261,2.0958705,7.0608635,6.1002254,4.6818104,3.6107078,2.9790187,1.1305705,2.3721173,1.5459639,3.3951795,2.6981099,3.575516,1.8641489,2.66343,3.259927,1.7790879,0.94072074,4.6332583,7.8342295,1.893532,1.4387494,12.072134,3.63794,2.3547773,2.8048697,6.7121496,2.4694605,2.3122046,3.2158387,7.725884,4.2297735,9.776313,3.216435,3.2709293,9.84663,14.825373,1.8609289,6.5521426,3.0422797,4.805104,3.3718305,7.2916656,16.411211,5.918932,9.498322,12.88915,19.597115,20.364498,13.295074,18.384745,26.635494,21.374407,28.005167,18.042849,13.271945,21.647303,26.6307,20.201143,29.942778
COD,historical,tn90pETCCDI,4.103083,3.6671848,5.5603614,1.987205,1.9517837,3.524054,6.346151,2.77081,3.4539344,3.9230855,3.4048474,2.5698485,1.0720353,2.1332273,3.5122628,2.0558789,2.8893628,1.6640763,2.704846,2.8720136,8.273395,6.683052,4.011852,3.0881557,3.6021252,3.0382767,6.090229,1.8570861,3.6736906,2.8777966,3.7840447,3.8891098,1.6525103,3.1756244,2.6154535,1.8838327,1.7869663,1.474681,1.539859,3.592005,1.8426284,3.745256,6.977666,1.5043192,3.1857445,4.523078,3.508658,2.616113,3.8710377,6.3324537,4.8462067,2.2264793,3.6924856,2.5214155,3.283014,3.2305634,2.6631005,10.506379,3.7357442,3.4893553,2.4259949,4.5209093,3.5050535,4.8997,5.0030723,2.0631077,3.314734,7.346658,5.597282,5.080421,8.651614,3.4199588,4.3777785,3.5406804,6.6546993,6.757509,2.0081685,3.437308,3.218853,4.3409114,2.2698522,3.208154,2.5275028,2.1086493,2.4021397,5.717281,5.915769,3.3614054,4.0474215,7.528825,5.9323497,5.358008,6.3454657,3.5616438,5.2107215,4.3394656,4.1001916,2.617559,3.6535606,2.7599666,3.080927,1.7356417,3.1258562,13.523692,9.973615,3.6324863,5.3239036,7.523042,8.415802,10.039397,7.913405,4.090071,1.9510608,2.6977987,2.3660192,4.6857266,3.5992339,2.0139515,3.5937252,2.1122637,3.5254998,4.856327,1.3855847,2.6399682,9.249287,3.5074277,2.924002,11.754798,4.231756,2.8843024,7.2797265,5.0618253,2.6802003,1.7893095,3.3560247,6.910237,5.158068,15.085842,1.7129763,3.3941097,14.916239,13.812797,2.1901674,6.970859,6.141139,4.9231563,3.4994602,7.294985,16.065897,7.64481,6.4960003,17.034983,18.54905,18.233473,15.434511,19.642473,22.975534,19.62096,21.844103,14.768621,15.188492,23.352009,20.804678,25.14837,22.980446
COG,historical,tn90pETCCDI,3.101761,2.676125,4.8204527,2.2896283,3.5176125,3.498043,6.557377,3.297456,4.124266,5.890411,4.8253317,2.5782778,1.2426615,1.316047,1.8491412,1.516634,2.12818,2.4266145,4.7570257,4.4080234,5.7778864,8.42955,2.5126855,2.5587084,3.047945,2.5097847,6.035324,1.4726027,2.9500978,3.1604695,3.6641295,5.171233,1.276908,4.3688846,2.5907495,2.0352252,1.5508806,1.5019569,1.2978142,1.5508806,1.1448141,2.9990215,4.532592,1.2622309,2.8620353,3.7475536,2.6736925,4.2612524,3.165362,4.6379647,4.2221136,1.6389433,2.5978472,2.8277888,1.2051133,3.1506848,1.516634,7.1330724,1.7661983,3.1996086,2.8082192,3.5567515,3.8836846,3.7035224,4.8043056,2.1379647,3.1567135,4.73092,4.5303326,2.87182,6.498829,3.80137,2.8082192,4.1536202,6.894028,2.9060667,1.5802348,4.163405,2.0540593,3.5371819,1.1643836,2.2064579,1.1904762,1.330724,1.7025441,4.574364,3.0201015,2.514677,4.344423,4.344423,6.674473,3.3659492,5.058708,4.3591,4.8985167,3.458904,2.5733855,2.181996,2.9078846,1.9765166,2.5097847,0.6800391,4.2056985,9.872798,9.828767,1.7759296,4.0886025,6.7465754,10.259295,7.4559684,7.006245,3.9530332,1.2426615,2.3727984,1.6051912,3.9334638,4.3395305,1.316047,2.0882125,1.130137,2.9647748,3.8600783,0.7855191,2.284736,8.277886,3.2240703,1.7222873,14.696672,4.52544,2.2896283,4.7862997,4.2389836,1.4970646,2.083474,4.6490145,4.1445107,3.5925162,13.697281,2.198747,2.2734327,14.9104185,14.31878,0.48251635,5.080134,6.2273097,4.1089144,3.4220302,6.5896826,15.785309,7.7915177,7.844424,15.382617,21.020144,17.202915,13.366275,20.740602,26.998785,18.71432,27.101168,16.828396,16.181253,27.813112,26.112411,24.339529,25.31311
COL,historical,tn90pETCCDI,0.8132661,0.6806056,3.3448374,0.42393655,0.12545061,0.4628695,1.7716422,0.9790916,1.0050468,1.9495313,0.75927526,0.3143475,0.28983417,2.3547223,1.1029623,0.9675559,1.0252343,1.6784427,0.15674433,0.4657534,2.2840662,6.246576,0.36094338,1.0410959,0.30281183,0.6560923,2.9479437,0.47296324,1.3813987,1.5356885,1.5070463,2.5378513,0.17303532,0.5263158,0.25309175,1.111752,0.25234318,0.7368421,0.33649698,1.0064888,0.58832014,0.8320115,3.5706067,0.5364095,0.7296323,1.6178802,0.5910267,1.6121124,1.6135545,1.9379957,3.2487383,0.77721703,0.7570296,0.5652487,0.8930112,0.56092286,2.3792357,2.8810382,0.68593615,1.0569575,0.997837,0.4253785,1.2438885,1.1679884,0.66330206,0.22350398,0.4184642,1.2718096,3.8255227,2.14708,6.3172274,1.4664743,0.8348955,1.4534967,4.8173714,1.7000722,1.3785148,2.4498918,2.7998276,4.481615,1.2184571,0.7541457,0.36238137,0.6416727,1.2170151,1.5428984,1.9442047,4.3172317,4.2797403,3.4217734,1.0468795,0.93727463,1.4102378,2.4657536,1.8953121,4.8219175,3.6856525,0.68348956,2.8947368,0.9819755,2.6921413,0.97476566,0.7635893,6.376352,10.062004,0.9142033,1.9384526,7.0800285,6.291276,2.7180965,1.5933275,4.1557317,0.44989187,0.15717375,0.69312626,2.2047584,1.441961,2.7959623,0.64710957,0.4412401,1.2847873,1.4708003,2.017544,1.3424658,16.096611,2.0605624,4.4161634,16.27253,3.848594,1.483778,3.66264,5.587301,3.26818,1.4835789,2.6084218,3.171469,4.3645673,11.0976305,1.3800542,2.7946696,21.65731,15.175844,0.35603425,7.503816,1.7954901,2.0183477,3.2932174,5.053029,20.429705,6.2015758,4.578709,10.737786,19.875195,11.496607,13.42978,17.167988,20.362082,16.928425,32.833202,33.82209,18.720234,22.259552,35.310616,27.66979,26.005766
CRI,historical,tn90pETCCDI,1.1706103,0.9713574,5.414804,0.5230386,0.124533005,2.0174346,3.7506208,1.8181819,1.120797,2.5404732,0.124192744,0.4732254,0.4234122,0.7222914,2.036761,0.9713574,1.3449564,1.5691159,0.12419276,1.0211706,2.5404732,3.3872976,0.96870345,1.0211706,0.124533005,0.7970112,0.62096375,0.5479452,0.7222914,0.6973848,3.4525583,2.615193,0.49813196,0.7970112,0.86934924,0.7222914,1.0211706,0.2988792,0.1490313,0.57285184,0.7721046,1.24533,7.774466,0.4732254,0.7970112,1.2702366,0.8445107,3.1631384,1.24533,1.1955167,1.5691159,0.8219178,0.3237858,0.3237858,0.3477397,0.9464508,0.8219178,3.3374846,1.3412817,0.69738483,1.2204235,0.3985056,0.37257823,0.9713574,2.4657533,0.7721046,0.96870345,1.618929,1.0460773,1.743462,4.570293,0.6724782,0.3985056,1.8181819,6.2841525,0.89663756,1.120797,1.5193025,1.5896672,2.2665007,2.1668742,0.7721046,0.44709387,0.37359902,0.74719805,2.8393524,2.3348236,1.1955167,1.0958904,2.5653799,1.1922504,1.1706103,1.5940224,1.4445828,2.5583706,1.5442092,0.4732254,1.1706103,0.9190264,0.5728518,0.6475716,0.0498132,0.52160954,7.198007,9.016189,0.49813202,1.3164431,8.019925,4.034869,2.7148194,1.5151515,1.6438355,1.0709838,0.6724782,1.6145058,5.1556664,0.6724782,1.3947695,0.96870345,0.1992528,0.7721046,1.0958904,0.32290116,1.4445828,4.3088417,1.7683686,2.3845007,25.080946,3.8854294,1.7683686,3.9493294,4.946966,5.677846,3.6466699,1.2796136,4.04174,5.217503,16.369648,1.76525,4.016834,12.844076,10.330227,0.6475153,12.920514,2.1823335,3.9781852,2.9309487,11.941427,22.61777,12.317602,4.264522,11.539486,13.4083395,15.258298,16.219572,14.53515,16.441792,17.741228,26.897581,28.116117,13.360244,29.215443,36.86041,15.865503,20.647572
CUB,historical,tn90pETCCDI,2.8393524,0.7222914,1.3164431,0.8219178,0.6724782,0.9464508,1.1053154,1.24533,0.83437115,0.73474467,1.0432191,1.5068493,1.6687423,1.8181819,1.6890213,1.7932754,2.7521794,2.2789538,0.4595132,1.4072229,5.031133,3.7733498,2.1609538,1.0958904,1.6687423,1.1830635,0.9438649,1.6064757,1.2079701,1.0336238,3.5394933,2.4283934,1.5566624,0.5354919,1.4778937,0.78455794,0.6475716,0.3611457,1.9870839,3.0510588,3.150685,0.5354919,1.5027322,1.5815692,0.5230386,1.8555417,1.0928962,1.1581569,1.8929017,1.7559152,1.0211706,4.856787,0.29887918,0.124533005,1.5151516,1.4072229,5.2179327,2.6899128,1.6393443,3.026152,0.92154413,0.6724782,1.9870839,0.8592777,1.7310086,0.3237858,1.0432191,0.9339975,3.2627647,1.1083437,2.2975657,0.90909094,1.9925281,3.412204,4.8683558,1.1457036,1.4570361,1.1830635,0.7327372,3.3748443,1.9302615,0.75965136,1.4654744,2.6899128,0.5977584,2.291407,1.7635369,2.7148194,2.4657533,2.8144457,1.3785396,1.2079701,1.4570361,3.611457,4.4957776,4.6201744,1.1706103,0.7222914,0.99354196,1.24533,0.7721046,0.75965136,0.8320914,5.8530507,3.1880448,3.237858,4.384004,3.6986303,2.3163137,3.0884185,3.1669152,6.014944,0.6351183,0.18679951,1.3909588,2.5155666,3.2503114,2.4657533,1.0307997,1.2951432,0.7222914,2.4159403,2.0243418,0.83437115,5.031133,2.5155666,3.303527,3.872976,1.7932754,2.7646327,6.954794,7.9147167,3.260188,2.366127,0.7378762,4.217375,5.165543,6.9236054,2.5258236,3.5311546,16.03985,13.045047,1.4462031,7.4097137,8.080045,3.9610083,9.964112,6.4782925,13.905612,18.43475,9.794525,8.698416,9.254519,13.73642,11.616733,10.646712,18.691973,31.934126,32.43315,24.181732,14.586249,8.8169365,41.145058,27.160646,35.13076
CYP,historical,tn90pETCCDI,9.041096,5.479452,1.9125683,3.8356164,6.027397,5.479452,7.377049,3.2876713,4.109589,5.2054796,8.469945,5.2054796,3.0136986,4.3835616,9.836065,12.328767,23.013699,9.041096,7.6502733,12.054794,14.79452,9.315068,10.655738,3.2876713,5.2054796,7.6712327,3.5519125,4.3835616,5.7534246,8.219178,2.7322404,5.479452,6.027397,6.027397,13.387979,8.219178,3.2876713,4.9315066,4.9180326,3.0136986,4.3835616,1.9178082,10.928962,3.8356164,8.493151,3.5616438,3.5519125,7.1232877,7.6712327,7.39726,7.6712327,4.657534,3.5616438,2.1917808,2.7322404,6.3013697,3.0136986,3.0136986,7.6502733,3.5616438,3.0136986,4.3835616,5.7377048,6.027397,6.3013697,9.315068,6.557377,4.9315066,8.767123,9.589041,5.464481,7.1232877,8.493151,13.69863,10.655738,5.2054796,10.410959,10.136987,2.1857924,9.315068,6.849315,3.5616438,3.2786884,2.1917808,0.82191783,6.027397,2.7322404,0.82191783,1.369863,5.2054796,3.2786884,7.39726,3.5616438,4.657534,10.382514,2.739726,3.2876713,2.739726,5.7377048,2.1917808,6.849315,3.5616438,1.9125683,2.739726,3.0136986,5.2054796,6.557377,9.041096,4.109589,7.39726,5.464481,7.39726,9.589041,3.2876713,5.7377048,2.739726,7.1232877,3.0136986,1.9125683,5.479452,4.657534,3.0136986,4.9180326,8.219178,3.2876713,5.479452,4.0983605,2.739726,3.8356164,4.3835616,4.0983605,2.6452527,3.4388285,3.9773264,2.016205,6.2352386,5.186585,8.24752,8.06482,12.763345,9.050543,8.823808,0.8196721,1.0486537,15.380255,7.2555504,7.4712644,8.408125,18.488426,10.826641,8.017713,12.28153,18.497875,16.542276,20.849821,22.021729,11.450166,9.863013,22.498587,18.51677,15.455833,24.657534,14.754098,14.246575,22.739725
CZE,historical,tn90pETCCDI,20.652317,20.691454,10.837887,6.6666665,9.158513,7.4233527,14.168618,14.833659,9.823874,13.020222,17.590424,9.5759945,13.163732,14.911938,21.922977,10.684932,15.459883,10.567515,21.688786,4.8793216,16.999348,12.289628,12.529274,15.53816,12.093934,10.945858,7.0778036,12.746249,11.4677105,3.9399867,13.557117,16.542727,11.96347,11.559034,9.484777,8.754077,10.724071,13.45075,10.473589,20.260927,13.007176,5.283757,11.4233675,4.735812,7.853881,11.767776,9.849076,17.260275,10.554468,12.733202,7.058056,5.0880623,8.493151,5.779517,4.709862,6.2883234,9.693412,15.772994,6.869633,6.9145465,9.654273,7.39726,12.997658,12.10698,15.903457,5.975212,10.252406,7.762557,7.592955,20.247879,13.765287,11.232877,9.902153,6.6144814,8.743169,6.3535547,13.685583,8.962818,6.8436117,6.4448795,6.836269,5.4664054,10.174342,7.9843445,4.553164,6.9797783,10.460578,10.867579,8.258317,6.679713,8.144679,11.819961,3.979126,1.5916502,5.7897477,9.941292,2.6353555,7.0841484,4.774915,2.5048923,4.0834966,5.7534246,7.298985,12.654924,6.679713,8.467058,1.9385896,7.527724,4.1226354,8.584475,8.587041,8.63666,3.0528376,5.1793866,2.1077282,1.4350946,8.962818,2.7658186,2.5110593,7.2276583,3.8747554,6.3926945,1.9516004,7.814742,7.9321594,5.870841,7.0127506,4.657534,2.6353555,4.0704503,7.897476,7.64649,5.412421,5.546483,2.7874236,6.7759857,9.456779,6.0440426,3.3841197,5.0606203,5.3935266,14.469712,3.7977695,9.263783,9.767641,5.7133856,5.267975,14.752233,6.346357,17.41998,18.17052,10.509031,13.269902,16.750118,11.257369,18.86767,13.785906,15.694716,13.536479,22.781115,19.625256,17.716896,20.192558,22.987606,12.641879
DEU,historical,tn90pETCCDI,15.804979,15.548681,9.2573,8.516718,12.838416,12.608632,12.98255,13.913685,8.248637,13.566062,18.543982,6.590072,12.408308,18.149948,17.44521,9.898365,14.146414,11.044336,20.089312,6.3102074,13.728089,12.387686,13.047182,13.409928,10.567094,10.611283,10.38839,13.733981,9.253203,3.6323466,13.085376,22.023863,9.871852,13.881278,10.523533,8.973339,12.031226,10.098689,10.743875,18.026218,13.02401,5.6149654,7.814795,7.093828,7.2352333,11.374282,10.076973,17.180733,8.381205,10.107527,7.8420973,6.27191,8.528502,6.640153,2.852694,7.043747,10.3756075,14.276035,7.0039363,7.7242594,9.771689,7.850935,11.860274,10.938282,12.072471,4.3393726,9.248487,6.5723963,8.186773,16.889086,11.446031,11.777875,7.258801,4.8431287,10.400141,5.184858,10.914715,8.425394,8.155591,5.5855055,6.4015317,6.1157756,12.021858,9.668582,4.365886,8.316395,6.8100357,12.490793,9.565474,7.3501253,7.8853045,12.054795,5.184858,3.3112385,6.0549974,9.745176,3.23759,6.607748,3.454962,5.0463986,2.539402,6.737369,6.74834,11.515687,4.725291,7.1350713,2.3033082,8.531448,5.273236,8.245691,7.6620245,7.8391514,3.7354543,3.8886433,4.2276278,1.8765651,7.2381797,2.0533216,4.541982,4.5838857,4.7105613,4.963912,0.93718785,5.4470468,8.920312,4.8077774,7.1155767,5.3351007,3.2287526,5.847695,6.422234,7.9356565,8.837115,3.8140807,3.8432705,6.641677,9.236137,5.758707,4.3573003,4.1138554,6.207303,10.99781,4.547048,9.573397,8.810093,4.6166973,7.60428,17.723701,5.8485074,14.8117895,12.33763,9.609967,13.265576,20.501013,11.019023,19.235172,12.804994,14.312909,12.192255,28.705055,18.438042,15.4544115,19.222633,20.736486,12.540875
DJI,historical,tn90pETCCDI,3.3561645,1.1643836,4.371585,1.1643835,0.6849315,0.82191783,8.265027,7.260274,1.2328768,4.520548,1.7759564,2.8767123,0.5479452,7.8767123,1.5027323,6.027397,3.9726028,4.2465754,2.8688526,1.2328768,6.369863,9.246575,1.1612022,7.9452057,4.7260275,2.1917808,3.6202188,5.342466,1.2328767,2.8767123,2.7322404,10.068493,5.2054796,3.9041095,2.3224044,1.7808219,2.8082192,1.7808219,1.3661202,7.260274,3.4931507,1.849315,7.5136614,1.3013699,0.5479452,2.260274,7.240437,1.0958904,3.4246576,6.1643834,1.4383562,1.9863013,0.6164384,3.3561645,1.6393442,3.4931507,2.0547945,4.8630137,2.5956285,3.1506848,0.82191783,3.630137,0.20491804,2.328767,3.8356164,0.6849315,0.40983608,1.2328768,2.1917808,1.5068493,4.9863386,0.95890415,2.6027398,3.8356166,5.327869,3.9041095,6.027397,6.438356,3.5519125,6.849315,2.3972602,1.6438357,0.6830601,1.4383562,2.9452055,3.630137,3.6202185,1.2328768,4.3150682,8.150685,4.2349725,2.1232877,3.1506848,3.0821917,5.942623,3.287671,2.9452055,1.5753424,3.3469944,1.369863,0.41095892,1.6438357,0.75136614,4.5890408,5.890411,0.5479452,1.7759563,9.79452,7.945205,3.5616436,4.644809,4.178082,2.6027398,2.5342467,4.9863386,2.8082192,1.0273973,0.20547944,0.20491804,0.6164384,2.0547945,2.9452055,1.2978141,2.1917808,8.972603,3.630137,8.948088,12.397261,9.589041,1.9178082,3.4153004,6.792631,4.4237127,4.8960795,0.58648956,1.9744922,1.2446859,8.346717,0.97512716,3.5616438,10.982522,7.671233,2.4872808,4.3008976,8.290033,5.401511,3.9429054,7.838923,13.039679,8.38923,4.051253,4.9952765,10.125177,8.330184,21.766064,26.811525,31.903637,22.08786,33.349823,33.408127,16.48323,32.80822,39.754097,20.684933,11.986301
DNK,historical,tn90pETCCDI,7.4168296,8.258317,4.937549,3.737769,7.749511,9.843444,9.855582,10.802348,1.7808219,9.099805,12.704918,7.6908026,7.847358,19.549902,10.714286,11.898239,8.962818,8.845401,24.473068,2.6810174,8.258317,9.706458,8.801718,4.735812,13.600782,5.1859097,4.332553,7.6125245,2.9158514,1.1741683,8.391881,26.69276,6.6340513,14.46184,8.548009,4.481409,11.037183,5.772994,5.542545,14.677103,6.2818003,6.7318983,3.9422326,5.1272016,3.6790607,4.598826,9.289618,16.594912,5.440313,6.9863014,8.86497,3.9334638,4.2465754,3.248532,0.40983608,3.0136986,11.056752,9.041096,3.9032006,5.9099803,4.970646,3.4246576,8.372365,4.1291585,2.5244617,1.5459882,2.5565965,2.1330724,4.9902153,10.078278,3.3372364,5.2446184,5.9295497,3.444227,8.060109,4.8727984,6.4187865,7.964775,7.552693,2.7984345,1.0958904,1.6634051,4.6643248,8.356164,1.0763209,3.5812132,2.4004683,9.549902,2.2700589,4.3835616,1.9516003,7.592955,2.113503,0.60665363,1.2099922,1.9178083,0.1369863,2.4266145,0.5659641,4.5792565,0.33268103,3.8160472,2.9859486,6.67319,2.3091977,3.69863,1.6783763,5.968689,1.3894325,2.4657533,2.9469166,5.225049,1.741683,1.9765166,0.85870415,0.5479452,2.2896283,0.11741684,1.2295083,0.5870842,1.624266,1.3502935,0.6440281,0.8023483,3.9530332,3.0528374,1.6003122,2.0939333,1.409002,3.2876713,3.3957846,3.2768743,7.154329,1.0756462,1.5444561,7.995816,3.2613537,7.0888724,4.3264956,2.4819489,7.6071258,5.4956474,2.1857924,6.530805,8.584925,3.9415615,6.6946616,15.645454,4.0778728,9.403468,10.696788,6.1960993,9.001957,21.883392,16.550243,25.899183,20.250355,20.174776,16.752806,39.983803,23.919294,14.324853,31.01093,30.567514,14.657534
DOM,historical,tn90pETCCDI,1.2671232,0.17123288,3.8934426,0.5479452,0.41095892,0.6849315,2.0150273,1.7123288,1.1643835,1.4041096,0.37568307,1.3013699,1.9178082,1.0616438,0.81967217,2.4315069,2.9794521,1.5410959,0.7855191,0.41095892,2.9452055,4.657534,1.4344262,3.0479453,0.2739726,0.3082192,2.0491803,0.44520548,1.7808219,1.2328767,1.7076503,2.7739725,0.034246575,0.5479452,0.4439891,1.369863,0.78767127,0.9931507,1.0587432,1.0616438,1.4383562,1.0958904,5.191257,1.1986301,0.78767127,5.171233,1.5027323,4.7260275,2.6712327,1.0273973,1.9178082,2.260274,0.2739726,0.65068495,0.9221312,0.37671232,1.7465754,1.0616438,1.2295082,1.0273973,0.23972604,0.82191783,0.6147541,1.0273973,0.5479452,0.8561644,1.6051912,1.541096,1.3356165,0.58219177,6.079235,0.51369864,1.1643835,2.910959,9.6653,1.5753424,1.9520549,1.4041096,1.4344262,4.075342,3.4246573,2.6027396,2.0491803,3.0821917,0.75342464,2.2945206,3.1079235,2.089041,0.5821918,2.9109588,0.4439891,3.5958903,2.8424656,2.6027398,1.9808743,3.0136986,1.6780822,1.130137,3.8251367,3.7328768,2.8082192,0.6849315,0.6830601,2.7054794,6.267123,0.9246575,2.6980875,11.472603,3.5616438,2.1232877,2.1857924,3.7328765,0.5479452,0.17123288,2.7322404,5.10274,1.7808219,2.1232877,0.5464481,0.47945207,1.1986301,0.37671232,0.9221312,1.5410959,5.8561645,1.3356164,2.4590163,9.760274,5.410959,2.260274,2.9713113,3.885215,6.4478035,3.9194615,1.9113907,2.9109588,1.5647142,5.886868,1.2247975,3.2132735,9.21351,4.344591,1.8053985,9.071799,4.322154,9.069438,7.3817596,5.9128485,13.586443,13.274681,10.787639,16.106518,20.506613,22.66887,14.29951,14.774446,14.479216,19.476854,22.744724,33.75059,18.891119,23.664383,29.09836,31.472603,31.232876
