iso_a3,SSP,variable,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AUT,ssp3,tn90pETCCDI,22.857143,18.371065,21.278538,22.87019,24.892368,23.575333,20.430529,22.622309,28.688847,22.15717,21.056751,22.765818,23.535551,28.02498,34.703194,31.924332,33.94651,36.92428,30.815395,24.305283,24.579256,30.874317,31.911283,28.323547,22.570124,43.455635,36.568817,29.262884,33.816048,36.859222,32.60274,38.94325,23.692106,31.693987,22.530985,26.431833,39.191128,40.554253,27.071102,47.41031,38.617092,44.76971,50.945858,36.24266,53.77691,53.616966,47.29289,47.449444,42.844097,45.394222,41.46119,31.337248,44.148727,43.39058,52.928898,43.1833,59.07371,49.609676,39.908676,48.78017,51.57208,54.944057,53.711678,59.36073,59.8304,58.482956,52.198307,53.9987,48.519245,50.92376,62.961514,56.881927,56.242664,60.57767,64.7619,65.41422,63.457275,59.58886,64.13568,75.75995,67.12329,84.24408,77.442924,66.40574,75.09459,68.32355
AZE,ssp3,tn90pETCCDI,27.20667,17.498219,16.795712,21.09589,18.927933,30.957472,32.948185,40.488384,18.356165,39.89071,36.354973,41.060154,31.685526,29.710144,47.290054,45.920193,48.624184,29.472559,40.381176,35.664085,31.9595,38.738415,29.886839,25.360332,31.756998,38.916607,43.94282,42.418106,35.163788,44.464245,40.46456,38.66587,31.292435,42.706104,50.04169,38.546753,50.315662,62.461395,40.667065,48.683743,43.52591,48.194347,57.319836,53.079212,57.91543,52.2927,67.92138,49.100655,44.87195,35.055836,56.56939,70.5539,49.6486,57.305775,59.47588,56.77189,59.070873,62.794014,62.95414,61.6081,62.227516,68.24661,69.97022,64.31209,72.567,74.51889,74.59202,77.951164,73.13877,76.51461,77.665276,77.474686,64.55032,75.932526,76.8791,87.06373,71.852295,79.81706,78.54675,89.63669,85.11018,78.27275,79.78558,76.45027,79.42823,90.327576
BDI,ssp3,tn90pETCCDI,29.9726,28.688526,20.273973,21.808218,36.10959,19.67213,29.041096,47.17808,47.123287,24.64481,29.260275,56.438354,53.205482,23.060108,25.315067,52.328766,27.890411,40.928963,62.46575,55.12329,27.616436,29.234974,34.46575,69.15068,49.80822,49.617485,38.794518,57.095886,68.9315,61.03825,55.34247,69.31507,53.58904,63.715843,69.589035,67.50685,49.041096,80.05464,87.287674,64.16438,51.39726,75.30055,86.63014,83.287674,57.53425,79.45355,81.64384,80.821915,69.863014,81.857925,79.23287,91.945206,76.10959,81.693985,89.31507,92.21918,86.410965,79.34426,86.95891,94.520546,87.39726,67.10382,86.57534,99.178085,88.60274,77.37705,85.095894,97.20548,93.31507,85.355194,96.76712,97.863014,94.68493,96.120224,96.49315,84.438354,91.12329,92.29508,95.83562,96.65753,86.46575,88.52459,97.863014,98.63014,93.20548,96.65753
BEL,ssp3,tn90pETCCDI,20.205479,19.09153,17.19178,23.424658,22.636986,17.998634,21.09589,18.424658,23.287672,18.06694,29.452055,18.390411,19.828768,19.740437,29.863014,24.965754,22.705479,25.136612,28.219177,17.39726,25.78767,27.049181,27.91096,26.30137,21.780823,30.191257,28.047945,28.49315,25.0,26.434425,27.328768,28.150684,21.643835,23.97541,19.931507,26.438356,32.260273,40.437157,32.054794,33.86986,29.143835,36.646175,42.39726,31.369864,47.328766,48.907104,39.828766,47.363014,34.17808,34.76776,30.582191,32.157536,37.77397,37.5,48.86986,36.81507,50.30822,40.9153,29.657536,37.70548,53.732876,46.789616,43.32192,45.239727,50.547947,48.804646,40.89041,47.020546,42.46575,50.614754,59.041096,52.46575,50.719177,58.469944,60.410957,57.5,59.931507,51.195354,52.876713,69.246574,61.164383,67.827866,63.90411,56.36986,68.39041,63.047947
BEN,ssp3,tn90pETCCDI,26.736502,22.565092,16.551168,21.192587,37.03465,12.021858,32.10314,42.224014,31.10395,25.538412,31.248991,55.664787,57.115227,17.036324,11.684126,35.24577,29.218372,34.474445,48.46092,39.838837,12.7639,15.734489,27.04271,30.991135,49.218372,37.383476,34.18211,43.738922,66.59146,40.517517,63.384365,49.572926,59.838837,55.818066,68.91217,30.797745,43.996777,59.836067,68.76713,42.417404,33.77921,64.52909,82.12732,66.34972,47.07494,56.332367,79.46817,64.89928,57.131344,68.83639,76.14826,77.96938,67.606766,79.909996,82.99758,88.97663,75.79372,62.90582,78.565674,78.59791,80.27398,62.29508,85.59226,97.74375,86.99436,65.02732,87.81628,91.4585,93.84368,77.86885,88.9444,91.16841,86.36584,87.99421,96.47059,77.389206,77.453674,86.51559,96.116035,95.116844,78.6946,83.20476,98.35616,99.66156,89.57293,89.99194
BFA,ssp3,tn90pETCCDI,22.361383,23.471247,11.682975,16.060013,24.592302,8.222743,19.849966,32.43966,24.168297,15.95108,25.76647,48.604046,38.891064,16.009628,7.508154,31.859098,20.123941,24.980484,38.336594,33.411613,6.144814,12.373146,19.602087,20.671885,41.833008,24.42753,24.977169,34.41618,52.19178,37.321102,55.77952,42.054794,44.279194,49.889412,58.597523,27.599478,31.859098,48.71845,66.9863,30.802347,23.346378,54.22847,69.26288,52.42009,32.49837,54.215454,72.576645,58.88454,43.20287,67.148056,70.0848,71.50033,61.09589,69.821754,72.681015,87.03197,64.103065,53.519386,73.059364,75.17287,74.55316,46.72131,85.34898,94.977165,82.1135,50.696068,77.86693,86.56882,88.3105,67.48634,82.707115,83.98565,76.34703,84.62789,96.862366,56.399216,72.06784,78.1746,92.79191,93.392044,71.16112,76.483215,96.73842,98.30398,78.24527,86.170906
BGD,ssp3,tn90pETCCDI,14.581431,13.792754,10.147133,14.6930485,22.283106,11.698036,11.801116,31.374937,28.604769,14.55171,19.563673,33.05936,33.972603,22.161507,24.972095,36.17453,21.867073,20.218578,32.88686,30.603756,16.976154,21.503744,24.657534,33.576862,35.261288,28.901033,29.162863,42.1309,53.526127,27.221209,39.50279,37.260273,41.04516,41.580654,46.82902,34.449516,36.85439,52.003643,46.534756,42.77017,34.236427,45.72961,61.28869,52.00406,37.858955,54.13884,57.371895,59.87823,46.981228,47.186802,48.411972,65.509895,61.156773,54.60433,65.13445,68.51344,71.01979,67.09168,63.07458,64.00812,74.46981,67.7798,66.453575,72.09538,81.90766,69.12568,77.04718,66.41299,71.40538,66.261894,75.67732,74.946724,79.16793,78.25339,89.81227,74.43937,73.41451,82.48331,79.644844,90.654495,85.11416,91.30743,95.34247,84.86048,92.125824,92.085236
BGR,ssp3,tn90pETCCDI,24.977167,16.01776,25.547945,26.712328,21.780823,21.391167,26.75799,26.986303,23.436073,29.086975,20.43379,32.85388,20.045662,35.587433,43.6758,41.187214,44.098175,28.699907,32.876713,20.388128,34.851597,39.139343,35.8105,32.488583,25.194063,54.06421,41.44977,35.27397,27.351599,29.030054,36.415524,36.73516,26.632421,40.698997,36.96347,30.901827,41.815067,49.647083,31.50685,52.95662,60.525116,43.271854,59.60046,34.6347,59.166668,46.311478,54.349316,39.805935,50.319637,48.56557,46.666668,48.538815,45.59361,44.296448,54.840183,44.44064,58.607304,59.027775,48.51598,41.07306,59.280823,59.87022,58.687214,62.694065,66.88356,73.79327,66.369865,65.15981,62.203197,53.199,64.554794,64.3379,57.95662,76.01321,68.6758,73.12785,63.0137,71.03825,69.77169,81.46119,69.8516,79.1439,76.72375,68.57306,76.518265,79.68037
BHS,ssp3,tn90pETCCDI,35.89041,43.579235,40.410957,35.61644,36.30137,25.546448,33.972603,39.041096,37.397263,13.797814,28.49315,28.90411,39.041096,42.759563,53.69863,42.46575,44.65753,50.956284,35.61644,60.136986,62.46575,47.95082,49.041096,47.260273,41.643837,48.63388,37.945206,47.123287,63.69863,59.97268,56.71233,57.397263,63.835617,62.704918,49.178085,55.89041,57.260273,49.590164,53.150684,63.42466,74.65753,58.74317,64.38356,61.50685,77.26027,69.39891,63.28767,72.054794,77.53424,82.377045,78.76712,75.47945,76.30138,80.19125,74.10959,77.671234,86.16438,79.91803,76.9863,80.0,79.04109,83.60655,66.16438,75.0685,74.794525,88.11475,79.45206,82.73973,75.47945,89.07104,82.054794,91.91781,83.42466,86.47541,75.205475,86.16438,96.84932,92.34973,86.84932,86.438354,94.24658,93.1694,83.69863,81.64384,94.9315,88.76712
BIH,ssp3,tn90pETCCDI,23.711084,18.430204,20.59776,20.87173,25.977583,21.460506,23.686176,19.875465,25.952679,25.633385,16.26401,27.895391,17.758406,27.322405,33.32503,35.317562,42.34122,30.50174,27.671234,21.8929,24.30884,29.955292,29.838106,27.521791,20.398506,46.522602,36.363636,32.8269,32.353672,36.239445,36.089664,34.097134,24.856787,34.07849,25.2802,30.087172,38.43088,42.722305,25.180573,51.158157,48.468246,40.03974,55.51681,35.74097,54.7198,49.3542,48.86675,44.75716,46.625156,47.24292,42.764633,33.798256,43.960148,44.585197,53.823166,45.379826,60.67248,52.558372,42.640102,43.237858,52.602737,53.94933,54.321293,62.61519,61.793274,63.214108,60.14944,57.708595,56.46326,47.31744,63.337486,59.302612,55.193027,68.77795,65.85305,68.19427,64.38356,62.071533,59.75093,72.70236,64.63263,78.36562,75.04359,66.226654,69.88792,71.55666
