iso_a3,SSP,variable,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
AUT,ssp5,tn90pETCCDI,24.722767,25.344782,13.150685,28.271362,20.430527,24.876398,14.350946,17.703848,24.514023,16.276346,23.483366,27.632095,28.454012,28.766586,20.587084,34.768425,27.240705,31.52485,29.106329,28.975864,34.846706,22.261253,32.798435,32.88976,35.642532,35.935467,42.517937,33.711678,49.145466,40.41114,26.170908,45.37508,51.389435,40.606297,54.037834,46.86236,39.4651,32.500652,41.617744,36.151337,53.72472,47.85324,40.5349,38.421394,45.77952,52.45902,69.17156,50.410957,42.80496,51.496227,48.34964,39.752117,57.364643,36.651054,51.88519,55.10763,61.969994,66.90086,49.993477,64.7619,57.72994,56.245125,72.054794,62.15264,55.290276,69.65912,70.50228,68.57143,74.311806,60.044235,67.51468,71.493805,79.26941,73.26308,84.85323,72.62883,62.348335,73.952644,71.8591,81.27854,74.65102,72.50846,81.80039,84.60535,78.4214,81.47423
AZE,ssp5,tn90pETCCDI,14.651578,27.952007,31.923765,29.041096,26.408577,30.422905,24.776653,15.592614,12.936272,36.196247,23.371054,24.466946,33.734364,27.643147,34.687313,47.016083,38.534843,24.210028,25.753426,45.372246,40.667065,44.03659,39.654556,43.097084,35.413937,55.11998,47.909473,45.05063,49.267418,54.169636,44.729004,51.757,49.041096,46.804466,45.26504,42.751637,52.066708,65.26491,61.39369,71.91186,50.27993,49.66738,48.731388,61.298393,52.43597,64.30269,62.82311,68.06432,66.93269,74.364456,69.07683,72.22156,67.59976,73.31908,70.57772,80.714714,83.60929,81.58708,76.331154,62.977962,74.75878,77.25113,81.11971,82.156044,76.92674,76.063194,80.821915,85.40798,76.605125,85.946785,87.93329,90.232285,80.01191,91.043,91.13758,88.17153,82.69208,83.47588,82.430016,94.31804,89.61287,89.79568,89.1483,82.48958,96.79571,94.65158
BDI,ssp5,tn90pETCCDI,29.643835,30.601093,14.684932,16.821918,34.410957,17.377048,22.520548,52.493153,22.356165,28.360657,40.054794,36.164383,34.739723,60.437157,28.986301,25.369864,37.753426,56.393444,36.219177,41.150684,51.17808,65.847,35.616436,48.10959,72.438354,77.04918,72.438354,43.780823,43.726025,61.639343,57.47945,79.50685,77.095894,43.60656,57.205482,70.41096,71.72603,82.29508,70.63014,60.0548,73.753426,82.568306,83.50685,67.61644,77.91781,81.96721,69.753426,72.21918,72.27397,79.726776,70.57534,84.65753,94.52055,86.01093,84.16438,83.945206,93.42466,75.901634,83.72603,89.91781,96.87671,86.065575,84.49315,92.49315,95.50685,77.48634,83.945206,96.986305,92.821915,83.71584,92.821915,97.095894,96.9315,93.333336,94.63014,96.60274,98.63014,92.459015,94.95891,99.945206,99.671234,97.59563,98.79452,98.95891,99.23287,97.91781
BEL,ssp5,tn90pETCCDI,18.664383,16.222677,15.239726,16.369864,17.123287,25.307377,23.424658,15.102739,22.534246,20.730873,18.253424,30.136986,24.726027,26.810108,26.917809,25.99315,28.90411,24.829235,26.678082,26.952055,31.50685,20.252731,28.90411,21.027397,30.0,29.09836,39.21233,37.979454,42.5,24.043716,24.143835,44.07534,49.58904,37.39754,48.972603,43.184933,35.58219,25.785519,42.739727,31.609589,44.31507,42.554646,44.10959,25.99315,37.431507,48.87295,52.84247,43.63014,37.602737,44.53552,45.924656,38.219177,50.924656,35.724045,42.431507,49.00685,55.47945,55.12295,53.39041,53.047947,45.547947,51.36612,63.08219,55.03425,48.86986,64.7541,66.369865,62.157536,69.58904,64.13934,64.89726,69.34931,73.18493,64.65164,74.863014,68.18493,59.760273,71.14072,66.09589,66.81507,74.14384,69.87705,75.5137,73.49315,66.986305,72.08904
BEN,ssp5,tn90pETCCDI,19.30701,22.195435,24.899275,32.409348,46.317486,20.39537,30.668816,48.00967,14.730057,32.947605,26.70427,25.44722,28.299759,45.25876,29.492346,13.215149,42.917004,46.14272,30.088638,32.667206,25.624496,55.85021,24.995972,36.921837,57.953266,66.827385,57.082996,18.53344,50.991135,40.244293,60.96696,68.49315,67.31668,38.154938,36.05157,53.521355,78.033844,75.6027,46.946014,50.507656,59.96777,80.71359,70.265915,58.40451,74.6817,83.65477,62.32071,62.98147,67.71958,79.411766,56.244965,69.62128,85.672844,79.668915,68.68655,80.1934,87.12329,68.57923,75.90653,81.51491,94.18211,75.79556,67.139404,83.25544,89.89525,63.982643,65.49557,95.29412,91.8614,84.52266,83.19098,96.00323,86.607574,69.51141,86.800964,95.40693,94.55278,80.63324,85.221596,95.74537,99.35536,95.83735,98.37228,98.565674,99.46817,97.42144
BFA,ssp5,tn90pETCCDI,15.198956,21.818892,23.228964,20.39139,32.04827,14.357274,25.231573,33.96608,12.165688,29.872494,19.478148,23.463797,23.398565,37.88056,23.444227,6.6601434,31.682974,33.43742,20.150034,22.648403,22.413568,46.77986,18.082193,21.930855,49.641224,53.701538,44.21396,8.303979,36.320942,27.055685,49.595562,58.47358,53.68558,26.574291,21.539465,39.693413,71.1546,71.376526,33.385517,36.131767,45.870842,72.85324,60.854534,47.938683,75.15982,75.11059,52.296154,52.26353,62.21135,68.79391,44.61187,65.16634,81.40248,69.30133,63.228962,82.06132,88.79974,68.96955,68.401825,87.06458,91.88519,69.19724,59.51729,84.24005,86.692764,47.527973,60.763206,93.77691,88.62361,81.882645,80.613174,96.9863,83.64645,66.17226,89.6608,95.32289,89.36725,70.25111,83.913895,96.190475,99.44553,94.52251,97.91258,98.75408,97.95825,95.82518
BGD,ssp5,tn90pETCCDI,8.899036,16.454159,18.437342,10.684932,25.438864,16.069622,17.057331,21.004566,12.886859,18.538757,27.813293,18.30543,16.88483,18.741146,19.43176,8.878742,28.026382,37.937664,29.091831,28.24962,35.44394,40.73062,24.160324,31.689499,38.60984,40.133575,67.57991,30.674784,35.393204,39.678204,39.888382,51.029934,67.529175,40.315723,28.239473,43.977676,59.655,59.188423,48.229324,53.94216,46.575344,56.557377,58.528664,52.044647,50.776253,66.49464,56.326736,65.24606,69.98478,68.559,61.16692,73.39422,69.85287,72.141266,68.929474,78.762054,78.84322,69.96559,71.27347,76.97616,87.09284,83.12082,79.29985,89.54845,89.49771,82.16959,86.86961,82.557076,90.68493,88.99008,84.51547,92.49112,88.858444,95.86117,85.09386,94.967026,94.581436,89.44546,87.54947,96.38763,97.9097,91.95507,94.67275,94.59158,97.128365,96.59057
BGR,ssp5,tn90pETCCDI,29.15525,28.33561,20.616438,29.577627,15.76484,32.06967,22.29452,31.118721,21.541098,21.425318,21.004566,24.474886,35.924656,20.685337,20.308218,40.399544,31.940638,28.574682,29.920092,25.159819,25.296804,19.478598,30.981735,42.77397,32.568493,35.76958,41.05023,34.429226,57.83105,56.19308,39.988583,43.687214,45.239727,54.88388,50.28539,39.58904,41.55251,32.923496,31.210045,45.650684,48.36758,46.835155,41.94064,58.150684,46.232876,54.98634,69.30366,60.19406,48.59589,51.3092,52.340183,48.36758,65.753426,42.25865,60.05708,66.38128,73.60731,70.355194,54.931507,65.57078,77.29452,66.757744,75.37672,74.3379,60.262558,65.41439,74.38356,73.29909,72.06621,65.983604,66.73516,79.246574,72.21461,83.720406,89.72602,81.52968,61.48402,77.73224,77.92237,84.554794,80.03425,71.69854,81.62101,80.86758,84.66895,84.246574
BHS,ssp5,tn90pETCCDI,38.08219,23.360657,28.90411,27.80822,35.61644,44.67213,29.315067,35.89041,37.53425,40.846992,38.90411,44.931503,46.438354,32.650272,44.794518,44.931503,49.17808,45.628418,43.150684,31.50685,45.479454,43.579235,50.958904,56.30137,64.10959,43.98907,58.49315,68.630135,59.041096,58.196724,60.958904,65.61644,57.80822,64.617485,66.438354,65.34247,62.876713,54.508194,61.09589,60.684933,72.73973,63.387978,73.83562,70.821915,69.45206,65.43716,74.9315,74.10959,78.63014,63.387978,79.04109,81.64383,75.34247,73.63388,81.095894,75.61644,79.45206,85.79235,86.84932,91.78082,79.31507,84.016396,89.863014,86.84932,79.178085,90.43716,87.26027,90.68494,89.31506,91.53005,91.23288,81.36986,94.10959,95.76503,95.47945,89.45206,95.753426,95.491806,92.87671,94.24658,95.0685,99.18033,98.08219,93.287674,92.19179,95.34247
BIH,ssp5,tn90pETCCDI,30.386053,29.25981,13.897882,28.667498,16.438356,29.582714,14.470735,21.270237,18.281445,16.294088,22.092155,27.32254,28.49315,28.142076,23.536737,38.331257,34.097134,35.519127,30.311333,22.316315,25.080946,18.231495,33.49938,36.911583,30.709839,40.03974,35.69116,29.190535,57.50934,46.00099,30.410957,46.027397,44.78207,45.777447,50.286427,41.344955,39.40224,32.935917,31.780823,39.377335,51.282692,49.3542,41.743465,43.56164,44.956413,54.719326,68.11955,52.054794,45.554173,53.154495,46.699875,40.94645,57.260277,39.51813,54.545456,59.27771,62.689915,65.37506,47.44707,62.71482,68.84184,59.985096,72.20423,63.860523,55.51681,62.66766,65.35492,66.475716,70.31133,62.419273,64.18431,72.17933,70.136986,76.17983,82.316315,70.80946,54.595272,70.04471,75.76588,77.88294,71.13325,69.82116,78.30635,83.46202,77.3599,80.24907
BLR,ssp5,tn90pETCCDI,17.596731,18.512127,15.010815,18.481134,14.602259,21.666187,9.214131,13.80918,18.447489,22.69677,30.483057,29.60346,31.083874,28.381746,16.813265,44.518143,23.571257,20.117918,35.135784,34.55419,33.193943,16.46055,33.64576,36.313385,34.64552,23.35826,50.2908,33.6746,29.257391,38.21781,32.722904,31.67027,42.53785,31.86176,46.137947,32.857487,33.573658,25.189339,46.830086,36.952652,39.45686,41.08906,28.570055,35.26556,38.692623,40.902115,56.65946,38.90411,38.067772,42.469563,44.62389,42.87431,61.975487,31.291344,46.623405,51.194427,56.65465,45.379158,50.776257,58.058163,51.4684,53.38894,71.77121,56.202835,47.277096,60.238712,70.93006,70.76183,63.129055,61.76781,60.26917,75.952896,68.06537,67.12204,86.3927,69.377556,68.20476,68.32518,66.81087,75.17905,72.31915,69.33659,77.09205,73.26124,75.17424,80.52391
BLZ,ssp5,tn90pETCCDI,16.9863,29.234972,16.164383,22.465754,24.200912,22.131147,30.958902,43.19635,23.744293,34.335155,43.65297,38.264843,35.159817,31.785065,46.118725,29.31507,36.894978,47.540985,35.89041,30.958902,49.315067,57.468124,43.92694,38.08219,62.55708,51.73042,65.6621,44.383564,58.812786,51.457195,54.52055,77.53425,74.70319,59.471767,56.529682,60.456623,71.78082,69.581055,58.63014,60.365295,72.23744,79.96357,78.99543,76.438354,84.74886,76.68488,82.00913,79.634705,87.30594,81.147545,71.324196,82.73972,87.48859,88.61566,82.37443,83.10502,92.78539,90.43716,91.78082,93.15069,91.50684,87.522766,89.22375,88.21918,92.96804,90.892525,90.50228,95.4338,96.438354,93.989075,92.51141,92.96804,97.716896,92.80509,95.525116,95.799095,97.716896,97.17669,95.98174,96.16439,98.08219,99.08926,97.89954,97.53424,96.71233,98.81278
BOL,ssp5,tn90pETCCDI,33.60441,33.190216,25.853445,28.367035,36.048416,22.98407,29.12952,46.440533,18.573603,28.743458,38.470684,32.64768,27.462492,46.064995,36.6326,23.954483,43.405087,51.308292,36.70798,34.145103,40.13336,61.546246,35.677322,32.71581,60.63057,66.206955,67.03196,34.08132,48.877293,50.662098,53.049217,63.64717,65.3229,43.676815,46.807278,67.039215,70.16453,70.05811,53.717472,54.003044,65.717186,78.41964,73.304344,63.593533,70.9995,82.84616,69.62528,71.18794,78.070595,72.87999,67.83069,79.03313,81.229256,87.024025,77.5386,85.20982,83.13982,81.7735,81.193016,83.98782,85.00254,84.1718,75.045296,86.3724,87.29434,79.50531,87.98725,88.87004,87.959694,87.91309,90.46315,91.634415,87.492935,87.87261,87.775604,92.7303,89.53105,91.556076,90.492134,88.24673,88.55984,92.054825,92.08814,91.00094,88.82655,87.5944
BRA,ssp5,tn90pETCCDI,32.423656,42.069458,29.352682,36.852276,50.11961,31.977306,32.109398,53.660828,27.812513,32.69721,52.979618,42.115604,38.024727,58.41549,39.20233,28.85781,54.391865,58.871307,47.185528,37.363182,49.069927,75.04732,49.18276,49.672855,68.45726,79.91337,81.22916,46.86096,62.118656,64.088455,66.2292,80.26195,79.33998,58.17064,60.95079,77.866646,83.82626,86.17162,69.83018,66.93084,76.09126,86.41191,83.882965,77.64117,80.67453,91.24807,75.349724,78.6687,85.76297,87.69654,80.02863,82.892654,92.150826,91.878296,84.22013,89.29082,91.20634,84.82207,87.24109,91.53931,89.82751,88.77801,88.257744,90.7697,92.49544,86.090324,92.07293,94.64216,93.48079,91.10603,93.7223,96.33125,93.68737,91.728455,94.39225,95.26399,94.49115,94.55894,93.66655,94.23646,94.34146,95.829475,95.52307,95.74302,94.11484,95.16204
BRN,ssp5,tn90pETCCDI,35.159817,40.98361,33.698627,26.575342,49.954334,38.25137,26.484018,62.283108,34.885845,33.424408,47.762558,53.881275,42.648403,54.371582,59.36073,44.018265,69.22375,82.60474,74.42922,53.881275,66.75799,83.151184,76.529686,79.634705,87.85388,95.355194,98.53882,85.84475,90.86758,88.160286,89.406395,90.86758,99.54337,91.3479,91.50684,94.15525,91.14155,99.726776,95.89041,96.529686,95.433784,98.36066,98.630135,97.89954,98.53882,99.90893,99.634705,98.90411,98.53881,99.635704,99.54337,99.726036,99.81735,100.0,99.726036,99.726036,100.0,100.0,99.90867,100.0,100.0,100.0,99.81735,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.90893,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BTN,ssp5,tn90pETCCDI,21.198631,22.50683,21.849316,13.219178,20.30822,23.39481,18.390411,24.417809,24.075342,26.26366,21.746574,18.49315,15.924658,24.112022,22.842466,25.30822,27.910957,27.629782,34.657536,28.698631,22.568493,31.454918,33.90411,33.0137,35.99315,28.85929,56.472603,53.08219,38.11644,41.666668,34.10959,35.89041,53.90411,50.136612,44.657536,36.746574,48.150684,56.35246,48.356163,58.869865,42.739727,39.20765,51.67808,42.39726,44.143837,54.918034,57.054794,65.68493,57.80822,68.64754,61.57534,70.41096,55.89041,58.128414,73.013695,70.753426,66.9863,69.46722,52.945206,66.438354,79.554794,77.28825,74.28082,80.445206,73.630135,82.78689,78.69863,72.73973,82.46575,84.90437,81.746574,80.89041,91.81507,93.44263,83.15069,90.68493,90.89041,92.657104,88.904106,92.91096,97.80822,93.54508,91.30137,96.60959,93.49315,97.77397
BWA,ssp5,tn90pETCCDI,13.163608,32.48273,11.300077,20.023262,20.674593,21.729046,25.998966,30.015507,13.520289,12.9936075,37.59886,20.837425,14.034635,28.111147,15.040062,17.355906,27.893513,34.44427,14.952184,13.752908,36.611526,29.113827,18.93254,19.064358,32.194366,47.94051,48.239857,29.625225,28.911863,46.43262,36.283276,44.360302,55.246834,28.046707,33.4169,38.157146,46.714912,61.524384,44.93926,29.844923,54.572243,62.148163,45.43034,35.314034,54.72215,61.640377,38.188164,52.106487,50.865856,77.32498,55.588005,62.499355,69.821655,56.57542,59.612305,62.088398,68.20625,58.245697,71.145004,72.00827,80.75213,79.789154,71.48617,83.3006,85.68364,69.847404,71.20703,89.35643,89.08762,75.976906,82.61567,85.12536,89.00232,76.45634,73.58232,92.429565,92.75782,85.073204,86.90877,92.70354,95.49237,92.16672,90.14732,94.60843,94.75058,95.210655
CAF,ssp5,tn90pETCCDI,19.681671,19.445745,17.612524,29.176777,43.56947,14.421025,27.360731,40.10437,16.670582,24.504295,28.305285,20.060013,30.958902,41.126724,24.302673,11.992172,42.037834,45.971897,26.47619,26.917154,29.505545,61.53786,25.969994,36.99413,56.086105,67.345825,65.53947,26.58317,46.919765,43.67161,53.76908,70.61187,68.30789,39.60708,44.27658,63.61122,70.62753,77.08041,54.01435,53.625572,63.45727,77.54619,71.770386,65.52381,71.491196,85.23289,62.340508,62.358776,73.26027,82.315895,61.539467,75.916504,83.355515,80.87172,72.404434,80.508804,87.19896,69.443146,70.02218,77.51076,91.59296,76.0994,67.39726,75.02413,88.46967,71.712204,68.38878,89.70124,86.09524,80.72079,82.136986,89.60731,90.838875,72.89097,82.838875,88.18787,95.5773,81.59771,86.311806,92.67319,96.780174,87.58001,93.76908,92.52968,95.81735,97.21331
CAN,ssp5,tn90pETCCDI,17.017174,17.051832,12.020439,20.007915,18.900389,19.62737,15.355528,18.08615,19.722624,17.280453,20.299383,19.525753,15.831754,24.10316,24.293161,27.652155,22.260412,28.126131,21.950026,22.156,25.050169,27.070337,22.003855,23.18975,31.874865,33.49501,37.268982,29.624506,32.8741,33.16021,31.502733,39.212914,47.45441,38.22097,34.025166,31.303885,42.70624,37.990696,41.956356,41.22009,32.88471,39.461254,46.931797,40.477016,39.733547,41.17599,37.69985,42.565334,42.686844,48.22874,46.982304,36.016273,50.66791,51.627342,53.596195,53.086487,49.739048,45.731518,51.092052,45.093704,61.163574,57.669613,60.707687,52.92231,62.748432,60.86131,62.69397,71.411224,67.0116,59.792885,70.53619,77.316635,69.37246,67.084755,66.35868,70.050545,75.28975,75.89661,73.53659,77.20478,80.087875,78.683395,81.986206,81.18637,85.66033,84.602036
CHE,ssp5,tn90pETCCDI,26.347033,20.264116,11.803653,29.452055,21.894976,23.29235,20.251143,19.657534,24.840181,19.307833,22.100456,28.03653,24.611872,24.112022,20.182648,34.885845,26.484018,29.872496,28.65297,26.917809,32.14612,22.381601,31.643835,27.328766,32.78539,36.224957,42.39726,30.456621,49.041096,35.177597,27.054794,51.164383,50.844746,37.363388,50.570774,42.283104,39.200912,29.075592,38.493153,33.173515,51.48402,47.26776,47.62557,30.639269,39.452053,50.70583,63.698627,49.97717,45.045666,49.521862,51.324203,40.43379,55.525116,37.909836,48.63014,52.00913,58.150684,61.384335,54.018265,56.187214,52.511414,58.17395,73.74429,62.876713,60.319637,73.06467,70.365295,65.89041,71.73516,58.56102,65.27397,72.96804,76.598175,70.605644,76.50685,71.23288,61.255707,74.772316,71.64384,75.82192,78.58447,66.41621,80.525116,79.72603,72.328766,76.369865
