iso_a3,SSP,variable,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
BGD,ssp1,rx5dayETCCDI,118.389694,193.62726,111.0716,130.9794,203.8932,150.80373,159.03778,163.14366,149.69873,187.96045,206.87392,200.80443,187.14856,236.78943,302.13025,199.86852,182.07353,201.87589,172.94057,169.73924,129.50546,206.96521,155.58395,134.48682,172.21893,216.13133,183.53485,175.19052,155.58322,259.6652,231.03601,232.08965,154.97334,179.31955,214.70457,174.43095,154.267,131.09915,239.47015,199.90663,190.38698,187.22258,222.13138,135.71002,189.3717,212.2195,158.45906,179.7745,186.7207,159.20905,174.34212,187.40671,242.54199,222.9583,172.72443,230.46024,172.31174,161.05603,164.39684,155.48283,209.59369,195.6659,188.463,140.72324,165.21657,145.55334,157.1919,238.64873,201.63493,152.75919,140.98933,151.03717,181.64386,201.47151,203.59785,162.49571,234.02464,195.30469,253.92825,155.14569,186.8397,190.65062,188.065,196.67418,202.03816,179.75262
BGR,ssp1,rx5dayETCCDI,87.21597,48.861233,62.38048,51.780674,97.2317,54.821003,73.9694,70.81965,65.28632,61.150974,58.090576,75.96643,65.583984,63.7339,52.742855,51.28465,54.399673,58.53079,63.40156,47.523212,65.72079,93.6419,60.861786,60.386703,56.8962,107.12198,58.143826,62.221073,70.572655,87.54367,82.82525,86.054634,62.645954,61.87631,45.805832,40.354618,66.78679,59.326305,61.09122,57.16934,68.55843,81.66811,85.42483,56.47115,72.70207,44.48299,48.133377,92.77612,58.33228,68.32487,54.042988,74.55764,67.00497,61.879543,58.980244,46.684338,73.036674,51.357346,70.32567,59.76109,67.343254,78.49102,65.709435,72.59487,47.139263,64.93561,66.94474,72.34934,81.608894,67.26399,71.22116,54.35347,70.63005,64.34759,62.635254,72.7172,102.10648,52.077118,74.53074,66.85068,86.292244,72.994484,79.40383,85.6155,71.6981,97.852875
BHS,ssp1,rx5dayETCCDI,118.618774,67.28039,52.29103,107.69353,150.83841,160.97346,101.86066,65.26475,103.953125,66.00998,120.630936,118.75981,131.23416,63.98712,93.38536,110.546906,94.340836,115.327286,99.752335,74.098885,161.68303,71.29916,99.98547,99.34268,85.72859,78.20961,117.97281,86.01956,91.66548,164.29834,87.4003,133.0884,70.44765,96.85925,103.05492,165.09137,73.30484,116.04735,82.83711,76.705505,104.51549,90.778336,83.318985,90.22051,110.67986,87.5235,96.21888,97.54765,113.61841,95.81854,81.75926,107.559784,174.10449,70.715256,90.29393,115.58663,133.76402,101.33107,70.695595,95.57263,89.50865,152.19618,100.30262,100.45499,109.361465,96.76845,90.22137,111.06523,126.76318,71.2508,99.58972,123.50522,93.985916,109.1806,77.08504,90.28441,159.60278,112.56465,167.04884,71.11986,89.95448,109.83214,125.13621,149.3866,132.63281,109.89077
BIH,ssp1,rx5dayETCCDI,78.10175,79.88283,78.49329,71.09077,97.36732,58.764084,95.79472,81.635956,74.97495,77.47497,93.13439,104.32473,96.60497,114.43106,90.52426,87.01195,191.43271,90.93688,100.88172,77.17988,65.62492,114.012276,73.9357,74.25638,101.96843,86.08911,85.489136,87.18013,101.622536,100.84699,108.169556,87.27436,76.775085,63.983902,95.12507,85.05002,100.84456,78.48349,101.77164,119.40813,122.18682,88.635124,85.39378,70.63384,101.40727,63.017334,78.76487,87.68135,79.28873,71.54941,89.27554,101.54285,67.43311,91.72232,101.84067,77.03456,100.67211,74.18462,113.09942,76.64771,75.15691,95.86933,109.74769,102.85241,78.15771,89.3817,92.290306,92.5676,135.28944,130.55077,84.33176,94.14353,124.0249,84.17834,78.621506,89.34649,108.31442,90.41804,101.33494,88.33088,91.4017,77.23791,85.10773,71.17998,88.472145,83.6708
BLR,ssp1,rx5dayETCCDI,40.718197,56.79641,52.6934,53.826405,53.408623,63.903877,61.625546,44.5104,51.078938,46.29774,60.485653,57.04713,57.039574,53.463978,69.55104,50.487362,57.59603,61.017704,63.949207,55.882286,44.38837,60.180943,72.986244,49.014893,60.587933,57.581554,64.63012,75.37209,73.55672,44.421696,60.358673,81.773766,70.44442,51.52177,71.73285,68.41249,67.34835,49.77765,46.468437,74.28396,54.172596,60.517986,56.41369,42.645813,66.149574,56.902588,49.049374,65.767525,40.4737,41.511715,56.94574,51.04827,51.7872,66.66257,47.497395,53.443295,84.00699,55.352283,101.11829,70.191246,52.118656,48.57687,45.05043,69.30468,57.33336,47.795933,48.704704,61.12929,65.06253,59.33889,74.64763,61.60098,60.65184,58.339066,55.4941,51.993725,63.7885,61.512352,53.77575,50.997982,49.9476,58.41737,69.57047,45.83616,79.95215,53.257004
BLZ,ssp1,rx5dayETCCDI,67.44615,41.77952,79.20805,76.64013,62.932327,68.98705,94.5413,63.529648,44.005234,102.648094,93.18765,71.647484,69.11865,80.5664,73.96221,91.31241,52.600384,71.54433,80.71581,60.843304,47.19527,74.41361,71.65591,76.91947,66.586174,69.361206,35.204567,81.51865,58.40333,76.36436,56.219578,52.742798,50.69399,58.398724,91.46515,73.74429,63.489277,63.647587,56.268612,88.46045,68.5339,167.66388,77.0572,53.516068,62.878765,76.63171,73.31196,33.23714,59.256714,103.86704,40.53386,92.46285,82.73267,45.390125,99.12872,101.58539,109.520905,92.32235,49.71329,69.87682,58.832962,106.18813,49.516834,93.12677,115.04809,67.18762,99.925835,66.617805,92.15974,90.80331,74.13467,86.076416,93.73664,53.02525,70.16531,50.98279,61.97611,59.23875,96.81796,74.97549,67.05697,57.143208,75.88498,87.595146,59.633728,86.231865
BOL,ssp1,rx5dayETCCDI,102.959335,104.412895,103.217995,98.05016,105.22415,100.5346,106.4733,104.52159,91.68102,98.95662,98.22939,103.62017,94.869606,102.16167,102.992836,99.76176,93.53069,108.850494,100.62759,101.203514,101.34205,103.071686,91.13926,103.09124,104.846115,104.87334,105.47423,101.63292,106.99017,120.8148,102.446884,106.16538,109.06629,109.279915,106.51575,98.785934,119.383545,113.00263,101.8874,103.65732,99.95909,95.977295,108.8978,107.2902,104.936134,102.73555,102.15397,100.38112,102.773735,114.7326,99.04672,105.74937,105.89316,105.91572,102.96879,108.749794,107.1464,120.81675,101.530235,96.503204,117.428406,94.93181,105.76181,111.4527,102.104904,106.72027,107.20792,103.77242,109.13934,102.70954,110.69893,108.64937,110.44093,112.16016,107.42095,104.44281,102.56702,102.61173,115.40785,97.810295,100.97247,115.46018,116.59536,101.59718,109.051315,101.18019
BRA,ssp1,rx5dayETCCDI,111.96087,107.86735,115.79407,114.16417,117.039986,111.09215,115.68616,118.919586,119.89853,119.56696,121.22507,119.73328,111.32548,114.71028,117.366035,112.095604,113.26019,115.832306,119.10061,117.619194,117.37826,116.7667,114.42254,111.27478,118.81946,132.29407,112.881096,117.63356,114.483925,115.997444,110.62832,115.30901,117.25442,120.57797,117.66761,112.80128,113.19048,114.85593,110.876175,114.22904,113.32751,112.91267,117.67593,108.98707,108.2777,117.0961,109.19389,105.48119,117.16347,122.23391,115.94578,114.16214,121.75378,118.502594,116.183975,127.3323,115.16806,114.319466,116.45029,114.05027,119.08294,104.938385,112.3154,116.569786,123.821045,113.32595,116.98239,126.48628,125.61638,113.5675,121.67386,114.07881,119.11178,116.72807,121.63364,116.53778,123.95493,110.445305,120.40724,115.89765,119.581184,120.47986,120.82351,117.0654,121.17861,121.25778
BRN,ssp1,rx5dayETCCDI,159.67639,135.82228,129.21715,141.757,125.78766,90.55591,167.4091,134.56058,125.42637,139.5641,131.74129,128.81406,125.38099,132.99861,139.3121,137.85616,132.81837,153.55016,138.63165,134.27321,121.82522,107.068054,134.31404,123.25779,105.60854,132.53831,157.09932,121.43198,136.46379,167.79437,153.61182,152.75636,118.688896,128.82439,154.47298,110.21661,116.07932,125.96226,155.43874,115.06518,115.27212,140.70811,140.2564,128.48393,127.99548,130.38731,117.60354,118.59965,124.726135,133.262,132.65784,135.11577,151.14339,129.0528,144.72578,129.59973,149.61305,151.9006,161.70685,144.529,135.72487,179.39949,129.50578,177.45447,156.81584,168.88683,122.44224,115.20449,125.05387,137.77129,189.2418,158.22887,142.61006,143.72873,153.32158,109.13578,135.9965,167.59746,143.70982,123.33154,140.9901,117.65973,125.76849,105.75708,152.97444,137.62044
BTN,ssp1,rx5dayETCCDI,196.78546,402.88544,184.30798,332.3687,187.26366,219.7233,169.66649,255.42554,215.64305,170.20511,280.26126,265.62994,204.10976,201.67892,324.60367,307.78314,289.14014,318.28497,285.64807,194.79973,181.33691,349.12268,180.7064,441.74255,198.0578,239.88394,188.41881,203.04544,241.28436,330.2543,193.97661,236.51875,200.68839,333.9452,277.06198,227.82312,255.89212,147.56773,194.18994,256.49185,254.14198,221.5012,189.6565,172.2683,268.0886,254.68137,201.46611,218.50665,269.5468,173.97743,209.29172,221.77612,186.54295,192.34406,237.20253,285.06323,297.80017,195.7002,312.0142,289.06567,333.9158,218.60065,193.33383,289.84906,239.12033,171.76591,219.23152,249.2949,242.4187,192.86888,386.497,324.6951,185.37222,254.90224,181.59494,206.67235,388.5657,249.55469,411.56482,214.29622,370.35925,333.58188,155.3631,354.91565,331.54004,387.95224
BWA,ssp1,rx5dayETCCDI,80.78494,80.576965,94.24099,84.30772,84.00514,78.102715,89.30758,79.64387,65.523026,88.09279,79.07964,97.4723,85.21214,87.92806,93.593185,72.217,93.13535,76.77572,85.865425,90.64702,59.781223,77.25957,81.06852,77.77974,83.35125,94.46554,87.07971,88.10223,86.88731,102.50355,71.217514,93.29975,98.69369,89.941025,85.49042,91.31133,81.30245,70.42954,96.124115,57.244606,85.326805,86.764084,88.69823,89.01864,85.36674,114.11017,82.928566,82.422226,94.795815,82.33092,99.58601,80.83806,82.39467,89.91492,102.604675,102.04204,95.076485,78.74095,98.873215,96.66651,69.91015,94.04938,94.053925,85.16295,79.76776,79.874275,96.81414,82.80768,91.55309,78.301765,105.62438,77.49773,94.38601,87.36501,85.3303,81.05407,85.25176,99.44646,87.31672,110.09361,91.055756,87.33799,86.27183,83.67459,73.61759,77.46894
CAF,ssp1,rx5dayETCCDI,78.90519,81.15535,75.106415,74.91618,82.26946,76.56183,76.41321,74.2911,81.693245,81.68953,87.3066,82.09998,79.06708,74.87943,83.87854,74.650925,77.5278,78.95262,82.676285,76.69881,72.88905,77.985596,83.154465,82.70538,79.1825,87.71178,79.31832,81.79173,78.19399,80.71003,79.116844,79.307945,83.708824,80.05677,80.49805,83.43598,77.84935,81.35427,77.13231,80.77901,80.12811,75.74632,86.83459,83.080795,82.73341,83.111916,82.904366,77.90217,77.10913,76.51243,79.41784,84.46689,82.19834,78.36684,80.09019,80.67435,81.249245,82.3751,79.34216,78.799774,82.32665,79.61368,76.979095,78.49398,82.92484,77.21123,76.4721,79.66564,86.5575,75.461815,80.7196,79.840805,80.79307,80.81372,77.37699,81.92656,79.62753,74.03566,75.57195,82.53007,76.99032,79.18966,84.66254,91.01288,80.24605,81.4281
CAN,ssp1,rx5dayETCCDI,51.90167,50.827225,52.264217,50.62256,49.903767,53.415913,51.37377,53.985775,53.079906,53.39104,50.949493,51.29894,54.641415,50.362846,52.46057,54.25307,49.854965,56.74096,50.575275,51.54794,54.617027,52.893593,54.875305,56.47828,57.74452,54.758823,51.04932,54.26257,53.64372,55.09274,58.095398,55.108646,56.32865,55.771896,54.778156,53.395283,54.719078,54.392418,55.115025,49.493526,56.30066,54.20667,54.559162,52.196712,54.998158,57.6108,52.136906,52.74397,53.94879,54.656837,54.15711,55.021854,55.46565,58.11041,56.173122,58.961235,52.996178,54.40964,52.511227,54.24428,56.206,54.777927,53.425117,56.791283,57.829746,54.410744,52.43147,57.311745,53.454483,53.622803,54.628567,55.354694,56.34052,53.569363,57.202145,54.597702,51.905533,56.090874,53.517536,54.063705,55.171192,55.569366,53.870197,55.360336,54.508682,56.19833
