iso_a3,SSP,variable,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
DJI,historical,rx5dayETCCDI,33.718227,46.099125,27.142584,18.495916,14.882684,11.879026,47.462402,13.855696,15.803754,37.946342,45.919716,33.475338,24.274052,32.235146,27.150867,34.63781,51.965828,31.888603,55.06408,17.196058,37.742077,33.07843,37.689686,40.29721,58.205963,10.907412,22.561909,24.52147,19.93066,35.079895,21.00682,35.53736,63.72094,44.611572,17.015636,21.933853,33.8279,18.227339,48.068523,39.87038,9.019911,12.324809,24.933277,32.187344,79.22643,38.57064,39.893745,37.107586,52.22857,19.35339,13.216197,17.621517,10.766864,29.480398,11.34169,8.493423,21.393417,39.89112,43.090523,41.39465,14.29975,32.07052,20.57892,56.88858,10.233998,24.200796,11.21217,19.884706,36.638733,33.750473,45.249344,13.837039,34.868477,25.801598,34.405113,43.06352,28.200089,61.20854,7.2898865,31.894625,20.992815,25.614082,45.048714,44.759033,26.37732,85.66922,10.56838,47.819912,31.39466,24.725378,65.030685,25.113165,24.270712,64.841866,30.319332,26.065586,36.87346,30.818878,49.043476,11.879801,17.433046,14.302432,23.392082,53.78264,43.128014,14.205932,40.694954,31.134008,33.799408,17.503262,32.410263,14.612675,39.762615,29.27786,33.127666,40.787277,11.526942,5.6874156,11.580586,16.933023,20.475864,22.635578,10.620594,21.12168,53.853035,53.088066,35.59494,30.798912,23.122667,17.090082,24.690985,33.29837,14.934062,27.900932,16.1677,20.350277,21.195889,39.823414,7.348656,14.233768,48.24948,39.523125,31.342148,29.460846,25.340317,14.752269,37.764786,26.02756,33.912064,9.363294,10.909556,17.961979,25.777578,6.5071583,65.30035,49.54338,26.806234,59.70919,39.400696,27.779938,58.244705,29.251337,25.73812,44.399857,52.692772
DNK,historical,rx5dayETCCDI,36.239037,51.235573,41.444153,49.598106,53.38043,43.34791,57.833935,50.5007,51.303276,47.181347,37.049587,56.542316,34.3972,41.17056,49.500378,44.123356,47.575043,51.579464,57.15173,40.233112,46.765644,50.29495,38.760784,49.275394,44.97292,58.253605,59.6987,45.5839,55.718758,46.81955,46.184883,52.849674,44.110615,36.82342,52.39666,42.20356,50.758095,36.236958,50.029156,43.85784,43.415913,45.73101,58.108818,47.312946,52.568386,53.13227,34.785477,55.69503,52.82035,37.40741,45.93935,56.972168,52.470024,40.11118,44.034885,44.526043,44.924374,53.182117,55.747383,46.062996,65.592415,46.45216,45.684273,42.99417,45.20969,47.644966,48.167316,47.062477,42.11134,41.549885,50.926643,61.53817,39.421635,38.972507,40.34696,43.816525,41.40942,41.29569,35.42508,39.335674,39.717865,37.55703,48.042416,52.09624,41.04156,51.906315,56.806664,47.120613,43.370945,62.704494,38.67912,46.361107,62.755978,42.210426,42.757294,41.39851,39.527412,47.6221,50.753704,34.649227,44.85069,45.594944,46.357697,45.2083,46.232838,41.47467,48.08612,63.4841,43.639256,36.90446,50.370403,43.12032,45.799767,43.81864,37.846275,41.372643,37.699165,42.539265,42.946617,39.54961,40.922813,40.02248,42.76709,50.523006,41.75752,48.65209,51.055256,47.62064,43.426655,44.897034,40.66156,46.037228,44.082977,45.350666,41.451893,39.142727,44.906883,39.289207,37.73496,45.918755,44.55205,43.440887,40.70651,33.50391,41.05524,69.39576,41.917736,49.900707,41.652046,48.337738,60.936543,57.760365,52.273693,41.282906,44.60544,42.42169,56.376793,44.995872,50.989067,54.7331,44.55178,48.363037,49.299786,50.330074,39.595295
DOM,historical,rx5dayETCCDI,83.21382,66.0794,96.313446,68.458786,68.12788,76.78633,117.93489,107.70656,52.875423,95.32686,66.54595,61.49703,67.93933,71.7046,82.92367,77.79824,104.39051,111.635605,97.2738,109.703354,65.360756,82.605255,77.04166,71.9316,68.28407,79.86065,66.31707,101.33573,72.738235,72.50539,79.77765,70.76709,84.392685,82.87584,74.79203,56.43645,92.08265,57.278904,73.7022,73.77113,61.506195,117.57743,73.51567,106.75987,74.42636,70.19271,77.01351,70.74708,67.506615,93.49963,105.572,83.03946,95.34383,86.77038,97.99145,72.38555,86.65211,68.668816,81.707535,95.26403,76.72631,99.88881,60.677402,84.95323,120.25516,73.15753,79.36266,80.3044,94.92156,60.701683,84.36763,78.97192,72.39531,60.68099,75.94583,93.41369,61.675632,92.28963,61.410496,75.50293,73.54082,71.93788,60.70205,64.453835,72.06838,65.20906,89.70061,79.04747,103.31518,73.12292,100.80357,56.334038,107.667564,69.17092,114.90111,76.498055,100.41075,95.126465,50.839134,58.320732,60.612503,51.686615,88.73867,49.18695,74.68821,52.876007,65.83016,85.687225,91.54699,71.38597,83.397156,117.10228,80.834045,87.58344,76.21787,84.58508,53.29422,72.45633,74.11946,79.96864,81.26801,53.98496,83.91685,96.94855,101.18195,127.906654,79.42944,85.626396,74.93967,60.180523,47.37118,71.31069,75.82943,80.02519,72.69218,64.4199,77.028076,62.747425,78.75426,77.666466,36.195995,74.60747,56.47069,73.222435,74.840706,72.8902,65.97452,86.1167,115.6463,117.980995,63.471283,103.92042,98.38194,74.296005,63.62348,68.26681,83.385185,53.936462,50.700832,72.77292,68.061775,74.93753,61.719658,89.75213,71.00324
DZA,historical,rx5dayETCCDI,7.2965727,17.758537,9.59218,9.965546,8.890016,9.345148,13.532603,11.422253,6.7665095,10.184793,4.9962387,6.1092467,8.032914,9.628611,8.751031,8.737332,8.402985,6.4664645,9.861317,7.9097257,12.307494,5.23701,8.138459,7.8872833,11.100046,9.356888,13.011176,12.294502,12.448781,8.585621,7.2442584,5.4302797,8.460124,6.9765034,8.940247,7.0929093,7.1608324,9.106295,10.522082,9.228282,11.847274,5.7927275,11.4663105,7.4052567,9.685817,9.468847,13.66861,8.533765,9.216045,6.668207,6.783101,9.263547,9.798895,10.940152,8.063948,9.38482,7.8413672,5.815486,12.930641,8.703214,6.6812024,14.742034,7.7300296,5.7692204,10.350148,9.025067,7.613457,7.2643948,8.556612,9.168276,13.8900795,7.5251584,11.566923,12.382599,7.506768,8.173684,8.211571,9.307307,9.887603,7.3612523,10.367634,12.994999,9.816755,6.5386586,6.1478896,9.7216425,8.015688,8.273384,8.357052,5.330011,10.516766,9.271902,7.8451586,11.757387,9.067598,7.6664104,12.167828,5.9475374,8.861907,8.363939,6.585594,9.095951,11.576021,11.0958185,8.124497,6.900514,9.822542,7.1391687,7.627221,7.2669487,11.257895,7.5554824,4.6309395,6.9224925,7.0043364,10.958978,10.566988,8.767932,5.9638076,12.993454,11.435353,12.413435,7.3868804,8.826305,10.399043,7.946548,13.897666,7.423552,7.6881523,5.0695,6.0152717,8.866938,7.450534,9.260582,18.33321,11.256516,9.827218,8.408307,6.186576,5.982976,9.645843,9.340624,8.789823,11.666693,5.7693577,10.977335,6.2446265,13.187654,9.138575,10.117256,7.8947287,9.114463,9.30343,12.54895,12.481191,9.690028,9.571195,10.6201515,11.11367,12.8184,6.112569,8.095696,9.8413515,9.550017,12.405502
ECU,historical,rx5dayETCCDI,153.28189,148.1827,151.93842,139.49002,137.21628,151.2555,137.74588,154.39905,136.58133,157.55035,144.1374,143.67087,145.72073,149.43861,146.81665,157.3157,136.15659,152.62376,143.03233,135.32663,155.73438,163.94473,145.00569,147.46857,140.69482,138.07697,140.4816,142.33646,158.46307,149.19229,154.45377,149.41643,144.95297,137.85326,138.0134,147.28217,141.79684,138.93538,141.64359,155.20796,146.69527,152.91924,143.99438,143.85274,136.00443,152.54439,151.41867,143.03828,147.5476,150.79022,146.4227,141.13058,148.84993,145.36574,142.73685,140.69339,148.61423,160.28891,140.49438,143.9857,137.42665,146.36667,135.41165,150.03125,152.00389,144.54114,145.49686,148.42624,150.75691,145.26338,149.86757,149.00435,147.05807,147.07542,154.83951,151.0713,134.10579,148.22652,154.04349,161.51341,149.16345,139.00406,140.77502,138.38405,136.42001,149.34695,155.44794,154.11205,142.69278,142.5466,149.4947,150.65907,139.2273,146.02423,138.17229,155.64427,143.8624,142.09323,152.36093,145.56786,144.23471,141.08006,143.08003,142.50774,150.69513,140.13766,144.55954,152.03566,160.61368,142.4921,144.42651,144.68431,131.33511,139.95549,150.12228,147.07768,139.27322,147.70605,135.29245,144.8559,155.94536,147.11638,136.41852,140.95993,159.86707,145.45985,159.05432,152.70706,145.4086,159.8365,152.69121,149.17665,140.79208,137.5574,143.47551,150.42883,144.37611,165.6942,145.83548,152.76425,161.46165,155.45877,142.95224,152.57617,149.68521,145.23224,151.29733,149.01657,167.43051,147.7107,142.8819,153.94662,153.38252,146.40569,139.82404,154.71634,155.97348,157.4725,165.65038,151.70557,160.12311,155.28792,163.67702,153.75835,155.53824
EGY,historical,rx5dayETCCDI,14.505969,5.7014413,4.7596335,8.22703,4.1684566,5.874481,4.065304,2.5487626,2.8384874,3.435445,2.928094,3.664291,4.1787505,3.088417,4.1302457,2.57228,2.3791301,3.5334935,5.799087,2.1835473,4.012795,1.5079682,3.4780786,4.4113264,4.77227,4.7978806,5.678476,7.9498057,4.496319,2.5633032,2.9175723,2.9829357,5.943649,2.6923356,5.818162,3.870808,2.4779408,3.6727114,8.283955,3.0682137,3.7695029,2.9419389,7.229336,1.6890692,7.0929756,2.0866106,5.1680956,4.521423,3.9841027,3.1410916,6.392813,2.2579672,2.1764305,6.7570095,1.8660697,3.3132226,5.3308234,5.5607314,7.613379,2.616128,1.7591069,2.9566314,5.4793587,4.8192935,6.438742,2.249287,22.082369,4.0160108,3.5878735,4.36725,5.723682,6.409141,2.3359587,4.183004,5.3014603,2.3496165,3.5209749,2.91028,4.5805345,3.3787305,2.1632128,4.4531546,1.973585,5.3824778,2.89277,26.14093,3.4455156,2.9043713,2.7829528,2.9077456,11.479099,4.4012775,2.3148615,3.3127751,3.8156574,1.9048351,3.4097848,4.5928597,4.911627,2.6533728,1.5957823,2.2892876,7.50487,2.978008,1.9575641,1.5915982,7.5613856,3.4288907,2.0183413,1.9957889,4.5843906,4.5260673,4.4944935,2.899169,2.990836,3.6698382,2.7374084,3.0645769,6.474988,2.3609354,5.0437202,3.727745,3.5947144,5.8590283,4.58748,5.605884,5.4320364,3.8308315,2.2642634,1.9563099,3.7582488,5.7134137,1.9099065,2.4737656,6.1778293,3.5807352,2.8330507,2.565774,5.3281736,11.232217,3.9540682,5.3772564,10.869326,3.875493,2.5386088,1.6820002,2.9078312,7.019681,3.6289895,1.4922965,2.5726557,2.679524,2.3243976,4.4097686,3.0915673,5.4449315,3.0799377,3.2146544,4.44284,4.63814,1.7720519,3.3909523,1.9801432,2.9717827,2.6625185
ERI,historical,rx5dayETCCDI,61.771416,60.008965,63.074635,53.909954,38.154945,44.40591,60.230995,38.245213,49.620865,44.788025,69.998085,57.92324,45.46511,47.13894,64.34486,47.208557,93.031364,41.52591,56.13559,31.555866,61.79541,57.946144,62.094902,49.57981,69.47354,32.952354,61.782143,64.153694,60.133953,46.89417,35.358513,59.853516,75.929474,59.513306,43.032024,57.217705,56.947826,58.975243,72.39812,50.87728,37.969185,54.736897,52.57177,52.75594,79.28017,71.65016,43.874275,59.565987,63.131306,42.587814,33.82486,31.968557,44.51327,56.409218,38.930023,44.372734,44.88052,49.405144,29.752386,60.54711,46.861885,42.193768,49.781918,69.54921,41.23305,44.4859,45.5794,46.722603,60.083233,59.307575,61.034843,48.28796,66.60209,57.074238,53.497505,57.29887,51.577087,72.84069,47.660286,36.893116,64.61207,35.198757,48.000156,52.410706,43.81679,48.595592,45.67875,58.22358,40.864143,52.892742,48.515903,48.78131,64.28747,59.77546,82.64322,41.514503,65.47685,62.73939,45.349644,18.999613,51.874706,45.567833,54.95752,66.11504,55.695393,41.230343,55.591835,61.130653,47.880825,34.266865,62.60613,48.11996,61.56471,57.075214,63.1875,64.131935,43.672,37.993134,31.81517,49.538574,49.04345,55.59096,39.890064,48.274467,52.342842,60.924232,57.3724,56.990227,51.491447,42.365753,57.981598,77.818726,53.8151,40.034138,31.506657,31.708323,45.271538,50.590466,31.182135,58.02923,61.078407,54.4039,54.36563,51.979668,43.411182,51.87982,63.617695,47.439228,63.62748,40.57927,52.922222,58.84378,65.80483,44.804882,84.36308,68.24863,52.508057,85.84642,53.767933,54.799255,56.38627,57.754944,58.307434,62.377117,82.77302
ESH,historical,rx5dayETCCDI,3.5285327,2.1121058,3.9623234,2.4083333,0.202985,0.62605226,6.2788076,1.7172308,3.8503933,1.5525675,6.082444,0.8173367,2.8167634,1.330309,5.524661,2.3535903,2.0113623,0.5957414,1.6181195,3.9328048,1.593379,3.5571408,2.6456122,3.594429,2.3902872,0.7668328,12.327445,1.2934668,9.69476,3.2235484,2.9624257,1.4222101,1.3056065,2.0812695,7.998033,0.8153852,4.0282793,1.8172328,2.6963317,2.9210591,4.9203615,2.6372259,4.526735,2.2557921,0.7852453,4.87208,7.0716286,8.451343,3.9016418,2.1664093,1.6732963,1.3989614,1.1983253,3.0652287,4.363195,2.8241403,3.2731004,3.8153007,4.249795,0.38224477,1.1837623,3.0815666,1.5797373,2.8628948,2.170864,3.0859756,1.3713017,0.8568908,6.3426447,1.4545037,3.561771,2.7324781,0.42273346,1.3051641,1.6590312,1.2682091,4.9344773,5.128986,1.8396857,2.0891547,3.3853965,22.618818,0.79119617,9.486872,1.6277657,5.4120836,0.938803,1.0363162,1.5855329,0.7877137,0.64532936,4.8665476,0.63969165,0.86217403,1.7565092,0.8584858,21.427647,2.3736188,2.0995965,1.6491749,10.776457,0.79202926,0.9879297,7.6841826,2.0354514,9.321066,2.33779,2.9369102,2.4249868,0.46117935,3.3836284,0.47584587,4.547534,0.9741877,4.3633275,6.924568,2.712393,1.1294638,11.556952,2.4793277,1.3621414,1.5713402,0.99018776,2.6966445,0.7788223,13.855265,1.4820354,1.5300854,1.0784706,1.0018746,12.068734,10.249329,1.7556543,1.1421611,4.2006173,1.1982931,6.969861,3.06227,1.0619028,0.9393317,7.2657676,3.246547,23.515026,2.7450318,2.6295788,2.7485962,2.0009122,3.1590555,3.3912978,4.9104447,0.45036703,2.6091056,2.923594,7.855264,6.3704567,8.603529,3.505082,6.4083166,2.9193184,6.4253607,10.163481,7.073411,1.341912,4.350986,3.319387
ESP,historical,rx5dayETCCDI,66.73252,67.49142,67.38398,45.456356,64.69053,65.59832,72.49879,69.62307,62.843487,70.10924,62.994503,56.828156,65.48467,68.14294,68.84043,60.31284,69.81446,63.76564,62.152126,61.158527,82.4364,78.70012,68.03579,47.514908,89.27878,64.78412,52.060215,65.62721,63.86876,65.139725,50.346497,51.50117,47.026756,50.330246,66.368835,62.674534,60.63661,68.20397,68.11367,69.39623,67.30419,76.76494,69.47267,79.05651,59.017365,58.306347,79.5299,55.46333,54.96285,51.357166,66.75249,54.194584,63.742252,74.90345,65.36773,89.16512,72.13399,67.2981,64.80309,66.70943,56.036255,46.408855,64.53447,65.103134,43.268272,66.16316,59.665676,59.232777,49.822132,64.92546,57.886604,53.37819,58.019096,53.3166,71.26454,72.0,59.562943,45.72754,70.408264,69.78998,65.40749,56.995605,61.357323,64.13173,61.111794,51.176716,62.28351,56.590813,74.63342,76.06494,61.78327,68.19007,58.97888,59.8994,62.251915,52.744843,73.53063,50.08499,55.054146,60.117542,54.675144,58.34635,60.107174,66.17225,59.00075,63.807518,54.575123,66.397736,48.361286,62.87874,55.627224,53.809357,52.678307,50.45942,65.34182,66.21086,69.4588,48.807846,60.318478,66.26155,63.30076,70.70236,69.87222,66.38058,62.2267,53.2696,53.902267,66.37327,58.614056,62.185562,62.925064,67.05875,67.14627,68.80584,64.23725,57.163948,73.27558,71.766556,57.857662,52.55887,84.70061,57.50333,63.664276,62.97659,63.27758,55.906544,64.489494,70.47397,62.69362,65.28421,57.781067,67.29491,63.757214,67.20137,68.42765,60.898235,74.18535,72.43794,80.95005,79.847244,61.146004,76.94783,67.71999,60.23633,61.639687
EST,historical,rx5dayETCCDI,41.04925,50.172424,56.038567,33.741467,61.092255,39.72196,49.10539,40.062305,48.788998,44.37885,38.436703,49.13546,79.51405,36.44309,44.663654,51.243183,45.0126,43.2836,37.43074,41.542023,44.268433,45.12299,43.652378,46.25146,73.13997,55.05797,39.71798,40.361664,42.49274,37.00873,42.410957,47.559692,49.624115,42.615925,53.120026,49.94097,49.54583,55.759247,55.369648,37.408066,33.436165,47.061665,68.84263,46.123222,51.890823,45.824875,52.355988,42.483376,44.428043,56.067413,42.769646,49.337963,44.103622,41.937695,42.828682,49.084805,47.741627,39.6314,49.187553,39.340748,46.97471,52.419594,42.34907,37.768654,34.60896,44.231506,37.573193,50.63571,39.5612,37.917805,38.590744,40.49907,47.684746,50.078766,45.75611,46.838684,46.45056,52.253983,37.215706,42.26355,39.780144,57.905552,60.65874,35.980232,43.222954,47.472767,42.03177,34.792503,42.819954,54.08853,54.355,44.386955,37.158142,52.22075,56.904243,41.670815,46.07919,53.651352,43.462116,49.23314,40.076923,45.89411,56.948883,37.275795,37.215446,40.61177,46.725567,43.720215,62.430508,42.03895,45.884552,44.072483,29.518936,35.60266,44.254765,42.1232,52.5981,40.100697,38.70221,43.883743,43.141006,43.768482,38.198006,43.23604,44.30629,43.052513,57.05948,43.698162,46.228752,39.643707,32.80896,44.41556,36.657604,67.20071,42.452415,39.593052,41.09953,67.06202,41.411163,51.50194,44.70057,46.013737,45.665844,38.569386,37.548912,54.99249,41.024754,45.2743,62.70257,51.828762,37.022858,50.238304,63.38198,48.59904,40.734882,43.802864,45.99331,52.515224,53.4974,57.31124,41.099686,60.710304,71.138214,45.124554,50.740513
ETH,historical,rx5dayETCCDI,76.62429,83.03246,73.26628,65.30929,59.339188,68.99506,80.318665,68.032394,76.760635,68.90307,73.45061,80.27894,74.947624,77.34316,68.716934,68.25964,81.769,64.54082,64.48305,59.756702,80.28251,75.97768,71.11751,74.45527,84.49262,69.26615,66.093094,74.58712,67.89173,75.2428,80.18596,74.84041,74.33063,79.8879,60.252914,80.72219,81.9366,67.60665,85.48092,82.38128,64.24695,71.47908,74.145805,61.491215,75.05502,65.36998,83.85386,69.7586,73.572,72.946396,72.57109,66.42856,56.65642,74.32194,66.66162,66.625435,75.30083,77.442665,76.68308,77.99095,59.52495,64.23997,69.6039,90.37546,61.27153,59.96724,64.73564,60.963898,66.98702,77.0675,69.02535,57.57891,85.21894,71.42878,84.45298,62.761475,66.54108,74.26324,68.40405,82.40613,66.841965,62.9175,78.57689,65.56871,75.97322,84.58709,77.967125,66.25454,70.59839,74.25847,77.07836,58.810234,80.873085,76.06474,86.50971,60.971325,66.79687,79.53005,74.1974,62.353577,69.95072,72.01183,68.15445,86.24486,64.03697,57.95723,73.43297,83.54169,78.8343,62.629852,92.62353,60.163044,75.16472,68.73086,72.81642,75.60348,69.93834,64.83922,58.256348,68.66773,74.83536,69.920845,60.626095,73.3904,84.94421,77.674034,70.8304,77.39132,65.29598,66.14742,77.23057,80.856094,67.167206,67.51081,66.57782,74.92483,70.70673,80.84244,62.42143,74.04692,75.640434,72.360634,80.23873,70.17957,65.38597,73.36912,71.289825,82.47555,85.267914,62.6638,71.9818,76.2075,72.87221,72.16325,70.886665,74.289955,81.06345,89.696754,77.573524,80.5717,70.959625,83.86806,83.525246,74.39985,87.92833
FIN,historical,rx5dayETCCDI,40.969124,38.200874,45.74979,31.991125,40.464912,49.455177,44.148262,41.102234,40.7653,43.830227,40.823334,48.28407,53.01845,48.721226,37.29891,42.319237,38.517693,42.869247,39.811695,39.62432,42.332027,43.904556,37.67033,45.54072,40.421593,42.314045,34.63738,41.601604,48.16288,41.825447,44.296043,39.077633,45.992603,37.60961,40.15231,39.069096,57.222992,42.45216,38.733063,39.875004,48.47657,43.364273,43.08797,44.44285,45.127296,44.597046,47.39801,40.415173,47.02386,44.55258,36.510315,40.245262,50.14895,45.00279,41.326286,44.59187,48.57791,41.952484,41.92444,41.891525,39.468166,41.95424,42.882435,41.08101,39.330322,43.642826,39.170395,56.8575,41.0663,38.665165,40.81519,46.098103,43.816284,44.511166,43.51027,48.920338,57.738544,48.019917,40.42662,43.75316,41.35305,47.538044,44.334805,49.264187,39.705875,31.820143,33.98905,47.115673,42.816254,41.73618,59.876633,37.610546,34.801453,44.454548,35.315823,35.326534,41.88645,41.732533,49.30174,48.790882,37.05271,39.637283,40.670567,35.87497,38.224777,48.091286,37.75802,41.21214,38.458595,40.976498,41.064064,41.34851,34.53041,31.392588,35.367607,48.46659,36.153778,38.933918,38.421543,44.54199,39.887753,38.094517,41.283756,34.666,50.22208,49.118774,38.595108,45.34052,36.437134,49.934277,32.071938,37.723877,39.207386,37.5662,43.19689,42.329597,34.52736,48.536343,43.682922,40.73589,47.023293,38.42651,49.486683,45.960003,42.712776,40.925022,45.74298,53.985577,38.65816,42.28678,49.287376,48.604607,45.808228,39.31357,43.27052,39.27606,42.28577,54.495296,49.599586,56.82402,51.786243,40.740383,48.264523,49.80315,47.247242
FJI,historical,rx5dayETCCDI,103.098145,91.56369,393.5593,89.35642,105.894325,107.622154,119.90467,123.020485,109.95794,313.43985,111.30126,96.011314,152.05367,109.282646,106.49768,123.28005,97.42331,114.332985,152.41202,107.27183,120.55753,128.31148,81.216576,91.59994,123.39767,160.90456,116.67315,103.27927,104.81509,154.5844,93.464294,101.85067,119.45788,146.89906,136.19691,158.67757,95.04978,123.47538,113.73694,145.86543,157.07445,97.43746,122.108925,93.02807,168.70348,145.8303,90.12635,118.85015,115.03092,116.527794,156.25826,145.48793,121.03311,148.23277,119.0048,91.89756,111.964226,162.78441,115.28039,89.803375,94.20808,87.6867,93.06765,160.40627,177.69978,101.66128,103.661446,101.89811,116.043884,99.71404,149.30025,106.64542,128.2157,105.14013,136.12881,130.55412,108.20318,106.308136,99.58999,212.28313,95.03698,401.76437,111.99998,94.72378,108.67047,103.55313,124.89127,84.31927,95.546,170.63013,156.34854,89.49009,144.41855,149.16148,113.724236,272.1602,111.701965,216.3333,118.60657,130.00322,85.29273,125.60391,167.49945,148.09544,111.25913,115.5943,118.26101,167.26549,73.41099,176.6405,112.85471,102.571495,101.6852,124.009605,139.60774,240.3593,96.2247,111.47269,103.42701,93.15522,135.75212,195.86308,126.64405,105.45571,128.99876,80.294365,138.3559,113.242775,101.462364,142.69304,113.27075,93.14251,116.708984,79.60081,141.57819,125.87777,94.05835,119.48895,145.00227,113.78494,81.65955,89.19668,129.35876,87.37771,117.92676,121.0022,117.81072,252.22603,187.62065,100.2969,177.36879,113.18103,104.98889,136.87117,142.42816,86.30538,114.29636,148.24104,101.93522,219.03563,129.86754,294.06268,227.45259,169.68336,108.85
FLK,historical,rx5dayETCCDI,48.662643,44.78392,39.953503,54.31698,38.25932,33.172707,53.259605,42.824635,43.96988,43.428505,49.626186,38.837505,41.47425,46.287334,34.85035,61.485832,38.097954,39.83675,36.0484,48.142292,47.30923,44.517025,44.93473,44.845673,38.330414,35.608734,36.72298,40.218872,35.173023,33.365143,35.34949,40.4301,40.158215,44.04652,40.02466,40.378452,54.071503,38.838867,36.203033,38.551212,37.15034,69.87843,39.75641,47.261333,34.93824,52.55979,36.433006,35.33563,42.59153,58.471943,47.24443,37.80794,42.886208,42.592796,40.791763,30.479483,46.510067,49.22399,51.404713,51.83687,53.064747,40.042076,31.01437,48.721996,58.479073,37.074997,38.700993,38.824345,40.18692,40.322197,31.902924,40.641144,39.419563,55.978714,39.785458,30.187,62.69548,40.61746,51.652035,41.014336,38.256584,47.31316,40.702606,49.926823,39.45173,34.63214,32.03418,39.521828,41.793858,43.040424,43.642754,33.177246,37.175518,41.205177,52.042065,37.29562,62.309242,30.552588,41.009354,40.1544,42.997505,45.121727,41.04667,41.34088,39.69314,38.639076,57.703262,37.551235,36.71102,32.831516,60.87652,49.973587,53.37978,46.98928,38.553417,47.269592,36.47828,58.576195,35.224266,44.996807,45.11049,35.75815,75.57693,34.6736,43.80897,42.735252,55.817886,36.146877,36.57031,39.064316,51.32284,39.522633,41.49068,48.865788,56.24832,36.001534,45.35617,40.677258,39.545437,37.96928,53.55265,45.195633,41.267773,33.35947,37.54384,36.269615,34.65525,44.51885,46.895306,30.691267,39.199745,36.434185,43.73465,38.58966,42.062336,53.02308,44.586746,47.410748,39.66165,36.037827,40.142193,46.27011,54.022232,46.68813,53.52627
GAB,historical,rx5dayETCCDI,96.21949,96.75056,94.37777,85.94012,91.08782,93.397896,92.34068,95.01992,89.19669,87.027954,90.92493,98.29299,102.43989,89.05943,88.64587,93.85018,98.68324,84.59236,87.847176,93.93776,90.59733,93.15709,92.7345,89.63462,95.94477,88.19566,92.28996,92.31163,87.53387,90.178474,91.423935,95.26453,94.49506,90.04523,86.5391,90.16248,94.62112,97.50052,96.24184,94.23194,90.58476,85.89035,92.69489,92.722084,88.33697,88.012924,95.31929,88.99434,90.352455,87.36264,92.2544,91.853546,90.500305,89.80013,93.43436,94.63011,95.74939,98.799446,93.964066,87.51977,90.61164,91.43012,92.14027,101.143196,86.59408,89.75561,91.44767,91.24674,99.769615,94.12268,93.85469,86.97785,93.72168,92.7814,92.73515,89.68952,88.42883,98.147385,93.246445,91.68952,92.58796,88.54711,89.270744,90.15929,90.61209,93.30762,92.02408,98.80258,88.09843,93.6875,90.20569,93.57512,90.64247,86.42591,98.3074,91.69254,93.94234,90.79229,92.74913,98.072495,90.85045,93.057465,92.40654,98.44019,97.93323,92.58598,89.40518,90.183395,85.22496,91.67177,105.56615,92.01203,97.25998,97.10115,94.451126,91.1134,91.80676,92.57532,90.31913,91.06489,85.50421,91.113205,87.43856,98.47618,92.84321,90.40127,98.63083,98.717285,94.97402,94.78276,96.0424,98.02218,91.67527,88.87804,87.193665,108.033714,88.49953,99.17624,88.95258,92.272385,93.86878,93.04407,101.25766,109.37076,88.43227,95.45918,95.560394,94.08177,94.29387,89.40354,91.61203,100.38197,93.4555,94.761444,98.647125,93.71129,96.89363,99.67653,96.78415,100.92748,98.265114,102.845184,94.47531,95.638756,97.46158
