iso3,year,cdd,rx1day,rx5day,warm_days,warm_nights,wsdi,conflict_probability,hazard,conflict_probability_lag1
AUT,2021,1.8714285714285737,-0.984097433333332,-3.178996666666663,18.434443,16.725376,24.142857142857142,0.0190125,1.3,0.0148875
AUT,2022,-3.65238095238095,0.9609895666666688,-3.107466666666668,19.530333,20.39139,16.285714285714285,0.0217,1.3,0.0190125
AUT,2023,7.776190476190482,12.70577956666667,38.88983333333333,27.384212,30.724072,39.66666666666666,0.0235625,1.5,0.0217
AUT,2024,3.2047619047619094,-0.4589734333333268,-4.182456666666667,22.72964,25.46188,26.52380952380953,0.02615,1.5,0.0235625
AUT,2025,-0.6523809523809518,2.533957566666672,19.366613333333333,22.152641,23.887802,26.09523809523809,0.0252625,1.4,0.02615
AZE,2018,3.7202898550724655,-0.2977604000000013,-1.6123201000000051,30.613459,36.235855,54.78260869565217,0.7091875000000001,5.0,0.82415
AZE,2019,-15.192753623188402,4.583623599999999,10.0842509,18.951757,24.145325,21.43478260869565,0.6296125,5.2,0.7091875000000001
AZE,2020,-2.4536231884057926,4.1857966,1.6687848999999986,30.363506,37.704918,45.56521739130435,0.5481,5.0,0.6296125
AZE,2021,-2.671014492753621,-2.3393154000000003,1.7581749000000002,19.499702,29.6486,26.65217391304348,0.4866125,4.4,0.5481
AZE,2022,0.5463768115942074,2.864641599999999,-1.6163291000000015,20.273972,21.691483,29.0,0.4240625,8.5,0.4866125
AZE,2023,-9.584057971014488,-0.7900904000000004,-5.047947100000002,28.350208,35.854675,56.95652173913044,0.3777375,8.5,0.4240625
AZE,2024,4.372463768115942,3.2704186,4.099688899999997,29.98337,32.299835,63.52173913043478,0.336875,5.0,0.3777375
AZE,2025,-10.192753623188402,3.4864885999999977,15.030214900000004,18.010721,27.170935,9.043478260869565,0.311975,3.6,0.336875
BDI,2018,6.7933333333333366,1.9126690666666697,-2.859599433333329,35.835613,43.945206,73.0,0.1566,4.8,0.087675
BDI,2019,4.593333333333334,4.811982066666673,9.953105566666665,24.931507,46.958904,32.4,0.21735,4.9,0.1566
BDI,2020,8.99333333333334,0.6750860666666725,4.308890566666662,17.868853,25.136612,17.0,0.26945,5.2,0.21735
BDI,2021,18.793333333333337,-0.0372139333333301,-2.864269433333334,10.684932,20.986301,1.2,0.3079625,4.9,0.26945
BDI,2022,2.9933333333333394,1.761988066666671,3.3459105666666744,14.301371,21.58904,22.2,0.3411,4.7,0.3079625
BDI,2023,8.593333333333334,3.1736170666666723,-0.1507294333333249,21.917807,34.90411,14.6,0.3684875,4.7,0.3411
BDI,2024,4.393333333333331,2.67627606666667,4.69560056666667,23.224043,34.371586,38.2,0.3906374999999999,4.1,0.3684875
BDI,2025,-21.60666666666667,3.338507066666672,4.799690566666669,26.520548,51.34247,21.4,0.40075,5.2,0.3906374999999999
BEL,2018,-2.125,8.638200266666669,9.17204683333334,14.520548,17.568493,16.875,0.0138625,3.5,0.011125
BEL,2019,-6.0,2.820647266666672,14.65110683333333,20.787672,26.09589,35.0,0.0178499999999999,3.8,0.0138625
BEL,2020,-0.5,-3.100128733333328,10.670866833333337,16.188524,18.135246,16.875,0.020025,2.1,0.0178499999999999
BEL,2021,-2.875,4.757845266666671,2.1483168333333325,13.69863,17.294521,11.875,0.0246249999999999,1.9,0.020025
BEL,2022,0.875,-7.140454733333328,-11.372609166666663,21.232876,22.5,19.875,0.027875,1.2,0.0246249999999999
BEL,2023,-1.875,-0.147396733333327,-2.330403166666663,26.815067,26.369864,32.375,0.0237625,1.1,0.027875
BEL,2024,-1.375,-2.8451197333333305,-6.3608561666666645,19.637978,21.311476,15.375,0.02735,1.9,0.0237625
BEL,2025,-1.375,-4.585199733333329,-12.201318166666669,21.849316,25.068493,19.25,0.0293875,2.0,0.02735
BEN,2018,-28.48627450980393,6.190067599999999,9.376491533333336,18.275585,27.268332,31.94117647058824,0.044375,2.4,0.0286625
BEN,2019,-22.89803921568628,4.676247600000004,-3.014908466666654,28.41257,50.056408,49.0,0.057575,2.1,0.044375
BEN,2020,12.101960784313718,-1.2156363999999975,1.0068315333333402,14.04693,15.605914,16.0,0.0735,2.4,0.057575
BEN,2021,-21.30980392156863,12.5590106,8.122655533333344,15.052377,18.114424,18.294117647058822,0.08395,2.2,0.0735
BEN,2022,-12.780392156862746,-3.558112399999999,4.173301533333344,14.439967,32.377113,6.0,0.0964625,2.7,0.08395
BEN,2023,-4.368627450980398,2.5267796000000047,4.318677533333343,16.244963,22.256245,27.764705882352946,0.108425,1.7,0.0964625
BEN,2024,-2.9568627450980784,6.8461956000000015,9.488771533333336,14.111218,27.595629,13.058823529411764,0.122025,2.5,0.108425
BEN,2025,-43.89803921568628,2.885246600000002,5.433401533333338,26.575342,43.52941,53.70588235294117,0.1336125,4.0,0.122025
BFA,2018,-22.96269841269841,16.175096466666666,16.25117553333333,22.27006,28.708414,40.285714285714285,0.0638,4.2,0.0368625
BFA,2019,-21.200793650793685,-1.1943025333333317,-2.69030446666666,27.925636,38.956295,59.45238095238095,0.0879374999999999,3.8,0.0638
BFA,2020,6.418253968253964,9.348973466666664,13.172070533333333,14.747594,7.3640385,24.02380952380953,0.114075,3.8,0.0879374999999999
BFA,2021,-9.843650793650797,3.236028466666667,0.3983355333333378,19.71298,16.268753,30.404761904761905,0.135075,5.6,0.114075
BFA,2022,-21.43888888888887,7.1137674666666655,17.149245533333335,19.680365,27.834312,21.857142857142858,0.1516,5.5,0.135075
BFA,2023,-31.86746031746032,25.35734346666667,39.68636553333334,14.67058,16.764515,19.95238095238096,0.1767999999999999,7.1,0.1516
BFA,2024,-15.700793650793685,17.497693466666668,27.93543553333334,17.148062,25.058548,31.38095238095238,0.19225,6.9,0.1767999999999999
BFA,2025,-61.03412698412697,3.538590466666665,8.648755533333336,25.87084,32.88976,57.97619047619048,0.20815,8.1,0.19225
BGD,2018,49.97654320987654,-4.313741999999998,-19.78057933333335,9.223744,19.614408,9.37037037037037,0.912225,7.5,0.9369125
BGD,2019,14.45802469135802,5.039393000000004,7.404580666666675,19.837646,41.04515,44.11111111111112,0.8849250000000001,7.5,0.912225
BGD,2020,33.050617283950615,0.627428000000009,-26.238309333333348,8.480064,15.806517,9.037037037037036,0.8637625,7.6,0.8849250000000001
BGD,2021,17.42098765432098,15.178958000000009,29.87881066666665,7.4277015,17.23998,5.703703703703703,0.8405125,7.4,0.8637625
BGD,2022,-5.208641975308645,6.805668000000011,25.300600666666668,7.6103497,16.235415,5.592592592592593,0.8224750000000001,6.9,0.8405125
BGD,2023,-13.39382716049382,26.062503000000007,33.15339066666667,3.267377,14.348046,0.2592592592592592,0.80285,6.3,0.8224750000000001
BGD,2024,3.902469135802463,4.835513000000006,15.75273066666665,10.11941,22.667477,11.851851851851851,0.7841750000000001,6.9,0.80285
BGD,2025,18.49506172839505,-0.365561999999997,25.80887066666665,7.650939,23.125317,8.666666666666666,0.7709999999999999,7.8,0.7841750000000001
BGR,2018,-7.31527777777778,4.916463,8.47864443333333,25.696348,30.547945,26.20833333333333,0.009225,2.4,0.0082125
BGR,2019,8.601388888888891,6.400390999999999,13.880714433333324,26.141554,30.148401,41.0,0.0107125,2.1,0.009225
BGR,2020,11.518055555555549,3.5400479999999988,11.942674433333323,21.653006,25.648909,33.75,0.0132625,2.0,0.0107125
BGR,2021,-5.023611111111109,24.748895000000005,31.560824433333323,15.616439,18.972603,17.916666666666668,0.0149,2.0,0.0132625
BGR,2022,-6.106944444444441,-1.4711859999999994,-3.362295566666674,15.490868,16.678083,12.416666666666666,0.017175,2.2,0.0149
BGR,2023,7.059722222222227,6.0397510000000025,6.996194433333329,29.132421,34.166668,62.16666666666666,0.01955,2.0,0.017175
BGR,2024,-0.8986111111111086,-5.913560999999998,-8.794668566666672,31.534607,36.612022,48.0,0.020775,1.8,0.01955
BGR,2025,-8.273611111111109,-0.4311289999999985,1.07143443333333,20.365297,22.009132,30.416666666666668,0.023025,1.9,0.020775
BIH,2018,1.4030303030303024,15.714217266666664,35.21918463333333,21.519302,24.383562,30.0,0.0165375,3.3,0.0116875
BIH,2019,-0.6878787878787911,-4.313255733333335,-9.16786536666666,26.102118,31.606476,40.36363636363637,0.0202625,3.0,0.0165375
BIH,2020,17.584848484848486,-2.109890733333337,6.312284633333334,26.22951,24.242424,49.36363636363637,0.0244125,2.9,0.0202625
BIH,2021,0.130303030303029,-5.749785733333333,-9.935405366666672,15.865503,13.972602,23.454545454545453,0.0242125,3.0,0.0244125
BIH,2022,-6.051515151515153,3.711404266666662,15.716304633333335,20.07472,16.537981,31.0,0.02535,2.5,0.0242125
BIH,2023,6.403030303030302,-8.229473733333336,-14.062335366666671,22.341219,26.575342,44.81818181818182,0.0265875,2.3,0.02535
BIH,2024,-1.0515151515151544,8.794910266666669,20.292744633333328,24.615002,24.093391,36.90909090909091,0.02375,1.5,0.0265875
BIH,2025,-6.960606060606063,4.343344266666662,0.216074633333335,16.83686,21.46949,15.181818181818182,0.0266625,2.5,0.02375
BLR,2018,-6.636257309941522,-2.9632558000000024,2.8049834999999987,24.397982,24.056717,40.08771929824562,0.0126249999999999,2.0,0.009725
BLR,2019,2.451461988304093,9.1190802,4.897593499999999,29.935112,28.113434,36.01754385964912,0.0159125,2.6,0.0126249999999999
BLR,2020,-3.8994152046783626,-5.521993800000001,-10.199189500000005,17.529478,16.887163,29.473684210526315,0.017225,2.1,0.0159125
BLR,2021,6.661988304093562,4.9298462,7.7582035,17.668829,17.846672,22.2280701754386,0.0207625,1.7,0.017225
BLR,2022,-7.022222222222224,4.044024199999999,9.7047035,9.685172,13.179523,4.350877192982456,0.022825,1.8,0.0207625
BLR,2023,5.907602339181285,-0.0380678000000003,-7.2731645,39.327084,41.033405,76.87719298245614,0.0238125,1.1,0.022825
BLR,2024,1.4163742690058427,7.838836199999996,23.440983499999994,19.096922,18.449814,33.98245614035088,0.028175,0.9,0.0238125
BLR,2025,-2.9520467836257325,3.4343861999999987,4.481951500000001,24.657536,27.853882,49.43859649122807,0.02765,2.4,0.028175
BOL,2018,6.925220458553795,2.2332177999999985,-10.742379166666666,31.635864,34.237877,55.10582010582011,0.0203125,4.2,0.0125
BOL,2019,5.40141093474427,2.6759667999999976,-2.669809166666653,42.670147,55.668625,90.43915343915344,0.025675,4.3,0.0203125
BOL,2020,10.623633156966491,0.6740858000000003,-3.228863166666656,17.742214,19.935236,20.32804232804233,0.0308999999999999,4.2,0.025675
BOL,2021,-0.127689594356255,-2.427812199999998,-0.4398591666666647,26.334711,26.23614,39.27513227513227,0.0334,4.3,0.0308999999999999
BOL,2022,-3.6144620811287433,3.1635268,6.199910833333348,21.461187,29.148365,25.12169312169312,0.038475,3.8,0.0334
BOL,2023,15.258553791887133,2.2126677999999984,12.186460833333342,27.982895,36.244114,46.92063492063492,0.04165,3.1,0.038475
BOL,2024,13.094532627865966,-0.1798302000000049,-6.903869166666652,30.095121,33.683174,43.3015873015873,0.0502125,2.4,0.04165
BOL,2025,12.10511463844798,2.0867897999999983,4.051690833333339,45.572224,58.905556,89.61904761904762,0.0518874999999999,3.0,0.0502125
BRA,2018,12.362764227642266,3.2100392333333403,2.633982566666674,29.286621,34.273685,57.76515679442509,0.0561625,5.6,0.033275
BRA,2019,27.72513356562137,5.379987233333345,8.65504256666668,53.206436,64.16973,136.995818815331,0.07795,5.6,0.0561625
BRA,2020,8.644994192799068,-0.4729367666666562,-1.908537433333322,25.229336,26.905619,36.46132404181185,0.09645,5.7,0.07795
BRA,2021,15.411544715447157,0.4074012333333456,0.0041375666666851,22.200945,24.125626,31.30243902439024,0.1145625,7.2,0.09645
BRA,2022,13.97739837398374,0.5349672333333402,0.4062125666666816,31.258652,38.05527,54.60836236933798,0.1297,7.2,0.1145625
BRA,2023,26.943948896631817,1.1877342333333445,2.218622566666681,34.02415,46.626125,60.20696864111498,0.14665,5.7,0.1297
BRA,2024,26.166248548199768,0.3265972333333451,1.585722566666675,35.07835,40.3431,72.5567944250871,0.170075,5.7,0.14665
BRA,2025,10.652659698025552,5.765971233333346,13.99933856666668,44.059948,64.8307,99.81114982578396,0.1808,6.8,0.170075
BTN,2018,-7.254166666666663,-4.227244900000002,20.58615266666672,17.020548,18.59589,13.75,0.0166625,1.8,0.01065
BTN,2019,-5.879166666666663,62.59440109999999,130.3562126666667,26.19863,37.328766,33.0,0.0217,1.8,0.0166625
BTN,2020,-1.3791666666666629,-13.586875900000004,-51.11550733333328,18.613388,21.550547,17.75,0.0243374999999999,2.0,0.0217
BTN,2021,-2.504166666666663,-10.010073900000007,-24.81126733333329,21.198631,28.835617,29.625,0.026025,2.0,0.0243374999999999
BTN,2022,-3.004166666666663,31.902851099999992,112.22413266666672,15.20548,18.013699,14.25,0.0283,1.9,0.026025
BTN,2023,1.995833333333337,1.643601099999998,-25.688397333333285,16.30137,27.876713,9.25,0.0310125,2.0,0.0283
BTN,2024,2.745833333333337,20.82910609999999,77.06718266666672,25.273224,26.195354,23.875,0.03555,1.5,0.0310125
BTN,2025,0.8708333333333371,-19.29643190000001,-37.869787333333306,17.294521,29.109589,18.875,0.033325,2.0,0.03555
BWA,2018,-20.711006289308173,1.5613214666666693,8.887334100000004,5.6319466,9.604549,5.018867924528302,0.009775,1.6,0.0064249999999999
BWA,2019,12.24182389937107,-0.1305995333333278,1.3587500999999946,24.430086,30.14991,41.698113207547166,0.0114749999999999,1.5,0.009775
BWA,2020,22.62861635220128,-1.4632875333333288,-2.9601298999999983,15.736158,17.156408,22.07547169811321,0.013725,2.1,0.0114749999999999
BWA,2021,36.03427672955975,3.199215466666672,24.2185401,14.843629,12.962007,21.07547169811321,0.0139625,1.6,0.013725
BWA,2022,-3.1638364779874024,7.985187466666673,3.680944100000005,8.663737,10.576377,11.726415094339623,0.015175,1.7,0.0139625
BWA,2023,6.043710691823918,4.744541466666675,22.5543501,22.372705,25.086584,34.31132075471698,0.0180125,1.5,0.015175
BWA,2024,-31.975157232704404,1.610811466666675,0.449690099999998,16.68471,25.268068,29.20754716981132,0.019825,1.1,0.0180125
BWA,2025,-3.5506289308176093,7.688446466666669,9.170270099999996,16.911346,28.22693,18.9811320754717,0.0233,1.3,0.019825
CAF,2018,1.0279365079365164,2.0051789333333296,8.20815753333332,15.136333,32.360077,16.847619047619048,0.1064375,5.7,0.0709124999999999
CAF,2019,-15.724444444444416,3.45094293333333,7.10082753333333,27.303328,52.13307,46.08571428571429,0.1261374999999999,7.9,0.1064375
CAF,2020,-2.276825396825388,-0.3536740666666702,1.6890175333333275,14.881603,17.983347,6.038095238095238,0.1555625,8.1,0.1261374999999999
CAF,2021,-14.276825396825371,2.2358619333333323,1.678107533333332,8.704501,20.433138,1.5238095238095235,0.1714875,6.1,0.1555625
CAF,2022,-7.61015873015873,2.273425933333332,7.339577533333326,13.450749,25.933464,9.104761904761904,0.1912625,6.2,0.1714875
CAF,2023,-0.1339682539682485,1.9179589333333311,4.65778353333333,14.562297,24.049578,16.35238095238095,0.198275,8.1,0.1912625
CAF,2024,17.24698412698413,2.406938933333329,8.746297533333333,15.066354,38.59485,12.314285714285717,0.2073124999999999,8.1,0.198275
CAF,2025,-29.991111111111096,1.7307659333333305,5.725593533333324,22.635357,48.931507,26.67619047619048,0.218275,6.9,0.2073124999999999
CAN,2018,-2.356919965327936,1.1055197999999995,0.902915699999994,18.912025,21.788382,28.03496099393239,0.0181375,3.0,0.0096125
CAN,2019,-1.708841375325047,0.7748887999999994,2.624873699999995,21.080849,22.760782,29.424443802369257,0.0213125,3.0,0.0181375
CAN,2020,-4.511788500433401,2.564168800000001,4.572085699999995,13.362401,15.921912,16.22334585379948,0.0271375,2.6,0.0213125
CAN,2021,0.0698353077145341,3.0229418000000017,5.215533699999995,15.683565,16.671246,21.054319560820574,0.0298375,2.5,0.0271375
CAN,2022,-2.4378214388904915,0.0342237999999994,1.7283006999999984,16.018017,17.604382,20.457382259462584,0.035475,2.5,0.0298375
CAN,2023,-0.5291245304825161,0.8415187999999993,1.152320699999997,20.644522,21.221596,26.30655879803525,0.03785,2.5,0.035475
CAN,2024,-5.060473851488009,2.5193308000000023,3.4730177,22.800274,23.712547,34.18982952903785,0.0418874999999999,2.5,0.03785
CAN,2025,3.360213811037273,1.7264478000000023,2.5891756999999984,21.844744,24.052198,30.863334296446112,0.0471,2.7,0.0418874999999999
CHE,2018,-5.433333333333334,-4.828980766666668,6.547337166666651,15.502284,18.72146,18.666666666666668,0.0125625,1.0,0.007775
CHE,2019,-6.35,19.55693323333333,33.675797166666655,28.584475,30.547945,53.0,0.0134,1.0,0.0125625
CHE,2020,-2.6,0.7674562333333341,17.536537166666648,21.40255,18.51093,30.0,0.012375,1.2,0.0134
CHE,2021,-0.6000000000000014,14.211169233333337,23.12132716666665,18.150686,17.351599,24.416666666666668,0.01805,1.3,0.012375
CHE,2022,2.8166666666666664,-1.1338777666666644,-4.851172833333351,21.575342,19.223745,31.33333333333333,0.0169625,1.2,0.01805
CHE,2023,8.233333333333334,7.994754233333332,13.989827166666656,26.438356,26.917809,39.41666666666666,0.021275,1.3,0.0169625
CHE,2024,1.7333333333333345,10.047826233333332,20.420752166666645,20.833334,24.84062,11.916666666666666,0.0183375,1.2,0.021275
CHE,2025,-3.1833333333333336,9.599158233333334,0.8423521666666574,20.730593,22.100456,37.16666666666666,0.0227125,1.3,0.0183375
CHL,2018,4.62752422108904,2.7376805333333323,6.908643433333324,18.419146,19.771688,20.24712643678161,0.0188874999999999,4.6,0.0126875
CHL,2019,7.184995485456852,6.041014533333332,14.359703433333324,21.295858,20.81877,35.367816091954026,0.020675,4.8,0.0188874999999999
CHL,2020,0.9795938510139592,-1.165999466666669,5.038023433333322,11.387476,11.257145,7.379310344827586,0.0269375,4.7,0.020675
CHL,2021,4.409133416491336,2.954570533333332,6.763723433333325,12.267359,11.820187,8.373563218390805,0.0275125,4.3,0.0269375
CHL,2022,-2.125349342129354,2.6005205333333308,8.95365343333333,17.499605,16.373798,12.885057471264368,0.0342375,4.5,0.0275125
CHL,2023,-2.5678780777615344,1.4600435333333337,8.464033433333327,19.31507,18.645882,18.14367816091954,0.0356,3.8,0.0342375
CHL,2024,1.1562598532729425,-1.879555466666666,-2.537792566666681,20.092958,18.912128,21.7816091954023,0.038775,3.3,0.0356
CHL,2025,9.621777094652252,4.297144533333331,5.850443433333325,22.968037,22.867264,37.14367816091954,0.0433,3.6,0.038775
CHN,2018,2.703818443534004,1.0217249000000024,0.4975346666666667,18.096151,19.98195,11.791044776119405,0.1890375,6.9,0.1093875
CHN,2019,-9.277870071851597,7.843009899999998,15.458888666666668,19.818104,24.463795,17.811631497683994,0.24525,7.0,0.1890375
CHN,2020,7.31001600966961,-0.0761720999999973,-0.2195913333333408,20.357512,19.460077,22.00102933607823,0.299875,6.9,0.24525
CHN,2021,8.52462634890746,1.4276468999999992,2.1351186666666706,21.376348,23.296837,29.31343283582089,0.335725,6.9,0.299875
CHN,2022,-4.526920042845113,1.6144139000000024,0.0405686666666724,17.15297,18.876614,15.342768914050437,0.3706624999999999,6.4,0.335725
CHN,2023,-9.249439306041197,2.510047900000004,4.006048666666672,19.597853,23.099995,17.31291816778178,0.4022125,5.0,0.3706624999999999
CHN,2024,11.867910590439138,1.6983529000000033,-0.4155013333333386,30.152657,33.83211,38.37879567678847,0.4317,5.5,0.4022125
CHN,2025,2.4435880952206475,3.972281899999999,3.3867936666666623,23.85578,27.27233,32.89500772002059,0.454175,5.8,0.4317
CIV,2018,0.5999999999999943,0.1838197333333333,2.295957333333334,22.686853,38.07258,25.0,0.1304125,3.9,0.080425
CIV,2019,-7.487719298245651,-0.834113266666666,2.675937333333323,40.245132,62.576305,76.29824561403508,0.1612875,4.8,0.1304125
CIV,2020,3.75789473684209,1.9499747333333344,8.962547333333333,17.088486,21.397757,13.298245614035087,0.1916,5.2,0.1612875
CIV,2021,-1.978947368421089,10.478802733333332,14.886307333333336,17.140112,27.31555,14.56140350877193,0.21525,5.1,0.1916
CIV,2022,-10.119298245614049,3.017528733333336,0.4682873333333361,16.222061,32.530643,4.824561403508772,0.2398375,4.0,0.21525
CIV,2023,2.4947368421052403,1.833031733333336,1.5843373333333233,18.856045,31.449171,17.789473684210527,0.2576,2.5,0.2398375
CIV,2024,13.933333333333325,5.538895733333334,7.33726733333333,22.840572,43.672707,23.42105263157895,0.26835,2.2,0.2576
CIV,2025,-9.961403508771966,4.969958733333336,11.488901333333333,48.171112,63.57126,112.4561403508772,0.2765875,2.8,0.26835
CMR,2018,8.220253164556965,2.6034768666666714,10.555284400000003,17.104214,35.273106,12.0126582278481,0.87645,6.8,0.91845
CMR,2019,-19.627848101265823,4.693234866666668,8.960409400000003,33.948326,56.993237,55.54430379746835,0.8304250000000001,4.9,0.87645
CMR,2020,2.32151898734179,2.3774248666666686,0.1867883999999975,16.497198,20.771944,7.10126582278481,0.7911,5.4,0.8304250000000001
CMR,2021,-3.8430379746835257,-0.3553011333333309,-1.6956855999999902,15.047685,27.348707,9.924050632911392,0.75735,7.1,0.7911
CMR,2022,-12.918987341772151,2.8855088666666724,7.790734400000005,15.058088,30.195944,3.632911392405063,0.7308,5.6,0.75735
CMR,2023,-0.2860759493670741,2.5841478666666724,3.8975144000000057,17.60014,30.899948,11.69620253164557,0.7038125,7.1,0.7308
CMR,2024,8.599999999999994,3.756346866666672,8.3181644,18.21609,40.83835,9.962025316455696,0.6772750000000001,7.2,0.7038125
CMR,2025,-21.91898734177215,2.951136866666669,4.759504399999997,33.636208,60.39535,41.063291139240505,0.6513249999999999,7.1,0.6772750000000001
COD,2018,2.920052770448536,2.6537805333333324,9.379892299999996,19.046518,40.51325,20.50131926121372,0.1858749999999999,6.2,0.1193249999999999
COD,2019,-9.079947229551458,3.212107533333331,5.67299229999999,26.936062,58.701702,33.37994722955145,0.2473375,7.1,0.1858749999999999
COD,2020,1.5532981530342909,0.7972585333333306,-0.8743677000000076,13.937309,21.786552,11.717678100263852,0.299675,5.9,0.2473375
COD,2021,2.9306068601583064,-0.2287704666666705,0.6164422999999886,9.822533,19.871326,4.802110817941952,0.3423375,7.4,0.299675
COD,2022,7.0387862796833645,2.539600533333332,4.921012299999987,13.355262,24.212238,13.063324538258575,0.37775,7.4,0.3423375
COD,2023,-2.1881266490765228,-0.2046884666666706,3.8354182999999855,13.500561,30.251925,9.150395778364116,0.4020375,7.3,0.37775
COD,2024,-5.03245382585753,1.8312355333333308,4.334502299999983,17.906628,41.67784,15.720316622691293,0.4292249999999999,7.2,0.4020375
COD,2025,-10.23034300791558,2.6919255333333325,6.2831622999999865,21.171793,60.19518,17.643799472295516,0.4575125,8.3,0.4292249999999999
COG,2018,-1.11249999999999,4.493210699999999,14.285916966666662,16.208414,41.9863,13.125,0.777425,3.6,0.8663625
COG,2019,-10.469642857142864,2.078696700000002,3.5951319666666564,28.317026,64.28082,23.696428571428573,0.6992375,3.8,0.777425
COG,2020,-1.8267857142857125,0.0418176999999992,-0.4531230333333411,14.563818,25.019516,6.339285714285714,0.640625,3.7,0.6992375
COG,2021,-7.183928571428567,0.2585887000000006,0.3307869666666647,7.9207435,20.430529,2.267857142857143,0.5826,3.2,0.640625
COG,2022,3.369642857142857,3.5306787,12.022676966666666,18.424656,31.188845,15.160714285714286,0.5351375,3.1,0.5826
COG,2023,-8.523214285714282,0.928246699999999,4.494406966666659,14.432486,34.765167,4.5,0.489525,2.8,0.5351375
COG,2024,-3.094642857142865,0.6829667000000015,1.7859169666666617,16.481264,46.833527,8.767857142857142,0.4530375,3.0,0.489525
COG,2025,-9.380357142857145,1.9762257000000003,6.393466966666665,23.449118,65.58708,16.517857142857142,0.4267625,3.0,0.4530375
COL,2018,-8.378070175438602,0.7243785666666653,4.047073666666634,31.668348,41.994232,52.963157894736845,0.8530625000000001,6.8,0.9068
COL,2019,3.6798245614035054,8.902353566666669,14.216203666666644,49.1925,74.61139,100.75263157894736,0.8012250000000001,6.8,0.8530625000000001
COL,2020,-3.604385964912282,-0.9493614333333298,-0.0065313333333563,14.611734,20.194134,8.073684210526316,0.7569125,6.9,0.8012250000000001
COL,2021,-4.86228070175439,0.679800566666664,-0.835800333333367,15.880317,19.961067,7.005263157894737,0.7138875,6.9,0.7569125
COL,2022,14.316666666666665,1.0041735666666654,2.7260236666666344,32.98486,42.855083,41.11052631578947,0.6810250000000001,6.9,0.7138875
COL,2023,18.21666666666666,0.1904775666666651,3.701113666666643,37.032444,49.939438,57.54736842105263,0.6466500000000001,6.9,0.6810250000000001
COL,2024,2.974561403508765,1.711019566666664,8.824923666666635,34.13575,46.415012,55.76842105263158,0.613575,6.7,0.6466500000000001
COL,2025,12.353508771929818,5.70276856666667,8.44922366666664,54.15573,76.99495,122.95263157894736,0.578,7.7,0.613575
CRI,2018,-3.239393939393935,9.612835666666667,49.87706643333334,41.867996,41.39477,98.1818181818182,0.0164625,3.8,0.01185
CRI,2019,-19.96666666666667,3.200420666666673,-6.824977566666661,58.455788,66.55044,147.54545454545453,0.0237999999999999,3.8,0.0164625
CRI,2020,-12.148484848484856,-7.204728333333328,-19.95901856666667,19.274714,25.956285,19.27272727272728,0.0300125,3.6,0.0237999999999999
CRI,2021,-3.057575757575762,-2.6779393333333275,-23.234157566666667,18.555418,23.188046,13.727272727272728,0.0359625,3.6,0.0300125
CRI,2022,13.12424242424244,-0.028936333333327,-3.8158335666666687,30.535492,34.022415,37.63636363636363,0.0403749999999999,3.6,0.0359625
CRI,2023,12.85151515151516,-8.95771333333333,-22.42366356666666,34.022415,34.719803,47.81818181818182,0.043975,3.7,0.0403749999999999
CRI,2024,24.39696969696968,9.486351666666671,44.19721643333333,39.344265,41.57973,65.54545454545455,0.0454624999999999,3.1,0.043975
CRI,2025,-12.693939393939388,-2.775302333333329,-23.85157356666666,71.80573,71.93027,204.0,0.0469875,3.3,0.0454624999999999
CUB,2018,-0.2136363636363647,0.1576052666666676,-7.399604733333334,21.39477,31.706102,40.63636363636363,0.01455,3.4,0.0086625
CUB,2019,1.4681818181818187,13.599933266666667,9.61952526666667,20.572853,34.919052,34.72727272727273,0.017825,3.7,0.01455
CUB,2020,-2.7590909090909115,1.2414122666666678,-7.455484733333321,29.023846,34.711872,56.95454545454545,0.01975,4.2,0.017825
CUB,2021,6.240909090909092,-4.522982733333333,-9.32283473333333,33.62391,38.655045,71.0909090909091,0.0236625,3.7,0.01975
CUB,2022,-1.0318181818181813,-2.017130733333332,-4.84667473333333,35.118305,44.49564,69.63636363636364,0.0257625,3.7,0.0236625
CUB,2023,1.1954545454545489,-4.915880733333331,-19.23514173333333,31.992529,38.75467,55.22727272727273,0.0266124999999999,3.3,0.0257625
CUB,2024,10.922727272727272,0.8336862666666676,-3.8032647333333216,29.234972,36.525085,50.22727272727273,0.0294749999999999,2.8,0.0266124999999999
CUB,2025,-3.8500000000000014,5.192536266666668,3.321535266666672,20.41096,36.811954,30.863636363636363,0.033025,3.5,0.0294749999999999
CYP,2018,-15.699999999999989,-1.7368967166666671,-8.402732999999998,33.972603,35.89041,57.0,0.006475,1.9,0.0050249999999999
CYP,2019,4.300000000000011,-5.302911216666667,-16.139207,36.9863,35.068493,69.0,0.0095875,1.8,0.006475
CYP,2020,-35.69999999999999,-3.202482716666667,-11.183649,34.699455,22.677595,78.0,0.0089,2.5,0.0095875
CYP,2021,5.300000000000011,-1.9872177166666667,7.538395000000001,18.90411,13.69863,34.0,0.0100125,2.5,0.0089
CYP,2022,15.300000000000011,4.129279283333332,17.170918,21.643835,23.287672,48.0,0.0108875,2.4,0.0100125
CYP,2023,5.300000000000011,2.5771972833333336,2.1093290000000025,22.739725,33.424656,37.0,0.0101625,2.4,0.0108875
CYP,2024,-6.699999999999989,-5.770416716666666,-13.952675,36.3388,35.79235,87.0,0.0099625,1.6,0.0101625
