iso3,year,cdd,rx1day,rx5day,warm_days,warm_nights,wsdi,conflict_probability,hazard
DOM,2018,-7.266666666666666,1.6750779999999992,-9.321375333333336,12.636987,33.219177,17.625,0.0178125,4.4
DOM,2019,-3.8916666666666657,9.015788,16.441378666666665,13.219177,44.69178,15.625,0.0209,4.6
DOM,2020,-7.766666666666666,1.7244059999999983,-5.232386333333338,18.886612,36.13388,23.0,0.0268125,5.4
DOM,2021,-4.391666666666666,-2.598142000000003,-6.230241333333339,18.49315,25.924658,17.75,0.030762499999999998,4.8
DOM,2022,-0.8916666666666657,-3.5652500000000025,12.08986866666666,29.349316,36.575344,47.0,0.0357375,4.5
DOM,2023,7.358333333333334,-2.8608790000000006,-2.6240213333333315,34.246574,34.280823,61.625,0.03685,4.1
DOM,2024,2.6083333333333343,-2.8245190000000022,0.6127446666666714,32.103825,45.69672,48.0,0.038175,4.0
DOM,2025,2.9833333333333343,11.613728000000002,28.224848666666677,36.36986,62.260277,72.375,0.039162499999999996,4.6
DZA,2015,-199.64810441160145,-0.7367637433333325,-0.6013876800000002,22.155378,20.493662,41.42191142191143,,6.155746122536977
DZA,2016,-122.87458766672772,-2.0730717433333328,-2.9873366800000003,16.311285,15.398626,26.592074592074592,,6.2
DZA,2017,49.88263348091891,-0.9101447433333324,-1.4842376799999997,23.737906,17.148514,42.75058275058275,0.8931749999999999,5.5
DZA,2018,76.66785051613601,2.397530256666668,5.111617319999999,20.264393,20.940065,30.17249417249417,0.81655,5.0
DZA,2019,-119.7737518004663,-1.2618047433333324,-1.93524368,34.806656,32.4252,83.07459207459208,0.75625,5.5
DZA,2020,-89.61761626933077,-0.5896141433333328,-0.7080876800000002,20.731272,16.646923,32.73193473193473,0.7027,5.2
DZA,2021,25.99601647473673,0.1158468566666677,0.1848423199999995,21.913977,22.276718,31.657342657342657,0.649975,4.8
DZA,2022,-38.32439582856938,-1.783360243333333,-2.74306668,23.775583,22.9575,41.75291375291376,0.6025625,5.1
DZA,2023,73.53713723404655,-0.206457743333333,-0.1368706800000012,18.375961,18.596928,33.84848484848485,0.5599875,3.6
DZA,2024,230.8312826229416,7.588927256666667,12.46811632,30.81827,30.464163,65.4079254079254,0.5224625,3.8
DZA,2025,-167.087063488778,0.554383556666667,0.3469133199999987,31.531118,29.600536,69.34265734265735,0.493325,3.2
ECU,2015,4.048333333333332,-0.6646303666666711,1.0717983333333336,28.575342,34.130135,26.575,,4.553415564100666
ECU,2016,0.248333333333333,3.454752633333328,15.488058333333356,27.226776,35.259563,13.1,,4.3
ECU,2017,0.9983333333333332,-0.8901763666666724,6.113258333333334,19.383562,29.260273,1.7,0.0166125,4.8
ECU,2018,-0.8766666666666669,-0.071225366666674,10.19914833333334,32.849316,41.03425,43.175,0.0276,4.9
ECU,2019,1.3483333333333327,6.666086633333329,35.166988333333336,54.60274,71.4726,108.925,0.0340625,4.6
ECU,2020,-0.4766666666666665,-5.702374366666675,-13.059711666666658,17.342896,23.558743,7.2,0.0411875,4.3
ECU,2021,-1.626666666666667,-0.7036563666666709,-3.745541666666668,16.602741,19.767124,1.925,0.0454,4.7
ECU,2022,0.0983333333333327,2.074879633333332,8.797098333333338,28.876713,36.739723,13.075,0.0508625,4.6
ECU,2023,1.548333333333332,6.733549633333325,22.065738333333343,30.397259,41.28767,27.825,0.058012499999999995,4.9
ECU,2024,0.9983333333333332,-1.3999303666666734,9.374248333333355,34.76776,42.534153,40.6,0.062975,5.7
ECU,2025,3.148333333333333,13.319605633333332,26.58671833333335,59.513695,75.76712,109.8,0.06632500000000001,6.9
EGY,2015,-345.251848923248,-0.3615614933333333,-0.481085436666667,19.169384,21.066898,33.476190476190474,,6.390944902369147
EGY,2016,-194.68195645012972,-0.5667064933333332,-0.9643236366666668,15.472576,16.630526,23.201058201058203,,5.8
EGY,2017,-134.14786554103887,-1.0034184933333334,-1.407315636666667,14.105965,18.145973,9.571428571428571,0.9270625,6.3
EGY,2018,91.50672279515322,5.565187006666666,9.030900163333332,25.509892,31.312603,51.75661375661376,0.8840125000000001,6.3
EGY,2019,-83.50779914675894,5.492878506666666,6.397326163333332,25.917227,33.37972,36.42328042328042,0.853225,6.3
EGY,2020,-293.3800696576769,-1.5388578933333334,-2.122107236666667,20.6754,19.75887,33.17460317460318,0.8133750000000001,7.5
EGY,2021,-175.74293205988585,-0.3260984933333333,-0.2156606366666666,22.387476,21.790243,24.428571428571427,0.784875,7.5
EGY,2022,-83.02313292071796,-0.1682049933333331,-0.2963265366666667,15.664274,18.679422,19.3015873015873,0.7588124999999999,6.1
EGY,2023,64.41404354987026,-0.0705491933333335,-0.2504125366666669,17.534246,23.384794,22.16931216931217,0.7263625,6.1
EGY,2024,-14.801359435204404,0.2773781066666667,0.1534721633333333,33.700523,38.5535,85.81481481481481,0.700175,6.5
EGY,2025,-121.07293389373876,1.8682495066666664,3.4320095633333327,24.585054,31.22128,36.23809523809524,0.677025,5.0
ERI,2015,-48.5,-1.1253234666666678,0.9372599333333368,15.178082,24.30137,13.65,,2.215643217761616
ERI,2016,-19.05000000000001,-0.8150214666666677,-3.87724506666666,26.01093,28.06011,41.9,,2.5
ERI,2017,4.599999999999994,1.362037533333332,2.235794933333338,31.041096,27.876713,59.45,0.053587499999999996,4.2
ERI,2018,-6.5,10.151897533333331,33.71210893333334,16.09589,27.479452,20.85,0.0839,4.5
ERI,2019,-20.75,8.969963533333331,21.136104933333343,36.616436,47.657536,83.4,0.1055625,3.9
ERI,2020,24.44999999999999,-1.247394466666666,4.406879933333336,21.734974,19.631147,21.85,0.123725,3.7
ERI,2021,6.299999999999983,1.355303533333334,9.718639933333336,18.479452,21.767124,17.5,0.137975,3.2
ERI,2022,-2.0,-0.1528374666666678,3.507124933333337,19.328768,28.493153,24.95,0.151625,5.3
ERI,2023,-20.90000000000001,6.754482533333334,21.66739493333334,24.30137,31.452053,29.1,0.167575,7.1
ERI,2024,-5.0,7.003127533333334,22.47713493333333,23.702185,30.88798,47.4,0.1769,7.0
ERI,2025,-22.25,13.77238153333333,34.70065493333334,18.50685,37.410957,15.05,0.1835625,2.8
ESP,2015,-0.0866043613707105,-2.090572533333333,-1.6750387999999958,22.219946,21.5619,35.77570093457944,,3.142006838803321
ESP,2016,4.717133956386299,-8.230918533333334,-15.796632800000005,21.681732,21.822174,32.06542056074766,,3.0
ESP,2017,10.343302180685363,-1.857713533333332,-18.0235628,26.734093,23.361925,53.728971962616825,0.022949999999999998,3.7
ESP,2018,13.633021806853575,1.2304574666666674,-2.3788958000000022,16.586864,16.24888,15.32710280373832,0.038275,4.3
ESP,2019,-10.4417445482866,0.126875466666668,4.572997200000003,22.504162,28.383049,31.261682242990656,0.050125,3.4
ESP,2020,20.90404984423676,-1.4407975333333347,-3.914997800000002,23.42577,23.979877,36.3177570093458,0.0588125,2.7
ESP,2021,-5.273520249221178,8.385965466666669,22.127627199999992,11.030598,15.332224,7.392523364485982,0.0654125,2.4
ESP,2022,1.7825545171339598,0.8020884666666674,-8.152332800000003,21.464602,24.63961,21.8411214953271,0.0723,2.3
ESP,2023,0.6143302180685382,0.6631494666666669,-1.2294827999999995,18.640379,14.331072,31.738317757009344,0.08522500000000001,2.4
ESP,2024,4.960124610591905,5.662916466666665,16.13411719999999,18.397936,26.556355,24.457943925233646,0.0890125,2.3
ESP,2025,1.3619937694704092,5.415463466666665,4.886747200000002,13.475867,21.410831,12.925233644859814,0.09255000000000001,2.3
EST,2015,-3.041176470588237,1.5031933333333356,5.2377157666666605,29.492346,31.31346,74.94117647058823,,0.3396089601120483
EST,2016,8.194117647058825,-0.2415296666666648,-2.584393233333337,27.113468,29.443909,53.11764705882353,,0.5
EST,2017,8.605882352941176,5.525785333333335,-2.146195233333337,18.710716,20.4029,24.823529411764707,0.005337499999999999,0.5
EST,2018,-9.805882352941175,2.504318333333334,10.39220376666666,20.370668,20.016117,36.70588235294117,0.0054125,0.5
EST,2019,-2.5705882352941174,15.450493333333334,29.00126976666666,25.962934,25.866236,36.76470588235294,0.0070125000000000005,0.5
EST,2020,4.488235294117647,1.3792383333333331,5.334269766666665,14.721954,14.336226,20.94117647058824,0.0079375,0.5
EST,2021,1.6647058823529406,11.051123333333337,2.9219897666666625,23.867847,28.428686,36.41176470588236,0.010437499999999999,0.5
EST,2022,0.0764705882352956,8.736498333333337,15.058369766666663,14.375504,16.95407,6.411764705882353,0.010525,0.5
EST,2023,-0.3941176470588239,-2.002256666666664,-0.5871782333333329,35.519745,35.56809,77.3529411764706,0.013725000000000001,0.5
EST,2024,-2.3352941176470594,4.621746333333334,-5.342520233333339,19.527483,21.745419,31.88235294117647,0.0113375,0.8
EST,2025,-3.982352941176472,-0.0616946666666642,2.2809437666666668,19.500402,26.494762,20.41176470588235,0.0131375,1.3
ETH,2015,-21.75301418439716,1.985759133333332,8.579854666666677,17.470125,21.364033,22.72340425531915,,5.343223125221761
ETH,2016,-8.997695035460993,1.3965031333333329,1.2780906666666851,22.2634,23.712358,33.590425531914896,,5.4
ETH,2017,11.502304964539007,-0.3980548666666657,-0.8344053333333221,35.14719,32.80822,69.93617021276596,0.9529125,5.6
ETH,2018,29.02890070921987,5.360812133333333,18.805884666666685,16.393179,20.59312,21.5,0.9305249999999999,5.5
ETH,2019,-24.556205673758868,2.508977133333332,9.958754666666678,37.790733,46.49082,77.13297872340425,0.91525,7.2
ETH,2020,27.858687943262424,-2.0166178666666674,-4.748521333333315,30.282816,23.74724,60.06382978723404,0.8926999999999999,7.4
ETH,2021,11.9331560283688,2.6265841333333317,10.089114666666674,18.076363,22.599825,18.56914893617021,0.8794375,5.7
ETH,2022,-22.971099290780145,4.924874133333333,13.89191466666668,15.174876,21.372778,16.638297872340427,0.8728374999999999,7.3
ETH,2023,9.560815602836882,2.9330971333333338,9.79337466666668,28.235209,24.386477,46.27659574468085,0.8593875,7.3
ETH,2024,14.8214539007092,4.441401133333333,21.610684666666685,18.859726,25.002907,23.09042553191489,0.8501000000000001,7.2
ETH,2025,-45.199822695035465,4.141065133333331,16.77600466666668,22.448265,39.02361,34.734042553191486,0.845475,7.8
FIN,2015,-5.543589743589743,1.9570158000000009,2.059749833333328,31.127502,32.04847,59.18461538461538,,0.01152411949872503
FIN,2016,8.24102564102564,4.861884799999999,4.099018833333332,29.255991,27.091215,51.323076923076925,,0.1
FIN,2017,-0.7358974358974351,6.4193228,7.761512833333327,17.945206,18.069546,18.615384615384617,0.0070750000000000006,0.0
FIN,2018,-1.3051282051282094,4.371177799999998,5.80061383333333,16.986301,15.909379,22.184615384615384,0.0084375,0.1
FIN,2019,-5.366666666666665,2.991082800000001,6.370305833333326,19.829292,21.525818,23.4,0.00815,0.1
FIN,2020,-0.5512820512820511,5.0504678,2.5925718333333307,11.654057,12.416982,7.884615384615385,0.012175,0.1
FIN,2021,1.6025641025640986,3.631710800000001,2.672523833333329,32.840885,31.430979,68.57692307692308,0.012775000000000002,0.3
FIN,2022,-0.0358974358974357,3.9238487999999982,9.365555833333332,14.737618,16.737617,9.023076923076925,0.013612500000000001,0.3
FIN,2023,-3.505128205128205,-2.5088592,-9.140029166666672,31.894625,34.031612,63.84615384615385,0.018225,0.3
FIN,2024,0.0871794871794868,2.0832897999999997,5.512073833333332,24.035309,22.816309,44.284615384615385,0.0167875,1.3
FIN,2025,-2.205128205128208,3.387870799999998,9.36297283333333,17.306639,20.297155,18.76153846153846,0.0190375,1.8
FJI,2015,-7.188888888888892,0.4917349000000044,24.82078186666669,18.538813,19.908676,29.0,,4.191187706507938
FJI,2016,-3.188888888888892,8.592079900000002,-20.044028133333317,26.684881,30.418945,40.0,,3.3
FJI,2017,3.4777777777777708,-8.8689021,-38.56064813333332,35.068493,30.593607,87.33333333333333,0.0077125,2.4
FJI,2018,13.47777777777777,-15.800522099999997,-44.53310813333332,17.62557,13.6073065,17.666666666666668,0.0080625,2.4
FJI,2019,-2.522222222222224,-5.521186099999994,-37.80127813333331,48.76712,44.84018,122.33333333333331,0.009287499999999999,2.3
FJI,2020,-3.522222222222224,21.374017900000005,101.63478186666669,13.387978,19.85428,4.0,0.011899999999999999,2.2
FJI,2021,-7.188888888888892,-11.756782099999995,-24.134648133333314,13.515983,18.173517,0.0,0.013675,2.2
FJI,2022,-3.188888888888892,-1.8673390999999957,-1.3491521333333196,10.136987,15.799087,8.333333333333334,0.0162625,2.2
FJI,2023,1.81111111111111,40.51156290000001,98.0761718666667,20.730593,24.292236,19.666666666666668,0.0151625,2.2
FJI,2024,4.144444444444442,-6.155852099999997,-4.04360313333332,16.757742,20.765028,8.0,0.016475,2.8
FJI,2025,5.477777777777771,-7.248452099999994,-39.81448813333331,25.936073,29.863014,30.33333333333333,0.01745,2.8
GAB,2015,-12.935555555555556,1.9210305000000003,1.374211299999999,20.310503,39.902588,2.955555555555556,,1.549378776505321
GAB,2016,-4.313333333333333,1.0045085,0.9316912999999972,18.840315,38.33637,8.444444444444445,,0.9
GAB,2017,1.9977777777777772,0.9499725000000012,-4.1704586999999975,22.97717,41.15069,9.4,0.0150875,3.6
GAB,2018,-3.335555555555551,2.4454335,10.295097300000007,24.450531,44.88889,11.355555555555556,0.020025,4.1
GAB,2019,-1.0466666666666669,5.7709835,8.114671299999998,42.39878,73.345505,57.02222222222223,0.022725,4.1
GAB,2020,-4.780000000000001,0.2465945000000005,-3.7441326999999935,18.245295,27.322405,4.555555555555555,0.031525,3.5
GAB,2021,-1.3799999999999957,0.1341354999999993,0.7677412999999973,16.718416,24.316591,9.533333333333331,0.0338625,3.5
GAB,2022,-0.5800000000000018,0.5964784999999999,1.065567299999998,20.377474,38.891933,7.866666666666666,0.0373375,2.2
GAB,2023,-5.891111111111112,0.2224944999999998,3.778496300000001,20.0,43.403347,5.5777777777777775,0.0404375,1.4
GAB,2024,-7.246666666666666,2.0970384999999965,5.0132713,25.68306,51.894352,23.73333333333333,0.0421875,1.7
GAB,2025,0.0644444444444474,2.687136500000001,5.725131300000001,40.261795,80.60274,38.75555555555555,0.043025,2.9
GBR,2015,2.0157142857142816,1.054364633333332,0.1863607666666737,26.92368,27.628181,23.742857142857144,,2.842676830101028
GBR,2016,-0.9842857142857184,0.5815576333333325,4.09911876666667,24.004684,23.411398,9.914285714285716,,1.9
GBR,2017,-0.2985714285714316,2.351487633333331,10.54204476666667,16.062622,17.021526,11.685714285714283,0.0252875,2.3
GBR,2018,6.558571428571426,-1.3055023666666656,-0.2286632333333287,25.111546,25.264189,38.72857142857143,0.0448625,2.3
GBR,2019,-6.155714285714289,8.935485633333336,21.707268766666665,27.001957,31.855186,39.31428571428572,0.0562375,2.7
GBR,2020,-0.2842857142857156,1.7587506333333316,5.033990766666669,23.864168,23.298204,28.32857142857143,0.0700625,1.9
GBR,2021,-1.1271428571428608,0.1905916333333337,-2.354485233333328,24.51272,26.551859,34.885714285714286,0.078625,3.1
GBR,2022,-2.812857142857146,4.596017633333332,12.175344766666676,25.8591,26.136986,42.385714285714286,0.0902,2.1
GBR,2023,-5.798571428571433,4.050102633333331,7.842944766666669,31.28767,32.05871,39.457142857142856,0.0978,1.8
GBR,2024,-0.6128571428571448,5.625579633333334,6.5898797666666695,32.560497,31.709602,47.4,0.1033125,2.1
GBR,2025,-3.9700000000000006,-3.241478366666666,3.388508766666675,26.735811,27.839529,35.94285714285714,0.109675,2.0
GEO,2015,0.2666666666666657,-0.4565610999999983,-3.0094382666666637,26.575342,27.906067,42.285714285714285,,4.074170208734792
GEO,2016,-1.2333333333333345,-3.058954100000001,-9.71059026666667,17.818111,15.339578,36.35714285714285,,3.8
GEO,2017,-1.019047619047619,7.828962900000004,17.545371733333326,15.18591,13.796477,7.5,0.0241875,3.7
GEO,2018,-1.161904761904761,3.850035899999998,16.209801733333336,25.420744,29.980429,34.07142857142857,0.0330625,3.8
GEO,2019,-2.6619047619047613,-0.0701341000000006,4.072131733333336,20.019571,21.839529,13.071428571428571,0.0418125,3.5
GEO,2020,-1.7333333333333345,3.684992900000001,29.072951733333326,30.32787,32.357533,54.785714285714285,0.048525,3.9
GEO,2021,-3.804761904761904,5.119142900000004,0.1580517333333233,21.135029,26.829744,30.428571428571427,0.055325,4.0
GEO,2022,-1.519047619047619,-2.0390340999999985,-12.33006326666667,21.448141,16.790607,28.5,0.058187499999999996,3.6
GEO,2023,0.1238095238095233,-5.0841721,-11.59644826666667,30.76321,30.019571,68.71428571428571,0.0620375,2.5
GEO,2024,4.766666666666666,0.4782168999999996,5.044771733333334,28.981264,33.996876,68.42857142857143,0.062375,2.6
GEO,2025,0.8380952380952387,-0.6424380999999997,-5.68992226666667,20.919765,21.996084,10.785714285714286,0.0692875,3.4
GHA,2015,-59.86178861788618,6.269860133333332,5.891274400000015,25.77347,42.49248,30.70731707317073,,1.365051014097727
GHA,2016,-3.0081300813008056,3.343638133333336,-3.400310599999983,24.203651,31.434093,37.58536585365854,,1.3
GHA,2017,16.333333333333343,-1.4442118666666666,5.06540440000002,28.54661,39.719345,41.78048780487805,0.02185,2.5
GHA,2018,-2.9837398373983604,4.531860133333332,11.075244400000017,21.57033,33.337788,32.53658536585366,0.0363375,2.6
GHA,2019,1.4308943089430954,-0.8468528666666657,1.2745444000000106,36.351486,56.899433,65.1951219512195,0.048225,2.7
GHA,2020,4.552845528455293,1.4881201333333358,9.219484400000011,15.180594,19.698788,12.146341463414634,0.0613125,2.5
GHA,2021,-5.715447154471548,5.880728133333335,12.028594400000015,16.077515,24.630806,15.024390243902438,0.07291249999999999,2.9
GHA,2022,-12.130081300813004,2.234250133333333,6.918264400000012,15.883728,31.105913,4.024390243902439,0.0837875,3.6
GHA,2023,-7.349593495934954,2.9283871333333344,3.816760400000007,16.33144,25.439358,18.97560975609756,0.09008749999999999,2.3
GHA,2024,3.0406504065040565,7.508400133333332,19.69692440000001,18.519258,35.89231,23.585365853658537,0.0962875,2.2
GHA,2025,-18.20325203252031,3.9505371333333343,8.839744400000015,39.852993,55.91046,87.8780487804878,0.10793749999999999,3.2
GIN,2015,-61.793650793650784,11.955444166666666,9.260419333333315,24.898891,31.917809,30.11904761904762,,2.681202500569777
GIN,2016,8.563492063492106,6.827590166666667,3.182495333333321,27.276867,29.37809,35.80952380952381,,3.1
GIN,2017,5.539682539682559,0.7703881666666703,4.55107933333332,23.176779,30.12394,19.476190476190474,0.044349999999999994,3.4
GIN,2018,-12.46031746031744,5.745681166666671,4.982925333333327,17.801695,33.14416,10.261904761904765,0.07077499999999999,3.6
GIN,2019,0.1587301587302079,2.992188166666665,13.303419333333323,41.55251,50.228313,66.80952380952381,0.0896125,3.9
GIN,2020,18.611111111111114,3.4317621666666653,11.64070933333332,17.271664,16.614624,11.80952380952381,0.110175,4.0
GIN,2021,-28.555555555555543,8.227238166666666,3.0965653333333165,16.881931,23.372473,17.785714285714285,0.12913750000000002,4.0
GIN,2022,3.7539682539682815,8.018012166666665,15.182879333333332,14.722765,29.13242,3.9047619047619047,0.1460875,3.1
GIN,2023,-11.912698412698404,4.523898166666669,3.511669333333316,16.686235,24.957602,8.238095238095237,0.163925,3.3
GIN,2024,-10.888888888888886,21.982112166666667,23.131289333333328,20.107988,37.02186,19.428571428571427,0.1707,2.8
GIN,2025,-5.865079365079339,19.12514816666667,25.272159333333303,53.274624,53.176777,111.45238095238096,0.17883749999999998,3.5
GMB,2015,-84.03333333333336,-5.739804123333329,-9.477466066666665,23.698631,29.315067,31.0,,0.8834326426860863
GMB,2016,31.96666666666664,18.06628887666667,19.148737933333337,21.311474,23.224045,17.5,,0.8
GMB,2017,-28.53333333333336,-7.815237123333329,-4.6359000666666645,20.136986,24.931507,16.0,0.016725,1.7
GMB,2018,-63.53333333333336,3.820780876666671,18.608957933333336,17.671234,31.643837,6.0,0.0203125,2.6
GMB,2019,-26.03333333333336,-1.0979121233333302,-5.925386066666665,39.31507,39.31507,78.0,0.0283875,2.4
GMB,2020,-10.03333333333336,12.493018876666676,26.950749933333327,23.907104,20.765028,20.5,0.031662499999999996,2.4
GMB,2021,-10.03333333333336,6.759051876666671,33.96906993333333,13.287672,21.50685,13.5,0.034300000000000004,2.2
GMB,2022,-41.03333333333336,1.5686788766666702,8.291872933333337,16.438354,28.082191,6.0,0.0395,2.0
GMB,2023,-0.0333333333333598,19.90616587666667,22.15829693333333,13.972603,18.082191,3.0,0.04511250000000001,1.7
GMB,2024,1.96666666666664,18.11349487666667,33.615979933333335,21.174862,26.229507,23.0,0.0450875,1.5
GMB,2025,4.96666666666664,22.37832887666667,28.868819933333327,34.79452,31.643837,59.0,0.0526625,2.1
GNB,2015,-68.19444444444443,9.038968400000002,-2.6355642333333407,24.246574,29.406393,23.166666666666668,,1.639398524551218
GNB,2016,18.30555555555557,58.5886984,59.06232076666666,20.081968,18.214937,14.5,,1.0
GNB,2017,14.138888888888886,-6.108401599999997,7.755000766666669,15.296803,18.310503,11.166666666666666,0.029300000000000003,2.3
GNB,2018,-6.5277777777778,16.011595400000004,20.35105076666666,13.424657,28.173515,2.0,0.044512499999999997,3.1
GNB,2019,-6.5277777777778,15.345138400000003,14.53582076666666,28.630136,40.22831,26.0,0.0519625,3.1
GNB,2020,-2.5277777777778,2.7128483999999986,16.879870766666656,14.162113,18.98907,1.0,0.061524999999999996,2.2
GNB,2021,-12.861111111111114,2.2636633999999987,3.59741476666666,10.0,14.657535,3.0,0.0728,2.4
GNB,2022,7.138888888888886,17.014860400000003,24.041410766666655,14.977169,25.753426,4.5,0.0794,2.1
GNB,2023,-9.194444444444429,27.142008399999995,47.68800676666666,13.150685,19.223745,3.333333333333333,0.08488749999999999,1.5
GNB,2024,2.6388888888888857,13.167021400000005,23.50076076666666,19.581057,23.406195,20.666666666666668,0.09251250000000001,1.4
GNB,2025,0.9722222222222,10.349078400000003,12.366620766666657,32.55708,34.10959,35.166666666666664,0.0920125,2.0
GNQ,2015,-13.222222222222218,2.493717833333335,6.506556266666678,20.730593,39.36073,6.666666666666667,,0.5388312564024942
GNQ,2016,16.44444444444445,0.8607098333333347,5.155350266666673,18.488161,30.69217,15.0,,0.8
GNQ,2017,-19.555555555555557,7.298007833333337,15.660146266666672,17.442923,30.776255,5.0,0.0071875,3.1
GNQ,2018,25.111111111111114,-0.6208221666666667,-5.069708733333329,30.319633,44.292236,20.0,0.012325,2.9
GNQ,2019,-18.88888888888889,3.029843833333331,-7.208153733333319,38.44749,67.12329,59.0,0.01385,2.9
GNQ,2020,-14.555555555555555,2.469877833333335,1.5333762666666786,19.85428,27.322403,0.0,0.0177625,3.0
GNQ,2021,11.111111111111114,0.7380048333333349,-4.099343733333328,19.726027,22.831049,9.0,0.0259875,2.4
GNQ,2022,-11.222222222222218,3.3183308333333343,-4.633873733333331,18.082191,38.173515,2.0,0.025924999999999997,2.0
GNQ,2023,-15.555555555555555,-0.5624891666666656,-4.603353733333321,17.260275,35.89041,6.0,0.0271625,1.7
GNQ,2024,-3.55555555555555,7.639745833333336,33.06820626666668,29.326048,44.717667,24.666666666666668,0.0296,1.3
GNQ,2025,6.777777777777772,5.780557833333333,2.5890962666666724,41.187214,74.977165,35.0,0.0292625,1.9
GRC,2015,-0.364285714285721,-4.523542566666666,-11.236397099999998,29.275928,30.264189,54.32142857142857,,3.588131123061537
GRC,2016,0.6000000000000014,-0.0854445666666663,-4.998428099999998,16.149492,17.252148,25.892857142857142,,3.3
GRC,2017,25.528571428571432,6.317582433333335,14.637685900000008,31.594912,35.16634,55.67857142857143,,3.9
GRC,2018,-5.649999999999999,6.671765433333334,19.282335900000007,28.669277,32.70059,42.85714285714285,,4.1
GRC,2019,7.957142857142863,-0.5851195666666698,-1.071544099999997,29.882584,35.60665,52.0,,4.2
GRC,2020,25.17142857142857,6.246772433333334,6.197645900000012,24.0242,27.361437,40.71428571428572,,4.3
GRC,2021,-2.5428571428571374,6.27165243333333,5.7035259000000025,15.9197645,20.792562,15.75,,3.6
GRC,2022,6.992857142857154,4.3047724333333335,3.741481900000011,17.201565,21.389433,17.285714285714285,,3.5
GRC,2023,20.49285714285714,7.336372433333331,19.7900159,24.85323,30.313112,46.5,,3.5
GRC,2024,4.671428571428578,0.3312724333333321,-9.403092099999997,31.92818,36.885246,56.85714285714285,,2.8
GRC,2025,-15.757142857142846,6.119872433333335,13.819495900000009,16.643835,20.645794,18.25,,3.1
GTM,2015,-5.912500000000001,4.250050699999996,1.3415782999999948,24.640411,31.81507,38.3125,,5.41719315523498
GTM,2016,6.212499999999999,1.7325607000000005,14.755228299999985,10.79235,16.769127,11.9375,,4.0
GTM,2017,-4.350000000000001,-1.4222852999999986,-5.854671699999997,19.023972,22.773972,32.0,0.033575,6.0
GTM,2018,-14.9125,12.610047699999996,32.33340829999999,18.21918,24.606165,28.6875,0.054875,5.7
GTM,2019,25.0875,-4.387689300000005,-6.898611700000004,40.66781,48.356163,77.625,0.072275,5.7
GTM,2020,-7.412500000000001,-3.333761299999999,-10.950805700000004,16.974043,27.254099,20.25,0.085525,5.8
GTM,2021,7.274999999999999,-1.4161132999999992,-16.252937700000004,27.482878,30.547945,50.6875,0.1002,5.6
GTM,2022,-6.162500000000001,-0.0862443000000041,6.8132983,26.386986,34.075344,34.75,0.11414999999999999,4.8
GTM,2023,5.149999999999999,-6.8630563,-12.396026700000007,27.24315,32.585617,33.625,0.1263375,4.2
GTM,2024,4.149999999999999,0.7331976999999981,5.301038300000002,24.556011,40.334698,27.3125,0.140325,4.1
GTM,2025,-1.7875000000000014,-2.604929300000002,-20.63233170000001,36.267124,51.91781,71.0,0.14625,4.8
GUY,2015,16.657407407407405,-2.096838499999997,-6.326089733333333,35.449013,41.537292,51.47222222222222,,1.404181428919189
GUY,2016,-3.9259259259259167,1.519015500000002,10.233636266666664,26.02459,35.412872,28.86111111111111,,1.2
GUY,2017,9.351851851851848,7.3530574999999985,11.591286266666655,32.564686,32.960426,52.05555555555556,0.007525,1.8
GUY,2018,-7.314814814814817,-0.0969364999999982,-0.2239137333333332,46.544903,54.17047,128.55555555555554,0.00815,1.7
GUY,2019,36.85185185185185,2.5111915000000025,-7.454377733333345,74.58143,82.602745,234.88888888888889,0.00985,2.1
GUY,2020,5.435185185185183,-0.8588604999999987,-6.032303733333336,32.589554,34.41864,48.083333333333336,0.0116625,2.4
GUY,2021,2.935185185185184,-3.5413155,-9.920413733333334,22.17656,25.045662,17.444444444444443,0.0144875,2.2
GUY,2022,18.157407407407405,-0.5952784999999992,5.842226266666657,47.724503,49.908676,119.27777777777776,0.012124999999999999,2.2
GUY,2023,34.99074074074073,-4.9470435,-20.02819373333334,55.433792,50.4414,150.30555555555554,0.013774999999999999,2.2
GUY,2024,24.71296296296296,0.6374814999999998,1.5659062666666586,55.085003,59.25926,155.94444444444446,0.0114125,2.4
GUY,2025,40.24074074074073,6.914721499999999,19.161736266666665,70.136986,80.19787,218.44444444444449,0.0122875,3.1
HND,2015,4.840350877192982,-1.4036247666666632,-20.94058486666665,30.886805,33.540012,68.89473684210526,,3.904325858564891
HND,2016,-5.791228070175443,1.5022682333333393,-3.2355548666666607,11.849296,17.687662,21.526315789473685,,3.4
HND,2017,8.892982456140352,-4.463025766666664,-11.596474866666654,22.537851,25.55155,48.68421052631579,0.022174999999999997,4.9
HND,2018,-15.79122807017544,-0.3030107666666666,0.553145133333345,19.59625,29.055517,34.73684210526316,0.0330875,4.4
HND,2019,7.314035087719297,-2.071950766666664,-4.773924866666661,31.867338,45.11896,64.10526315789474,0.04255,4.6
HND,2020,-7.159649122807018,-5.270623766666663,-21.511824866666657,20.434282,32.901928,37.0,0.0538375,5.3
HND,2021,12.156140350877196,-6.829203766666666,-30.640314866666657,31.997116,35.775055,59.89473684210526,0.0625625,4.9
HND,2022,-3.8964912280701753,1.1882082333333344,-1.9395648666666572,27.166546,34.938717,43.89473684210526,0.07185,4.5
